##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0220
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0220
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 5598.72 +/- 54.9508
# t0 = 69980.9 +/- 510.556
# c0 = 184.811 +/- 17.5921
# c1 = 0.000669102 +/- 3.73099E-05
# c2 = 111.636 +/- 1.25554
####
# Fit Results:
# t_onset = 2011-05-18T13:23:18.074 +/- 1907.55 (sec)
# h_onset = 84.4288 +/- 5.31286 (Mm)
# dh_onset = 13.6861 +/- 5.31286 (Mm)
# dt_slowrise = 6.21276 +/- 0.529876 (hrs)
# v_slowrise = 0.500133 +/- 0.0646596 (km/s)
# v_fovmax = 41.1319 +/- 2.7083 (km/s)
# v_500arc = 51.0435 +/- 2.78829 (km/s)
# a_onset = 0.0877617 +/- 0.0154523 (m/s^2)
# a_fovmax = 7.26026 +/- 0.809716 (m/s^2)
# a_500arc = 9.03077 +/- 9.81117 (m/s^2)
# n_onset = 1.14441 +/- 0.00487901 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.231 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-05-18T00:00:32.140
# km per arcsec = 733.957
# Data HEIGHT error (arcsec) = 5.00686
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-05-18T07:10:32.120	80.000	[-489.62238,919.07]	82.144	[-490.99774,920.71]	0.00068145	0.0000000022051
2011-05-18T07:15:32.130	80.000	[-489.62238,919.07]	82.349	[-491.12894,920.87]	0.00068213	0.0000000023265
2011-05-18T07:20:32.140	80.000	[-489.62238,919.07]	82.553	[-491.26031,921.03]	0.00068284	0.0000000024545
2011-05-18T07:25:32.130	80.000	[-489.62238,919.07]	82.758	[-491.39178,921.18]	0.00068360	0.0000000025896
2011-05-18T07:30:32.120	80.000	[-489.62238,919.07]	82.963	[-491.52344,921.34]	0.00068440	0.0000000027322
2011-05-18T07:35:32.130	80.000	[-489.62238,919.07]	83.169	[-491.65521,921.50]	0.00068524	0.0000000028826
2011-05-18T07:40:32.120	80.000	[-489.62238,919.07]	83.375	[-491.78720,921.66]	0.00068613	0.0000000030412
2011-05-18T07:45:32.130	80.000	[-489.62238,919.07]	83.581	[-491.91934,921.81]	0.00068707	0.0000000032087
2011-05-18T07:50:32.140	81.667	[-490.69162,920.35]	83.787	[-492.05167,921.97]	0.00068805	0.0000000033853
2011-05-18T07:55:32.130	81.667	[-490.69162,920.35]	83.993	[-492.18417,922.13]	0.00068910	0.0000000035716
2011-05-18T08:00:32.120	81.667	[-490.69162,920.35]	84.200	[-492.31689,922.29]	0.00069020	0.0000000037682
2011-05-18T08:05:32.130	83.333	[-491.76083,921.63]	84.408	[-492.44986,922.45]	0.00069136	0.0000000039756
2011-05-18T08:10:32.120	83.333	[-491.76083,921.63]	84.615	[-492.58304,922.61]	0.00069259	0.0000000041945
2011-05-18T08:15:32.130	83.333	[-491.76083,921.63]	84.823	[-492.71646,922.77]	0.00069388	0.0000000044254
2011-05-18T08:20:32.130	83.333	[-491.76083,921.63]	85.031	[-492.85010,922.93]	0.00069524	0.0000000046690
