##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0722
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0722
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 523.253 +/- 11.3481
# t0 = 37808.1 +/- 33.3407
# c0 = 295.006 +/- 19.0917
# c1 = 0.00318337 +/- 0.000115618
# c2 = 107.856 +/- 0.900086
####
# Fit Results:
# t_onset = 2013-06-11T01:51:31.335 +/- 260.538 (sec)
# h_onset = 84.789 +/- 6.88161 (Mm)
# dh_onset = 24.2562 +/- 6.88161 (Mm)
# dt_slowrise = 2.73339 +/- 0.0723716 (hrs)
# v_slowrise = 2.3454 +/- 0.263404 (km/s)
# v_fovmax = 232.5 +/- 28.2994 (km/s)
# v_500arc = 554.072 +/- 50.0789 (km/s)
# a_onset = 4.48559 +/- 0.806162 (m/s^2)
# a_fovmax = 440.284 +/- 87.0331 (m/s^2)
# a_500arc = 1055.38 +/- 1193.88 (m/s^2)
# n_onset = 1.3066 +/- 0.0043966 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.177 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-06-10T16:06:31.120
# km per arcsec = 736.766
# Data HEIGHT error (arcsec) = 5.50384
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-06-10T23:07:31.130	63.866	[920.44,446.80]	67.911	[924.19,448.33]	0.0031834	0.000000000000041462
2013-06-10T23:10:31.120	64.538	[921.07,447.06]	68.484	[924.72,448.55]	0.0031834	0.000000000000058485
2013-06-10T23:13:31.120	65.211	[921.69,447.31]	69.057	[925.25,448.76]	0.0031834	0.000000000000082498
2013-06-10T23:16:31.120	66.555	[922.93,447.82]	69.630	[925.78,448.98]	0.0031834	0.00000000000011637
2013-06-10T23:19:31.130	67.900	[924.18,448.32]	70.203	[926.31,449.19]	0.0031834	0.00000000000016415
2013-06-10T23:22:31.120	68.572	[924.80,448.58]	70.776	[926.84,449.41]	0.0031834	0.00000000000023155
2013-06-10T23:25:31.120	69.917	[926.05,449.09]	71.349	[927.37,449.63]	0.0031834	0.00000000000032661
2013-06-10T23:28:31.120	70.589	[926.67,449.34]	71.922	[927.90,449.84]	0.0031834	0.00000000000046072
2013-06-10T23:31:31.120	71.933	[927.91,449.85]	72.495	[928.43,450.06]	0.0031834	0.00000000000064988
2013-06-10T23:34:31.120	73.278	[929.16,450.35]	73.068	[928.96,450.28]	0.0031834	0.00000000000091670
2013-06-10T23:37:31.120	73.950	[929.78,450.61]	73.641	[929.50,450.49]	0.0031834	0.0000000000012931
2013-06-10T23:40:31.120	73.950	[929.78,450.61]	74.214	[930.03,450.71]	0.0031834	0.0000000000018240
2013-06-10T23:43:31.120	73.950	[929.78,450.61]	74.787	[930.56,450.92]	0.0031834	0.0000000000025729
2013-06-10T23:46:31.120	73.950	[929.78,450.61]	75.360	[931.09,451.14]	0.0031834	0.0000000000036293
2013-06-10T23:49:31.120	73.950	[929.78,450.61]	75.933	[931.62,451.36]	0.0031834	0.0000000000051194
2013-06-10T23:52:31.120	74.623	[930.40,450.86]	76.506	[932.15,451.57]	0.0031834	0.0000000000072213
2013-06-10T23:55:31.120	76.639	[932.27,451.62]	77.079	[932.68,451.79]	0.0031834	0.000000000010186
2013-06-10T23:58:31.120	76.639	[932.27,451.62]	77.652	[933.21,452.01]	0.0031834	0.000000000014369
2013-06-11T00:01:31.120	76.639	[932.27,451.62]	78.225	[933.74,452.22]	0.0031834	0.000000000020268
2013-06-11T00:04:31.120	75.967	[931.65,451.37]	78.798	[934.27,452.44]	0.0031834	0.000000000028590
2013-06-11T00:07:31.120	77.312	[932.89,451.88]	79.371	[934.80,452.65]	0.0031834	0.000000000040328
2013-06-11T00:10:31.120	77.984	[933.52,452.13]	79.944	[935.33,452.87]	0.0031834	0.000000000056886
2013-06-11T00:13:31.120	77.984	[933.52,452.13]	80.517	[935.86,453.09]	0.0031834	0.000000000080243
2013-06-11T00:16:31.120	80.001	[935.39,452.89]	81.090	[936.39,453.30]	0.0031834	0.00000000011319
2013-06-11T00:19:31.120	82.018	[937.25,453.65]	81.663	[936.92,453.52]	0.0031835	0.00000000015966
2013-06-11T00:22:31.120	84.034	[939.12,454.41]	82.236	[937.46,453.74]	0.0031835	0.00000000022522
2013-06-11T00:25:31.120	85.379	[940.37,454.92]	82.809	[937.99,453.95]	0.0031835	0.00000000031769
2013-06-11T00:28:31.120	86.051	[940.99,455.18]	83.382	[938.52,454.17]	0.0031836	0.00000000044812
2013-06-11T00:31:31.120	86.724	[941.61,455.43]	83.955	[939.05,454.38]	0.0031837	0.00000000063211
2013-06-11T00:34:31.120	88.068	[942.86,455.94]	84.528	[939.58,454.60]	0.0031838	0.00000000089164
2013-06-11T00:37:31.120	89.413	[944.10,456.44]	85.101	[940.11,454.82]	0.0031840	0.0000000012577
2013-06-11T00:40:31.120	92.102	[946.59,457.46]	85.675	[940.64,455.03]	0.0031843	0.0000000017741
2013-06-11T00:43:31.120	94.791	[949.08,458.47]	86.248	[941.17,455.25]	0.0031847	0.0000000025026
2013-06-11T00:46:31.120	96.808	[950.95,459.23]	86.821	[941.70,455.47]	0.0031852	0.0000000035301
2013-06-11T00:49:31.120	91.429	[945.97,457.20]	87.394	[942.23,455.68]	0.0031860	0.0000000049795
2013-06-11T00:52:31.120	91.429	[945.97,457.20]	87.968	[942.76,455.90]	0.0031870	0.0000000070239
2013-06-11T00:55:31.120	92.774	[947.21,457.71]	88.542	[943.29,456.12]	0.0031886	0.0000000099078
2013-06-11T00:58:31.120	93.446	[947.84,457.97]	89.116	[943.83,456.33]	0.0031907	0.000000013976
2013-06-11T01:01:31.120	95.463	[949.70,458.73]	89.691	[944.36,456.55]	0.0031937	0.000000019714
2013-06-11T01:04:31.120	97.480	[951.57,459.49]	90.266	[944.89,456.77]	0.0031979	0.000000027808
2013-06-11T01:07:31.120	99.497	[953.44,460.25]	90.842	[945.42,456.98]	0.0032039	0.000000039226
2013-06-11T01:10:31.120	100.84	[954.68,460.76]	91.419	[945.96,457.20]	0.0032123	0.000000055331
2013-06-11T01:13:31.120	99.497	[953.44,460.25]	91.999	[946.50,457.42]	0.0032242	0.000000078049
2013-06-11T01:16:31.120	92.102	[946.59,457.46]	92.580	[947.03,457.64]	0.0032410	0.00000011009
2013-06-11T01:19:31.120	92.774	[947.21,457.71]	93.166	[947.58,457.86]	0.0032646	0.00000015530
2013-06-11T01:22:31.120	94.119	[948.46,458.22]	93.756	[948.12,458.08]	0.0032980	0.00000021906
2013-06-11T01:25:31.120	95.463	[949.70,458.73]	94.354	[948.68,458.31]	0.0033451	0.00000030900
2013-06-11T01:28:31.140	95.463	[949.70,458.73]	94.962	[949.24,458.54]	0.0034114	0.00000043589
2013-06-11T01:31:31.120	96.808	[950.95,459.23]	95.584	[949.82,458.77]	0.0035051	0.00000061483
2013-06-11T01:34:31.140	96.808	[950.95,459.23]	96.226	[950.41,459.01]	0.0036372	0.00000086730
2013-06-11T01:37:31.130	98.152	[952.19,459.74]	96.896	[951.03,459.27]	0.0038235	0.0000012234
2013-06-11T01:40:31.120	99.497	[953.44,460.25]	97.607	[951.69,459.54]	0.0040863	0.0000017256
2013-06-11T01:43:31.120	99.497	[953.44,460.25]	98.374	[952.40,459.83]	0.0044571	0.0000024342
2013-06-11T01:46:31.120	92.774	[947.21,457.71]	99.220	[953.18,460.15]	0.0049800	0.0000034336
2013-06-11T01:49:31.130	94.119	[948.46,458.22]	100.18	[954.07,460.51]	0.0057177	0.0000048434
2013-06-11T01:52:31.120	87.396	[942.23,455.68]	101.30	[955.11,460.93]	0.0067582	0.0000068319
2013-06-11T01:55:31.130	94.791	[949.08,458.47]	102.64	[956.35,461.43]	0.0082261	0.0000096372
2013-06-11T01:58:31.120	96.808	[950.95,459.23]	104.29	[957.88,462.06]	0.010296	0.000013594
2013-06-11T02:01:31.120	100.17	[954.06,460.50]	106.40	[959.83,462.85]	0.013217	0.000019175
2013-06-11T02:04:31.130	104.20	[957.80,462.03]	109.12	[962.35,463.88]	0.017337	0.000027049
2013-06-11T02:07:31.120	106.89	[960.29,463.04]	112.74	[965.70,465.25]	0.023147	0.000038153
2013-06-11T02:10:31.120	111.60	[964.65,464.82]	117.60	[970.20,467.08]	0.031344	0.000053819
2013-06-11T02:13:31.120	120.34	[972.74,468.11]	124.22	[976.34,469.58]	0.042906	0.000075916
2013-06-11T02:16:31.120	129.08	[980.83,471.41]	133.33	[984.77,473.02]	0.059216	0.00010709
2013-06-11T02:19:31.120	145.21	[995.77,477.50]	145.94	[996.45,477.78]	0.082222	0.00015105
2013-06-11T02:22:31.120	168.74	[1017.6,486.38]	163.49	[1012.7,484.40]	0.11467	0.00021307
2013-06-11T02:25:31.120	190.93	[1038.1,494.75]	188.02	[1035.4,493.66]	0.16045	0.00030055
2013-06-11T02:28:31.120	244.04	[1087.3,514.80]	222.38	[1067.2,506.62]	0.22502	0.00042396
2013-06-11T02:31:31.120	254.79	[1097.3,518.86]	270.61	[1111.9,524.83]	0.31610	0.00059803
