##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0901
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0901
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.402 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2014-03-19T03:38:43.120
# km per arcsec = 722.42088
##########################################################################################
TIME	HEIGHT	COORD
2014-03-19T03:44:43.120	35.133	[257.63,980.17]
2014-03-19T03:46:43.120	35.133	[257.63,980.17]
2014-03-19T03:48:43.120	36.109	[257.84,981.12]
2014-03-19T03:50:43.120	36.597	[257.95,981.60]
2014-03-19T03:52:43.120	37.085	[258.06,982.08]
2014-03-19T03:54:43.120	37.573	[258.17,982.55]
2014-03-19T03:56:43.120	38.549	[258.38,983.50]
2014-03-19T03:58:43.120	38.061	[258.27,983.03]
2014-03-19T04:00:43.120	38.061	[258.27,983.03]
2014-03-19T04:02:43.120	38.061	[258.27,983.03]
2014-03-19T04:04:43.120	38.061	[258.27,983.03]
2014-03-19T04:06:43.120	33.670	[257.31,978.74]
2014-03-19T04:08:43.120	34.646	[257.52,979.70]
2014-03-19T04:10:43.120	35.621	[257.74,980.65]
2014-03-19T04:12:43.120	36.597	[257.95,981.60]
2014-03-19T04:14:43.120	38.061	[258.27,983.03]
2014-03-19T04:16:43.120	39.037	[258.49,983.98]
2014-03-19T04:18:43.120	39.037	[258.49,983.98]
2014-03-19T04:20:43.120	39.037	[258.49,983.98]
2014-03-19T04:22:43.120	39.037	[258.49,983.98]
2014-03-19T04:24:43.120	40.013	[258.70,984.93]
2014-03-19T04:26:43.120	40.013	[258.70,984.93]
2014-03-19T04:28:43.120	40.013	[258.70,984.93]
2014-03-19T04:30:43.120	40.013	[258.70,984.93]
2014-03-19T04:32:43.120	40.013	[258.70,984.93]
2014-03-19T04:34:43.120	40.501	[258.81,985.41]
2014-03-19T04:36:43.120	41.477	[259.03,986.36]
2014-03-19T04:38:43.130	41.965	[259.13,986.84]
2014-03-19T04:40:43.130	41.965	[259.13,986.84]
2014-03-19T04:42:43.130	41.965	[259.13,986.84]
2014-03-19T04:44:43.130	41.965	[259.13,986.84]
2014-03-19T04:46:43.130	41.965	[259.13,986.84]
2014-03-19T04:48:43.130	42.941	[259.35,987.79]
2014-03-19T04:50:43.130	42.941	[259.35,987.79]
2014-03-19T04:52:43.130	42.941	[259.35,987.79]
2014-03-19T04:54:43.130	43.917	[259.56,988.74]
2014-03-19T04:56:43.130	43.917	[259.56,988.74]
2014-03-19T04:58:43.130	43.917	[259.56,988.74]
2014-03-19T05:00:43.130	43.917	[259.56,988.74]
2014-03-19T05:02:43.130	43.917	[259.56,988.74]
2014-03-19T05:04:43.130	43.917	[259.56,988.74]
2014-03-19T05:06:43.130	43.917	[259.56,988.74]
2014-03-19T05:08:43.130	43.917	[259.56,988.74]
2014-03-19T05:10:43.130	42.941	[259.35,987.79]
2014-03-19T05:12:43.130	43.917	[259.56,988.74]
2014-03-19T05:14:43.130	43.917	[259.56,988.74]
2014-03-19T05:16:43.130	43.917	[259.56,988.74]
2014-03-19T05:18:43.130	43.917	[259.56,988.74]
2014-03-19T05:20:43.130	43.917	[259.56,988.74]
2014-03-19T05:22:43.130	43.917	[259.56,988.74]
2014-03-19T05:24:43.130	43.917	[259.56,988.74]
2014-03-19T05:26:43.130	43.917	[259.56,988.74]
2014-03-19T05:28:43.130	44.893	[259.78,989.69]
2014-03-19T05:30:43.130	44.893	[259.78,989.69]
2014-03-19T05:32:43.130	44.893	[259.78,989.69]
2014-03-19T05:34:43.130	44.405	[259.67,989.22]
2014-03-19T05:36:43.130	45.381	[259.88,990.17]
2014-03-19T05:38:43.130	45.869	[259.99,990.64]
2014-03-19T05:40:43.130	45.869	[259.99,990.64]
2014-03-19T05:42:43.130	45.381	[259.88,990.17]
2014-03-19T05:44:43.130	44.405	[259.67,989.22]
2014-03-19T05:46:43.130	40.013	[258.70,984.93]
