##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0710
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0710
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1154.47 +/- 20.4737
# t0 = 17632.7 +/- 86.1367
# c0 = 349.654 +/- 26.2878
# c1 = 0.00281325 +/- 0.000157293
# c2 = 86.1156 +/- 1.56462
####
# Fit Results:
# t_onset = 2013-05-26T20:24:23.383 +/- 496.523 (sec)
# h_onset = 64.9833 +/- 8.20346 (Mm)
# dh_onset = 21.1883 +/- 8.20346 (Mm)
# dt_slowrise = 2.53118 +/- 0.137923 (hrs)
# v_slowrise = 2.06902 +/- 0.427484 (km/s)
# v_fovmax = 128.241 +/- 16.0717 (km/s)
# v_500arc = 265.351 +/- 19.6428 (km/s)
# a_onset = 1.79307 +/- 0.425611 (m/s^2)
# a_fovmax = 109.363 +/- 20.9979 (m/s^2)
# a_500arc = 228.191 +/- 254.148 (m/s^2)
# n_onset = 1.26431 +/- 0.0141039 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.208 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-05-26T17:00:31.120
# km per arcsec = 735.178
# Data HEIGHT error (arcsec) = 6.50909
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-05-26T17:52:31.120	40.303	[-618.10547,788.51]	45.289	[-621.19928,792.42]	0.0028143	0.00000000091080
2013-05-26T17:54:31.120	41.240	[-618.68701,789.24]	45.627	[-621.40881,792.68]	0.0028144	0.0000000010106
2013-05-26T17:56:31.120	41.240	[-618.68701,789.24]	45.965	[-621.61835,792.95]	0.0028145	0.0000000011213
2013-05-26T17:58:31.120	41.240	[-618.68701,789.24]	46.302	[-621.82788,793.21]	0.0028147	0.0000000012441
2013-05-26T18:00:31.120	43.115	[-619.85004,790.71]	46.640	[-622.03748,793.48]	0.0028148	0.0000000013804
2013-05-26T18:02:31.120	43.115	[-619.85004,790.71]	46.978	[-622.24707,793.74]	0.0028150	0.0000000015316
2013-05-26T18:04:31.120	43.115	[-619.85004,790.71]	47.316	[-622.45667,794.01]	0.0028152	0.0000000016993
2013-05-26T18:06:31.120	43.115	[-619.85004,790.71]	47.654	[-622.66626,794.27]	0.0028154	0.0000000018855
2013-05-26T18:08:31.120	43.115	[-619.85004,790.71]	47.991	[-622.87592,794.54]	0.0028157	0.0000000020920
2013-05-26T18:10:31.120	44.989	[-621.01306,792.18]	48.329	[-623.08551,794.80]	0.0028159	0.0000000023212
2013-05-26T18:12:31.120	44.989	[-621.01306,792.18]	48.667	[-623.29517,795.07]	0.0028162	0.0000000025754
2013-05-26T18:14:31.120	44.989	[-621.01306,792.18]	49.005	[-623.50488,795.33]	0.0028165	0.0000000028575
2013-05-26T18:16:31.120	44.989	[-621.01306,792.18]	49.343	[-623.71460,795.60]	0.0028169	0.0000000031705
2013-05-26T18:18:31.120	44.989	[-621.01306,792.18]	49.681	[-623.92432,795.86]	0.0028173	0.0000000035178
2013-05-26T18:20:31.120	46.864	[-622.17615,793.65]	50.019	[-624.13409,796.13]	0.0028178	0.0000000039032
2013-05-26T18:22:31.120	46.864	[-622.17615,793.65]	50.358	[-624.34393,796.39]	0.0028182	0.0000000043307
2013-05-26T18:24:31.120	46.864	[-622.17615,793.65]	50.696	[-624.55377,796.66]	0.0028188	0.0000000048051
2013-05-26T18:26:31.120	45.926	[-621.59460,792.92]	51.034	[-624.76367,796.92]	0.0028194	0.0000000053314
2013-05-26T18:28:31.120	47.801	[-622.75763,794.39]	51.372	[-624.97357,797.19]	0.0028201	0.0000000059154
2013-05-26T18:30:31.120	53.425	[-626.24677,798.80]	51.711	[-625.18359,797.45]	0.0028208	0.0000000065634
2013-05-26T18:32:31.120	54.362	[-626.82831,799.53]	52.049	[-625.39362,797.72]	0.0028217	0.0000000072823
2013-05-26T18:34:31.120	54.362	[-626.82831,799.53]	52.388	[-625.60376,797.99]	0.0028226	0.0000000080800
2013-05-26T18:36:31.120	54.362	[-626.82831,799.53]	52.727	[-625.81390,798.25]	0.0028236	0.0000000089651
2013-05-26T18:38:31.120	55.299	[-627.40985,800.27]	53.066	[-626.02417,798.52]	0.0028247	0.0000000099471
2013-05-26T18:40:31.120	56.236	[-627.99133,801.00]	53.405	[-626.23456,798.78]	0.0028260	0.000000011037
2013-05-26T18:42:31.120	56.236	[-627.99133,801.00]	53.744	[-626.44501,799.05]	0.0028274	0.000000012246
2013-05-26T18:44:31.130	58.111	[-629.15442,802.47]	54.083	[-626.65558,799.32]	0.0028289	0.000000013587
2013-05-26T18:46:31.120	58.111	[-629.15442,802.47]	54.423	[-626.86627,799.58]	0.0028307	0.000000015075
2013-05-26T18:48:31.120	58.111	[-629.15442,802.47]	54.763	[-627.07709,799.85]	0.0028326	0.000000016727
2013-05-26T18:50:31.120	59.985	[-630.31744,803.94]	55.103	[-627.28809,800.11]	0.0028347	0.000000018559
2013-05-26T18:52:31.120	59.985	[-630.31744,803.94]	55.443	[-627.49921,800.38]	0.0028370	0.000000020592
2013-05-26T18:54:31.120	60.923	[-630.89899,804.68]	55.784	[-627.71051,800.65]	0.0028396	0.000000022847
2013-05-26T18:56:31.120	61.860	[-631.48047,805.41]	56.125	[-627.92200,800.92]	0.0028425	0.000000025350
2013-05-26T18:58:31.120	63.735	[-632.64355,806.88]	56.466	[-628.13379,801.18]	0.0028457	0.000000028127
2013-05-26T19:00:31.120	63.735	[-632.64355,806.88]	56.808	[-628.34576,801.45]	0.0028493	0.000000031208
2013-05-26T19:02:31.120	63.735	[-632.64355,806.88]	57.150	[-628.55804,801.72]	0.0028532	0.000000034626
2013-05-26T19:04:31.120	63.735	[-632.64355,806.88]	57.492	[-628.77063,801.99]	0.0028576	0.000000038419
2013-05-26T19:06:31.120	61.860	[-631.48047,805.41]	57.836	[-628.98358,802.26]	0.0028625	0.000000042627
2013-05-26T19:08:31.120	55.299	[-627.40985,800.27]	58.179	[-629.19690,802.53]	0.0028678	0.000000047297
2013-05-26T19:10:31.120	57.174	[-628.57288,801.74]	58.524	[-629.41064,802.80]	0.0028738	0.000000052477
2013-05-26T19:12:31.120	59.048	[-629.73590,803.21]	58.869	[-629.62488,803.07]	0.0028805	0.000000058226
2013-05-26T19:14:31.120	59.985	[-630.31744,803.94]	59.215	[-629.83960,803.34]	0.0028878	0.000000064604
2013-05-26T19:16:31.130	59.985	[-630.31744,803.94]	59.562	[-630.05493,803.61]	0.0028960	0.000000071681
2013-05-26T19:18:31.120	61.860	[-631.48047,805.41]	59.910	[-630.27081,803.88]	0.0029051	0.000000079532
2013-05-26T19:20:31.120	61.860	[-631.48047,805.41]	60.259	[-630.48749,804.16]	0.0029151	0.000000088244
2013-05-26T19:22:31.120	61.860	[-631.48047,805.41]	60.610	[-630.70496,804.43]	0.0029263	0.000000097910
2013-05-26T19:24:31.120	61.860	[-631.48047,805.41]	60.962	[-630.92328,804.71]	0.0029387	0.00000010863
2013-05-26T19:26:31.120	63.735	[-632.64355,806.88]	61.315	[-631.14252,804.99]	0.0029524	0.00000012053
2013-05-26T19:28:31.120	63.735	[-632.64355,806.88]	61.670	[-631.36292,805.27]	0.0029676	0.00000013374
2013-05-26T19:30:31.120	63.735	[-632.64355,806.88]	62.028	[-631.58447,805.55]	0.0029846	0.00000014839
2013-05-26T19:32:31.120	63.735	[-632.64355,806.88]	62.387	[-631.80737,805.83]	0.0030033	0.00000016464
2013-05-26T19:34:31.120	63.735	[-632.64355,806.88]	62.748	[-632.03174,806.11]	0.0030241	0.00000018268
