##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0681
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0681
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2235.95 +/- 32.9143
# t0 = 44732.8 +/- 192.415
# c0 = 316.14 +/- 24.8828
# c1 = 0.0028299 +/- 4.97769E-05
# c2 = 164.229 +/- 1.07131
####
# Fit Results:
# t_onset = 2013-04-28T16:36:24.987 +/- 620.546 (sec)
# h_onset = 116.995 +/- 12.5024 (Mm)
# dh_onset = 51.4814 +/- 12.5024 (Mm)
# dt_slowrise = 6.2983 +/- 0.172374 (hrs)
# v_slowrise = 2.06772 +/- 0.371624 (km/s)
# v_fovmax = 89.4232 +/- 11.8881 (km/s)
# v_500arc = 111.679 +/- 10.1115 (km/s)
# a_onset = 0.92505 +/- 0.165982 (m/s^2)
# a_fovmax = 39.0871 +/- 7.85446 (m/s^2)
# a_500arc = 49.0423 +/- 55.6331 (m/s^2)
# n_onset = 1.20153 +/- 0.0105639 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.296 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-04-28T06:36:31.120
# km per arcsec = 730.637
# Data HEIGHT error (arcsec) = 7.27376
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-04-28T10:18:31.120	73.654	[-386.68127,-955.82697]	75.334	[-387.99454,-956.87439]	0.0028300	0.000000000050069
2013-04-28T10:21:31.120	73.654	[-386.68127,-955.82697]	75.843	[-388.39279,-957.19208]	0.0028300	0.000000000054266
2013-04-28T10:24:31.120	73.654	[-386.68127,-955.82697]	76.352	[-388.79102,-957.50964]	0.0028300	0.000000000058815
2013-04-28T10:27:31.130	75.450	[-388.08572,-956.94708]	76.862	[-389.18930,-957.82733]	0.0028300	0.000000000063746
2013-04-28T10:30:31.120	75.450	[-388.08572,-956.94708]	77.371	[-389.58755,-958.14496]	0.0028301	0.000000000069090
2013-04-28T10:33:31.130	75.450	[-388.08572,-956.94708]	77.881	[-389.98584,-958.46259]	0.0028301	0.000000000074882
2013-04-28T10:36:31.120	74.552	[-387.38348,-956.38702]	78.390	[-390.38403,-958.78027]	0.0028301	0.000000000081159
2013-04-28T10:39:31.130	73.654	[-386.68127,-955.82697]	78.900	[-390.78232,-959.09790]	0.0028301	0.000000000087963
2013-04-28T10:42:31.120	73.654	[-386.68127,-955.82697]	79.409	[-391.18054,-959.41559]	0.0028301	0.000000000095337
2013-04-28T10:45:31.130	75.450	[-388.08572,-956.94708]	79.918	[-391.57883,-959.73328]	0.0028301	0.00000000010333
2013-04-28T10:48:31.120	78.145	[-390.19232,-958.62732]	80.428	[-391.97708,-960.05084]	0.0028302	0.00000000011199
2013-04-28T10:51:31.120	79.043	[-390.89456,-959.18744]	80.937	[-392.37534,-960.36853]	0.0028302	0.00000000012138
2013-04-28T10:54:31.120	79.941	[-391.59674,-959.74750]	81.447	[-392.77359,-960.68616]	0.0028302	0.00000000013156
2013-04-28T10:57:31.120	81.738	[-393.00116,-960.86768]	81.956	[-393.17188,-961.00385]	0.0028302	0.00000000014258
2013-04-28T11:00:31.120	83.534	[-394.40558,-961.98779]	82.466	[-393.57016,-961.32147]	0.0028302	0.00000000015454
2013-04-28T11:03:31.120	84.432	[-395.10779,-962.54791]	82.975	[-393.96844,-961.63916]	0.0028303	0.00000000016749
2013-04-28T11:06:31.120	84.432	[-395.10779,-962.54791]	83.484	[-394.36670,-961.95685]	0.0028303	0.00000000018153
2013-04-28T11:09:31.130	84.432	[-395.10779,-962.54791]	83.994	[-394.76505,-962.27454]	0.0028303	0.00000000019675
2013-04-28T11:12:31.120	79.941	[-391.59674,-959.74750]	84.503	[-395.16327,-962.59216]	0.0028304	0.00000000021325
2013-04-28T11:15:31.120	83.534	[-394.40558,-961.98779]	85.013	[-395.56158,-962.90991]	0.0028304	0.00000000023112
2013-04-28T11:18:31.120	85.331	[-395.81000,-963.10803]	85.522	[-395.95987,-963.22760]	0.0028305	0.00000000025050
2013-04-28T11:21:31.120	88.025	[-397.91663,-964.78827]	86.032	[-396.35818,-963.54523]	0.0028305	0.00000000027150
2013-04-28T11:24:31.120	88.923	[-398.61884,-965.34827]	86.541	[-396.75650,-963.86292]	0.0028306	0.00000000029426
2013-04-28T11:27:31.120	92.516	[-401.42770,-967.58868]	87.051	[-397.15482,-964.18060]	0.0028306	0.00000000031893
2013-04-28T11:30:31.120	94.313	[-402.83212,-968.70886]	87.560	[-397.55316,-964.49835]	0.0028307	0.00000000034566
2013-04-28T11:33:31.120	96.109	[-404.23654,-969.82904]	88.070	[-397.95151,-964.81604]	0.0028307	0.00000000037464
2013-04-28T11:36:31.120	97.906	[-405.64096,-970.94928]	88.579	[-398.34982,-965.13379]	0.0028308	0.00000000040605
2013-04-28T11:39:31.120	90.720	[-400.02328,-966.46851]	89.089	[-398.74820,-965.45148]	0.0028309	0.00000000044009
2013-04-28T11:42:31.120	92.516	[-401.42770,-967.58868]	89.599	[-399.14658,-965.76923]	0.0028310	0.00000000047698
2013-04-28T11:45:31.120	94.313	[-402.83212,-968.70886]	90.108	[-399.54495,-966.08704]	0.0028311	0.00000000051696
2013-04-28T11:48:31.120	95.211	[-403.53436,-969.26892]	90.618	[-399.94336,-966.40479]	0.0028312	0.00000000056030
