##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0649
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0649
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.486 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-03-16T00:40:31.120
# km per arcsec = 721.82958
##########################################################################################
TIME	HEIGHT	COORD
2013-03-16T09:10:19.120	142.82	[793.49,767.85]
2013-03-16T09:12:19.130	142.82	[793.49,767.85]
2013-03-16T09:14:19.130	143.89	[793.83,768.86]
2013-03-16T09:16:19.120	155.61	[797.62,779.95]
2013-03-16T09:18:19.120	159.88	[799.00,783.99]
2013-03-16T09:20:19.120	160.94	[799.34,785.00]
2013-03-16T09:22:19.120	162.01	[799.69,786.00]
2013-03-16T09:24:19.120	162.01	[799.69,786.00]
2013-03-16T09:26:19.130	157.75	[798.31,781.97]
2013-03-16T09:28:19.120	162.01	[799.69,786.00]
2013-03-16T09:30:19.120	166.27	[801.07,790.04]
2013-03-16T09:32:19.120	169.47	[802.10,793.06]
2013-03-16T09:34:19.120	171.60	[802.79,795.08]
2013-03-16T09:36:19.120	164.14	[800.38,788.02]
2013-03-16T09:38:19.120	164.14	[800.38,788.02]
2013-03-16T09:40:19.120	159.88	[799.00,783.99]
2013-03-16T09:42:19.120	164.14	[800.38,788.02]
2013-03-16T09:44:19.130	168.40	[801.76,792.06]
2013-03-16T09:46:19.120	171.60	[802.79,795.08]
2013-03-16T09:48:19.120	174.80	[803.83,798.11]
2013-03-16T09:50:19.120	178.00	[804.86,801.13]
2013-03-16T09:52:19.120	180.13	[805.55,803.15]
2013-03-16T09:54:19.120	182.26	[806.24,805.17]
2013-03-16T09:56:19.120	184.39	[806.93,807.18]
2013-03-16T09:58:19.120	187.59	[807.96,810.21]
2013-03-16T10:00:19.120	190.79	[809.00,813.24]
2013-03-16T10:02:19.120	192.92	[809.68,815.25]
2013-03-16T10:04:19.120	196.12	[810.72,818.28]
2013-03-16T10:06:19.120	199.31	[811.75,821.30]
2013-03-16T10:08:19.120	201.44	[812.44,823.32]
2013-03-16T10:10:19.120	203.58	[813.13,825.34]
2013-03-16T10:12:19.120	206.77	[814.17,828.36]
2013-03-16T10:14:19.120	211.04	[815.54,832.40]
2013-03-16T10:16:19.120	214.23	[816.58,835.42]
2013-03-16T10:18:19.120	217.43	[817.61,838.45]
2013-03-16T10:20:19.120	222.76	[819.34,843.49]
2013-03-16T10:22:19.120	227.02	[820.71,847.53]
2013-03-16T10:24:19.120	229.16	[821.40,849.54]
2013-03-16T10:26:19.120	230.22	[821.75,850.55]
2013-03-16T10:28:19.130	231.29	[822.09,851.56]
2013-03-16T10:30:19.120	234.49	[823.13,854.59]
2013-03-16T10:32:19.130	238.75	[824.51,858.62]
2013-03-16T10:34:19.120	240.88	[825.19,860.64]
2013-03-16T10:36:19.120	243.01	[825.88,862.66]
2013-03-16T10:38:19.120	248.34	[827.61,867.70]
2013-03-16T10:40:19.120	251.54	[828.64,870.72]
2013-03-16T10:42:19.120	257.93	[830.71,876.78]
2013-03-16T10:44:19.130	262.20	[832.09,880.81]
2013-03-16T10:46:19.120	265.40	[833.12,883.84]
2013-03-16T10:48:19.120	268.59	[834.16,886.86]
2013-03-16T10:50:19.130	271.79	[835.19,889.89]
2013-03-16T10:52:19.120	274.99	[836.22,892.91]
2013-03-16T10:54:19.120	278.19	[837.26,895.94]
2013-03-16T10:56:19.120	297.37	[843.46,914.09]
2013-03-16T10:58:19.120	301.63	[844.84,918.13]
2013-03-16T11:00:19.120	303.77	[845.53,920.14]
2013-03-16T11:02:19.130	305.90	[846.22,922.16]
2013-03-16T11:04:19.120	308.03	[846.91,924.18]
2013-03-16T11:06:19.120	310.16	[847.60,926.20]
