##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0832
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0832
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1681.21 +/- 26.4039
# t0 = 36753.7 +/- 140.825
# c0 = 340.024 +/- 29.1446
# c1 = 0.00499144 +/- 8.38864E-05
# c2 = 129.945 +/- 1.34843
####
# Fit Results:
# t_onset = 2013-11-13T13:35:26.255 +/- 135.912 (sec)
# h_onset = 87.4947 +/- 8.35899 (Mm)
# dh_onset = 69.5088 +/- 8.35899 (Mm)
# dt_slowrise = 4.91532 +/- 0.0377533 (hrs)
# v_slowrise = 3.58419 +/- 0.108244 (km/s)
# v_fovmax = 156.045 +/- 10.517 (km/s)
# v_500arc = 161.359 +/- 5.61486 (km/s)
# a_onset = 2.13267 +/- 0.089562 (m/s^2)
# a_fovmax = 90.7343 +/- 9.48373 (m/s^2)
# a_500arc = 93.8891 +/- 97.8481 (m/s^2)
# n_onset = 0.909003 +/- 0.010762 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.547 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-11-13T05:06:31.120
# km per arcsec = 718.048
# Data HEIGHT error (arcsec) = 9.32848
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-11-13T08:40:31.120	12.867	[-824.69995,560.90]	10.581	[-823.10095,559.26]	0.0049916	0.000000000079949
2013-11-13T08:42:31.120	13.857	[-825.39227,561.60]	11.180	[-823.51996,559.69]	0.0049916	0.000000000085864
2013-11-13T08:44:31.120	11.877	[-824.00763,560.19]	11.779	[-823.93884,560.12]	0.0049916	0.000000000092217
2013-11-13T08:46:31.120	17.816	[-828.16156,564.43]	12.378	[-824.35791,560.55]	0.0049916	0.000000000099040
2013-11-13T08:48:31.120	18.806	[-828.85388,565.14]	12.977	[-824.77686,560.97]	0.0049916	0.00000000010637
2013-11-13T08:50:31.120	19.796	[-829.54620,565.85]	13.576	[-825.19580,561.40]	0.0049916	0.00000000011424
2013-11-13T08:52:31.120	19.796	[-829.54620,565.85]	14.175	[-825.61481,561.83]	0.0049916	0.00000000012269
2013-11-13T08:54:31.120	19.796	[-829.54620,565.85]	14.774	[-826.03375,562.26]	0.0049917	0.00000000013177
2013-11-13T08:56:31.120	19.796	[-829.54620,565.85]	15.373	[-826.45270,562.69]	0.0049917	0.00000000014152
2013-11-13T08:58:31.120	19.796	[-829.54620,565.85]	15.972	[-826.87164,563.11]	0.0049917	0.00000000015199
2013-11-13T09:00:31.120	19.796	[-829.54620,565.85]	16.571	[-827.29071,563.54]	0.0049917	0.00000000016323
2013-11-13T09:02:31.120	26.724	[-834.39227,570.80]	17.170	[-827.70966,563.97]	0.0049917	0.00000000017531
2013-11-13T09:04:31.130	27.714	[-835.08459,571.51]	17.769	[-828.12860,564.40]	0.0049918	0.00000000018828
2013-11-13T09:06:31.120	27.714	[-835.08459,571.51]	18.368	[-828.54761,564.83]	0.0049918	0.00000000020221
2013-11-13T09:08:31.120	29.694	[-836.46924,572.92]	18.967	[-828.96655,565.26]	0.0049918	0.00000000021717
2013-11-13T09:10:31.120	29.694	[-836.46924,572.92]	19.566	[-829.38556,565.68]	0.0049918	0.00000000023324
2013-11-13T09:12:31.120	29.694	[-836.46924,572.92]	20.165	[-829.80457,566.11]	0.0049919	0.00000000025049
2013-11-13T09:14:31.120	31.673	[-837.85388,574.34]	20.764	[-830.22351,566.54]	0.0049919	0.00000000026902
2013-11-13T09:16:31.120	30.683	[-837.16156,573.63]	21.363	[-830.64252,566.97]	0.0049919	0.00000000028893
2013-11-13T09:18:31.140	25.734	[-833.69995,570.09]	21.962	[-831.06158,567.40]	0.0049920	0.00000000031031
2013-11-13T09:20:31.120	25.734	[-833.69995,570.09]	22.561	[-831.48053,567.82]	0.0049920	0.00000000033326
2013-11-13T09:22:31.120	25.734	[-833.69995,570.09]	23.160	[-831.89948,568.25]	0.0049920	0.00000000035792
2013-11-13T09:24:31.120	25.734	[-833.69995,570.09]	23.759	[-832.31854,568.68]	0.0049921	0.00000000038440
2013-11-13T09:26:31.120	25.734	[-833.69995,570.09]	24.358	[-832.73755,569.11]	0.0049921	0.00000000041284
2013-11-13T09:28:31.120	25.734	[-833.69995,570.09]	24.957	[-833.15656,569.54]	0.0049922	0.00000000044339
2013-11-13T09:30:31.120	27.714	[-835.08459,571.51]	25.557	[-833.57556,569.96]	0.0049922	0.00000000047619
2013-11-13T09:32:31.140	27.714	[-835.08459,571.51]	26.156	[-833.99469,570.39]	0.0049923	0.00000000051143
2013-11-13T09:34:31.120	27.714	[-835.08459,571.51]	26.755	[-834.41357,570.82]	0.0049924	0.00000000054926
2013-11-13T09:36:31.120	27.714	[-835.08459,571.51]	27.354	[-834.83264,571.25]	0.0049924	0.00000000058990
2013-11-13T09:38:31.120	28.704	[-835.77692,572.21]	27.953	[-835.25165,571.68]	0.0049925	0.00000000063354
2013-11-13T09:40:31.120	29.694	[-836.46924,572.92]	28.552	[-835.67072,572.11]	0.0049926	0.00000000068042
2013-11-13T09:42:31.120	29.694	[-836.46924,572.92]	29.151	[-836.08984,572.53]	0.0049927	0.00000000073076
2013-11-13T09:44:31.120	29.694	[-836.46924,572.92]	29.750	[-836.50885,572.96]	0.0049928	0.00000000078483
2013-11-13T09:46:31.120	31.673	[-837.85388,574.34]	30.349	[-836.92792,573.39]	0.0049929	0.00000000084289
2013-11-13T09:48:31.120	31.673	[-837.85388,574.34]	30.948	[-837.34705,573.82]	0.0049930	0.00000000090525
2013-11-13T09:50:31.120	31.673	[-837.85388,574.34]	31.548	[-837.76605,574.25]	0.0049931	0.00000000097223
2013-11-13T09:52:31.120	31.673	[-837.85388,574.34]	32.147	[-838.18518,574.67]	0.0049932	0.0000000010442
2013-11-13T09:54:31.120	33.653	[-839.23846,575.75]	32.746	[-838.60431,575.10]	0.0049933	0.0000000011214
2013-11-13T09:56:31.120	33.653	[-839.23846,575.75]	33.345	[-839.02344,575.53]	0.0049935	0.0000000012044
2013-11-13T09:58:31.120	33.653	[-839.23846,575.75]	33.944	[-839.44257,575.96]	0.0049936	0.0000000012935
2013-11-13T10:00:31.120	33.653	[-839.23846,575.75]	34.544	[-839.86163,576.39]	0.0049938	0.0000000013892
2013-11-13T10:02:31.130	35.632	[-840.62311,577.17]	35.143	[-840.28088,576.82]	0.0049939	0.0000000014920
2013-11-13T10:04:31.120	35.632	[-840.62311,577.17]	35.742	[-840.69995,577.24]	0.0049941	0.0000000016024
2013-11-13T10:06:31.120	35.632	[-840.62311,577.17]	36.342	[-841.11920,577.67]	0.0049943	0.0000000017209
2013-11-13T10:08:31.120	37.612	[-842.00775,578.58]	36.941	[-841.53839,578.10]	0.0049945	0.0000000018482
2013-11-13T10:10:31.120	37.612	[-842.00775,578.58]	37.540	[-841.95758,578.53]	0.0049948	0.0000000019850
2013-11-13T10:12:31.120	39.591	[-843.39227,580.00]	38.140	[-842.37683,578.96]	0.0049950	0.0000000021318
2013-11-13T10:14:31.120	39.591	[-843.39227,580.00]	38.739	[-842.79614,579.39]	0.0049953	0.0000000022896
2013-11-13T10:16:31.120	40.581	[-844.08459,580.70]	39.338	[-843.21539,579.81]	0.0049956	0.0000000024590
2013-11-13T10:18:31.120	41.571	[-844.77692,581.41]	39.938	[-843.63470,580.24]	0.0049959	0.0000000026409
2013-11-13T10:20:31.120	41.571	[-844.77692,581.41]	40.537	[-844.05408,580.67]	0.0049962	0.0000000028363
2013-11-13T10:22:31.120	41.571	[-844.77692,581.41]	41.137	[-844.47339,581.10]	0.0049966	0.0000000030461
2013-11-13T10:24:31.120	41.571	[-844.77692,581.41]	41.737	[-844.89276,581.53]	0.0049969	0.0000000032715
2013-11-13T10:26:31.120	43.551	[-846.16156,582.82]	42.336	[-845.31219,581.96]	0.0049973	0.0000000035135
2013-11-13T10:28:31.120	36.622	[-841.31543,577.87]	42.936	[-845.73175,582.39]	0.0049978	0.0000000037735
2013-11-13T10:30:31.120	39.591	[-843.39227,580.00]	43.536	[-846.15118,582.81]	0.0049982	0.0000000040527
2013-11-13T10:32:31.120	43.551	[-846.16156,582.82]	44.136	[-846.57080,583.24]	0.0049988	0.0000000043525
2013-11-13T10:34:31.120	45.530	[-847.54620,584.24]	44.735	[-846.99036,583.67]	0.0049993	0.0000000046746
2013-11-13T10:36:31.140	46.520	[-848.23853,584.95]	45.336	[-847.41003,584.10]	0.0049999	0.0000000050205
2013-11-13T10:38:31.130	47.510	[-848.93079,585.65]	45.936	[-847.82971,584.53]	0.0050005	0.0000000053919
2013-11-13T10:40:31.120	47.510	[-848.93079,585.65]	46.536	[-848.24939,584.96]	0.0050012	0.0000000057908
2013-11-13T10:42:31.120	45.530	[-847.54620,584.24]	47.136	[-848.66919,585.39]	0.0050019	0.0000000062192
2013-11-13T10:44:31.150	46.520	[-848.23853,584.95]	47.736	[-849.08917,585.82]	0.0050027	0.0000000066795
2013-11-13T10:46:31.120	47.510	[-848.93079,585.65]	48.336	[-849.50903,586.25]	0.0050035	0.0000000071735
2013-11-13T10:48:31.120	46.520	[-848.23853,584.95]	48.937	[-849.92902,586.67]	0.0050044	0.0000000077043
2013-11-13T10:50:31.130	45.530	[-847.54620,584.24]	49.537	[-850.34912,587.10]	0.0050053	0.0000000082743
2013-11-13T10:52:31.120	45.530	[-847.54620,584.24]	50.138	[-850.76929,587.53]	0.0050064	0.0000000088865
