##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0992
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0992
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 496.531 +/- 8.23687
# t0 = 15362.9 +/- 39.9976
# c0 = 121.144 +/- 10.1783
# c1 = 0.00178914 +/- 0.000178054
# c2 = 35.3679 +/- 0.778307
####
# Fit Results:
# t_onset = 2014-07-29T23:55:51.793 +/- 463.555 (sec)
# h_onset = 33.9458 +/- 4.51153 (Mm)
# dh_onset = 6.11104 +/- 4.51153 (Mm)
# dt_slowrise = 1.15574 +/- 0.128765 (hrs)
# v_slowrise = 1.3184 +/- 0.334874 (km/s)
# v_fovmax = 228.363 +/- 5.52316 (km/s)
# v_500arc = 689.114 +/- 254.398 (km/s)
# a_onset = 2.65796 +/- 1.98337 (m/s^2)
# a_fovmax = 457.524 +/- 179.256 (m/s^2)
# a_500arc = 1385.93 +/- 2783.15 (m/s^2)
# n_onset = 1.6732 +/- 0.00517656 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.178 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2014-07-29T20:20:31.120
# km per arcsec = 736.717
# Data HEIGHT error (arcsec) = 4.09899
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2014-07-29T22:46:31.120	21.911	[-956.84912,217.76]	23.555	[-958.48004,217.96]	0.0017896	0.00000000082447
2014-07-29T22:47:31.120	21.911	[-956.84912,217.76]	23.662	[-958.58661,217.98]	0.0017896	0.00000000093037
2014-07-29T22:48:31.120	21.911	[-956.84912,217.76]	23.769	[-958.69318,217.99]	0.0017897	0.0000000010499
2014-07-29T22:49:31.120	21.911	[-956.84912,217.76]	23.877	[-958.79980,218.00]	0.0017897	0.0000000011847
2014-07-29T22:50:31.120	22.907	[-957.83765,217.88]	23.984	[-958.90637,218.02]	0.0017898	0.0000000013369
2014-07-29T22:51:31.120	22.907	[-957.83765,217.88]	24.092	[-959.01294,218.03]	0.0017899	0.0000000015086
2014-07-29T22:52:31.120	22.409	[-957.34332,217.82]	24.199	[-959.11957,218.04]	0.0017900	0.0000000017024
2014-07-29T22:53:31.120	22.907	[-957.83765,217.88]	24.306	[-959.22620,218.05]	0.0017901	0.0000000019210
2014-07-29T22:54:31.120	23.903	[-958.82623,218.01]	24.414	[-959.33276,218.07]	0.0017902	0.0000000021678
2014-07-29T22:55:31.120	23.903	[-958.82623,218.01]	24.521	[-959.43939,218.08]	0.0017904	0.0000000024462
2014-07-29T22:56:31.120	23.903	[-958.82623,218.01]	24.629	[-959.54608,218.09]	0.0017905	0.0000000027604
2014-07-29T22:57:31.120	23.903	[-958.82623,218.01]	24.736	[-959.65271,218.11]	0.0017907	0.0000000031149
2014-07-29T22:58:31.120	23.405	[-958.33191,217.94]	24.843	[-959.75934,218.12]	0.0017909	0.0000000035150
2014-07-29T22:59:31.120	22.907	[-957.83765,217.88]	24.951	[-959.86597,218.13]	0.0017911	0.0000000039665
2014-07-29T23:00:31.120	22.907	[-957.83765,217.88]	25.058	[-959.97272,218.15]	0.0017914	0.0000000044760
2014-07-29T23:01:31.120	22.907	[-957.83765,217.88]	25.166	[-960.07935,218.16]	0.0017917	0.0000000050509
2014-07-29T23:02:31.130	23.405	[-958.33191,217.94]	25.273	[-960.18604,218.17]	0.0017920	0.0000000056997
2014-07-29T23:03:31.120	23.903	[-958.82623,218.01]	25.381	[-960.29279,218.18]	0.0017923	0.0000000064317
2014-07-29T23:04:31.120	23.903	[-958.82623,218.01]	25.488	[-960.39960,218.20]	0.0017927	0.0000000072578
2014-07-29T23:05:31.120	24.899	[-959.81488,218.13]	25.596	[-960.50635,218.21]	0.0017932	0.0000000081900
2014-07-29T23:06:31.120	24.899	[-959.81488,218.13]	25.704	[-960.61316,218.22]	0.0017937	0.0000000092420
2014-07-29T23:07:31.120	25.895	[-960.80341,218.25]	25.811	[-960.71997,218.24]	0.0017943	0.000000010429
2014-07-29T23:08:31.120	25.895	[-960.80341,218.25]	25.919	[-960.82684,218.25]	0.0017950	0.000000011769
2014-07-29T23:09:31.120	25.895	[-960.80341,218.25]	26.027	[-960.93384,218.26]	0.0017957	0.000000013280
2014-07-29T23:10:31.120	25.895	[-960.80341,218.25]	26.134	[-961.04077,218.28]	0.0017966	0.000000014986
2014-07-29T23:11:31.120	25.895	[-960.80341,218.25]	26.242	[-961.14783,218.29]	0.0017975	0.000000016911
2014-07-29T23:12:31.120	25.895	[-960.80341,218.25]	26.350	[-961.25488,218.30]	0.0017986	0.000000019083
2014-07-29T23:13:31.120	25.895	[-960.80341,218.25]	26.458	[-961.36206,218.32]	0.0017998	0.000000021534
2014-07-29T23:14:31.120	25.895	[-960.80341,218.25]	26.566	[-961.46924,218.33]	0.0018012	0.000000024300
2014-07-29T23:15:31.120	25.895	[-960.80341,218.25]	26.674	[-961.57660,218.34]	0.0018028	0.000000027421
2014-07-29T23:16:31.120	26.891	[-961.79199,218.37]	26.783	[-961.68396,218.36]	0.0018045	0.000000030943
2014-07-29T23:17:31.120	26.891	[-961.79199,218.37]	26.891	[-961.79150,218.37]	0.0018065	0.000000034917
2014-07-29T23:18:31.120	27.887	[-962.78064,218.49]	26.999	[-961.89917,218.38]	0.0018087	0.000000039402
2014-07-29T23:19:31.120	27.887	[-962.78064,218.49]	27.108	[-962.00696,218.39]	0.0018112	0.000000044463
2014-07-29T23:20:31.120	27.887	[-962.78064,218.49]	27.217	[-962.11493,218.41]	0.0018141	0.000000050174
2014-07-29T23:21:31.120	27.887	[-962.78064,218.49]	27.326	[-962.22302,218.42]	0.0018173	0.000000056618
2014-07-29T23:22:31.120	27.887	[-962.78064,218.49]	27.435	[-962.33136,218.43]	0.0018209	0.000000063890
2014-07-29T23:23:31.120	28.883	[-963.76917,218.61]	27.544	[-962.43988,218.45]	0.0018249	0.000000072097
2014-07-29T23:24:31.120	28.883	[-963.76917,218.61]	27.654	[-962.54877,218.46]	0.0018295	0.000000081357
2014-07-29T23:25:31.120	28.883	[-963.76917,218.61]	27.764	[-962.65790,218.47]	0.0018347	0.000000091807
2014-07-29T23:26:31.120	28.883	[-963.76917,218.61]	27.874	[-962.76733,218.49]	0.0018406	0.00000010360
2014-07-29T23:27:31.120	28.883	[-963.76917,218.61]	27.985	[-962.87708,218.50]	0.0018472	0.00000011690
2014-07-29T23:28:31.120	29.879	[-964.75775,218.73]	28.096	[-962.98737,218.51]	0.0018546	0.00000013192
2014-07-29T23:29:31.120	29.879	[-964.75775,218.73]	28.207	[-963.09808,218.53]	0.0018631	0.00000014886
2014-07-29T23:30:31.120	29.879	[-964.75775,218.73]	28.319	[-963.20923,218.54]	0.0018726	0.00000016799
2014-07-29T23:31:31.120	29.879	[-964.75775,218.73]	28.432	[-963.32111,218.56]	0.0018833	0.00000018956
2014-07-29T23:32:31.120	29.879	[-964.75775,218.73]	28.545	[-963.43359,218.57]	0.0018954	0.00000021391
2014-07-29T23:33:31.120	29.879	[-964.75775,218.73]	28.659	[-963.54688,218.58]	0.0019090	0.00000024138
2014-07-29T23:34:31.120	29.879	[-964.75775,218.73]	28.774	[-963.66101,218.60]	0.0019244	0.00000027239
2014-07-29T23:35:31.120	29.879	[-964.75775,218.73]	28.890	[-963.77612,218.61]	0.0019418	0.00000030737
2014-07-29T23:36:31.120	30.377	[-965.25208,218.79]	29.007	[-963.89240,218.63]	0.0019614	0.00000034685
2014-07-29T23:37:31.130	31.373	[-966.24072,218.91]	29.126	[-964.00983,218.64]	0.0019835	0.00000039141
2014-07-29T23:38:31.120	32.369	[-967.22925,219.03]	29.245	[-964.12872,218.65]	0.0020084	0.00000044168
2014-07-29T23:39:31.120	32.867	[-967.72357,219.09]	29.367	[-964.24908,218.67]	0.0020366	0.00000049841
2014-07-29T23:40:31.120	33.863	[-968.71216,219.22]	29.490	[-964.37134,218.68]	0.0020684	0.00000056243
2014-07-29T23:41:31.120	32.369	[-967.22925,219.03]	29.615	[-964.49561,218.70]	0.0021043	0.00000063466
2014-07-29T23:42:31.120	35.855	[-970.68933,219.46]	29.743	[-964.62207,218.71]	0.0021447	0.00000071618
2014-07-29T23:43:31.120	35.855	[-970.68933,219.46]	29.873	[-964.75110,218.73]	0.0021904	0.00000080817
2014-07-29T23:44:31.120	35.855	[-970.68933,219.46]	30.005	[-964.88312,218.75]	0.0022420	0.00000091197
2014-07-29T23:45:31.130	37.349	[-972.17224,219.64]	30.142	[-965.01831,218.76]	0.0023001	0.0000010291
2014-07-29T23:46:31.120	38.843	[-973.65509,219.82]	30.282	[-965.15717,218.78]	0.0023658	0.0000011613
2014-07-29T23:47:31.120	38.843	[-973.65509,219.82]	30.426	[-965.30023,218.80]	0.0024398	0.0000013105
2014-07-29T23:48:31.120	39.839	[-974.64368,219.94]	30.575	[-965.44800,218.82]	0.0025234	0.0000014788
2014-07-29T23:49:31.120	39.839	[-974.64368,219.94]	30.729	[-965.60101,218.83]	0.0026177	0.0000016687
2014-07-29T23:50:31.120	39.839	[-974.64368,219.94]	30.889	[-965.75995,218.85]	0.0027241	0.0000018830
2014-07-29T23:51:31.120	38.345	[-973.16077,219.76]	31.056	[-965.92572,218.87]	0.0028442	0.0000021249
2014-07-29T23:52:31.120	26.393	[-961.29773,218.31]	31.231	[-966.09912,218.90]	0.0029797	0.0000023978
2014-07-29T23:53:31.130	25.895	[-960.80341,218.25]	31.414	[-966.28107,218.92]	0.0031327	0.0000027059
2014-07-29T23:54:31.120	25.895	[-960.80341,218.25]	31.607	[-966.47260,218.94]	0.0033052	0.0000030534
2014-07-29T23:55:31.120	26.891	[-961.79199,218.37]	31.811	[-966.67517,218.97]	0.0035000	0.0000034455
2014-07-29T23:56:31.120	26.891	[-961.79199,218.37]	32.027	[-966.88995,218.99]	0.0037197	0.0000038881
2014-07-29T23:57:31.120	24.401	[-959.32043,218.07]	32.258	[-967.11877,219.02]	0.0039677	0.0000043875
2014-07-29T23:58:31.140	25.397	[-960.30908,218.19]	32.504	[-967.36334,219.05]	0.0042476	0.0000049512
2014-07-29T23:59:31.120	26.393	[-961.29773,218.31]	32.768	[-967.62543,219.08]	0.0045632	0.0000055869
2014-07-30T00:00:31.120	27.887	[-962.78064,218.49]	33.053	[-967.90759,219.12]	0.0049195	0.0000063045
2014-07-30T00:01:31.120	29.879	[-964.75775,218.73]	33.360	[-968.21228,219.15]	0.0053216	0.0000071143
2014-07-30T00:02:31.140	31.373	[-966.24072,218.91]	33.692	[-968.54254,219.20]	0.0057755	0.0000080284
2014-07-30T00:03:31.120	32.369	[-967.22925,219.03]	34.054	[-968.90131,219.24]	0.0062873	0.0000090592
2014-07-30T00:04:31.120	33.365	[-968.21783,219.16]	34.448	[-969.29260,219.29]	0.0068651	0.000010223
2014-07-30T00:05:31.120	34.361	[-969.20648,219.28]	34.879	[-969.72052,219.34]	0.0075171	0.000011536
2014-07-30T00:06:31.120	35.855	[-970.68933,219.46]	35.352	[-970.18964,219.40]	0.0082528	0.000013018
2014-07-30T00:07:31.130	35.855	[-970.68933,219.46]	35.871	[-970.70551,219.46]	0.0090831	0.000014690
2014-07-30T00:08:31.120	35.855	[-970.68933,219.46]	36.444	[-971.27368,219.53]	0.010020	0.000016576
2014-07-30T00:09:31.130	34.859	[-969.70081,219.34]	37.076	[-971.90131,219.61]	0.011077	0.000018706
2014-07-30T00:10:31.120	35.855	[-970.68933,219.46]	37.776	[-972.59576,219.69]	0.012270	0.000021108
2014-07-30T00:11:31.130	36.353	[-971.18359,219.52]	38.552	[-973.36591,219.79]	0.013616	0.000023820
2014-07-30T00:12:31.120	36.851	[-971.67792,219.58]	39.413	[-974.22095,219.89]	0.015135	0.000026879
2014-07-30T00:13:31.130	37.349	[-972.17224,219.64]	40.372	[-975.17255,220.01]	0.016850	0.000030332
2014-07-30T00:14:31.120	38.843	[-973.65509,219.82]	41.439	[-976.23230,220.14]	0.018784	0.000034227
2014-07-30T00:15:31.130	41.831	[-976.62085,220.18]	42.631	[-977.41486,220.28]	0.020967	0.000038624
2014-07-30T00:16:31.120	44.819	[-979.58667,220.55]	43.961	[-978.73517,220.44]	0.023430	0.000043584
2014-07-30T00:17:31.130	46.313	[-981.06952,220.73]	45.449	[-980.21191,220.62]	0.026210	0.000049183
2014-07-30T00:18:31.120	46.811	[-981.56384,220.79]	47.113	[-981.86407,220.83]	0.029346	0.000055499
2014-07-30T00:19:31.120	47.807	[-982.55243,220.91]	48.978	[-983.71509,221.05]	0.032885	0.000062627
2014-07-30T00:20:31.120	49.799	[-984.52960,221.15]	51.069	[-985.79016,221.31]	0.036880	0.000070671
2014-07-30T00:21:31.120	51.293	[-986.01251,221.33]	53.414	[-988.11798,221.59]	0.041387	0.000079748
2014-07-30T00:22:31.120	51.791	[-986.50677,221.39]	56.047	[-990.73120,221.91]	0.046473	0.000089991
2014-07-30T00:23:31.120	51.791	[-986.50677,221.39]	59.004	[-993.66632,222.27]	0.052212	0.00010155
2014-07-30T00:24:31.120	52.787	[-987.49536,221.52]	62.327	[-996.96478,222.68]	0.058688	0.00011459
2014-07-30T00:25:31.120	59.261	[-993.92120,222.30]	66.063	[-1000.67328,223.13]	0.065997	0.00012931
2014-07-30T00:26:31.120	65.236	[-999.85278,223.03]	70.265	[-1004.84430,223.64]	0.074244	0.00014592
2014-07-30T00:27:31.120	74.698	[-1009.24438,224.18]	74.993	[-1009.53741,224.21]	0.083550	0.00016466
2014-07-30T00:28:31.120	83.164	[-1017.64740,225.21]	80.315	[-1014.81964,224.86]	0.094051	0.00018581
2014-07-30T00:29:31.120	87.646	[-1022.09607,225.75]	86.306	[-1020.76672,225.59]	0.10590	0.00020968
2014-07-30T00:30:31.120	95.614	[-1030.00476,226.72]	93.054	[-1027.46387,226.41]	0.11927	0.00023661
2014-07-30T00:31:31.120	106.07	[-1040.38501,227.99]	100.65	[-1035.00757,227.33]	0.13436	0.00026700
2014-07-30T00:32:31.120	116.53	[-1050.76514,229.26]	109.22	[-1043.50659,228.37]	0.15139	0.00030130
