##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0114
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0114
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.301 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2010-11-16T23:00:32.120
# km per arcsec = 717.50107
##########################################################################################
TIME	HEIGHT	COORD
2010-11-16T23:03:32.120	108.73	[744.28,790.13]
2010-11-16T23:04:32.120	108.73	[744.28,790.13]
2010-11-16T23:05:32.120	108.73	[744.28,790.13]
2010-11-16T23:06:32.120	108.73	[744.28,790.13]
2010-11-16T23:07:32.120	108.73	[744.28,790.13]
2010-11-16T23:08:32.120	109.68	[744.63,791.02]
2010-11-16T23:09:32.120	110.64	[744.99,791.90]
2010-11-16T23:10:32.120	110.64	[744.99,791.90]
2010-11-16T23:11:32.120	110.64	[744.99,791.90]
2010-11-16T23:12:32.140	110.64	[744.99,791.90]
2010-11-16T23:13:32.120	110.64	[744.99,791.90]
2010-11-16T23:14:32.120	112.54	[745.69,793.68]
2010-11-16T23:15:32.120	112.54	[745.69,793.68]
2010-11-16T23:16:32.120	112.54	[745.69,793.68]
2010-11-16T23:17:32.120	112.54	[745.69,793.68]
2010-11-16T23:18:32.120	114.45	[746.40,795.45]
2010-11-16T23:19:32.120	114.45	[746.40,795.45]
2010-11-16T23:20:32.120	116.36	[747.10,797.22]
2010-11-16T23:21:32.120	116.36	[747.10,797.22]
2010-11-16T23:22:32.120	116.36	[747.10,797.22]
2010-11-16T23:23:32.120	116.36	[747.10,797.22]
2010-11-16T23:24:32.120	116.36	[747.10,797.22]
2010-11-16T23:25:32.120	116.36	[747.10,797.22]
2010-11-16T23:26:32.120	116.36	[747.10,797.22]
2010-11-16T23:27:32.120	118.27	[747.80,798.99]
2010-11-16T23:28:32.120	118.27	[747.80,798.99]
2010-11-16T23:29:32.120	118.27	[747.80,798.99]
2010-11-16T23:30:32.120	118.27	[747.80,798.99]
2010-11-16T23:31:32.120	120.17	[748.51,800.77]
2010-11-16T23:32:32.120	120.17	[748.51,800.77]
2010-11-16T23:33:32.120	120.17	[748.51,800.77]
2010-11-16T23:34:32.120	120.17	[748.51,800.77]
2010-11-16T23:35:32.120	120.17	[748.51,800.77]
2010-11-16T23:36:32.140	120.17	[748.51,800.77]
2010-11-16T23:37:32.120	122.08	[749.21,802.54]
2010-11-16T23:38:32.120	122.08	[749.21,802.54]
