##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0441
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0441
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.378 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-04-16T20:00:32.120
# km per arcsec = 728.40953
##########################################################################################
TIME	HEIGHT	COORD
2012-04-16T20:17:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:18:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:19:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:20:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:21:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:22:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:23:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:24:32.140	68.792	[-740.20233,727.31]
2012-04-16T20:25:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:26:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:27:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:28:32.130	68.792	[-740.20233,727.31]
2012-04-16T20:29:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:30:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:31:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:32:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:33:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:34:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:35:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:36:32.120	69.939	[-740.83398,728.27]
2012-04-16T20:37:32.130	71.085	[-741.46564,729.22]
2012-04-16T20:38:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:39:32.120	73.378	[-742.72913,731.14]
2012-04-16T20:40:32.130	73.378	[-742.72913,731.14]
2012-04-16T20:41:32.130	73.378	[-742.72913,731.14]
2012-04-16T20:42:32.120	73.378	[-742.72913,731.14]
2012-04-16T20:43:32.130	73.378	[-742.72913,731.14]
2012-04-16T20:44:32.120	73.378	[-742.72913,731.14]
2012-04-16T20:45:32.120	73.378	[-742.72913,731.14]
2012-04-16T20:46:32.120	75.671	[-743.99243,733.05]
2012-04-16T20:47:32.130	75.671	[-743.99243,733.05]
2012-04-16T20:48:32.120	75.671	[-743.99243,733.05]
2012-04-16T20:49:32.120	75.671	[-743.99243,733.05]
2012-04-16T20:50:32.120	73.378	[-742.72913,731.14]
2012-04-16T20:51:32.130	72.232	[-742.09741,730.18]
2012-04-16T20:52:32.120	68.792	[-740.20233,727.31]
2012-04-16T20:53:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:54:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:55:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:56:32.120	71.085	[-741.46564,729.22]
2012-04-16T20:57:32.130	71.085	[-741.46564,729.22]
2012-04-16T20:58:32.120	71.085	[-741.46564,729.22]
2012-04-16T21:00:32.120	71.085	[-741.46564,729.22]
2012-04-16T21:01:32.130	73.378	[-742.72913,731.14]
2012-04-16T21:02:32.120	73.378	[-742.72913,731.14]
2012-04-16T21:03:32.120	73.378	[-742.72913,731.14]
2012-04-16T21:04:32.120	73.378	[-742.72913,731.14]
2012-04-16T21:05:32.130	73.378	[-742.72913,731.14]
2012-04-16T21:06:32.120	73.378	[-742.72913,731.14]
2012-04-16T21:07:32.130	75.671	[-743.99243,733.05]
2012-04-16T21:08:32.130	75.671	[-743.99243,733.05]
2012-04-16T21:09:32.120	75.671	[-743.99243,733.05]
2012-04-16T21:10:32.120	75.671	[-743.99243,733.05]
2012-04-16T21:11:32.120	75.671	[-743.99243,733.05]
2012-04-16T21:12:32.120	75.671	[-743.99243,733.05]
2012-04-16T21:13:32.130	75.671	[-743.99243,733.05]
2012-04-16T21:14:32.120	75.671	[-743.99243,733.05]
2012-04-16T21:15:32.130	77.964	[-745.25592,734.96]
2012-04-16T21:16:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:17:32.130	77.964	[-745.25592,734.96]
2012-04-16T21:18:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:19:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:20:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:21:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:22:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:23:32.130	77.964	[-745.25592,734.96]
2012-04-16T21:24:32.130	77.964	[-745.25592,734.96]
2012-04-16T21:25:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:26:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:27:32.130	77.964	[-745.25592,734.96]
2012-04-16T21:28:32.120	77.964	[-745.25592,734.96]
2012-04-16T21:29:32.120	80.258	[-746.51935,736.88]
2012-04-16T21:30:32.130	80.258	[-746.51935,736.88]
2012-04-16T21:31:32.130	80.258	[-746.51935,736.88]
2012-04-16T21:32:32.130	80.258	[-746.51935,736.88]
2012-04-16T21:33:32.130	80.258	[-746.51935,736.88]
2012-04-16T21:34:32.120	80.258	[-746.51935,736.88]
2012-04-16T21:35:32.130	82.551	[-747.78271,738.79]
2012-04-16T21:36:32.120	82.551	[-747.78271,738.79]
2012-04-16T21:37:32.120	82.551	[-747.78271,738.79]
2012-04-16T21:38:32.120	84.844	[-749.04614,740.70]
2012-04-16T21:39:32.120	84.844	[-749.04614,740.70]
2012-04-16T21:40:32.120	84.844	[-749.04614,740.70]
2012-04-16T21:41:32.120	84.844	[-749.04614,740.70]
2012-04-16T21:42:32.130	84.844	[-749.04614,740.70]
2012-04-16T21:43:32.130	84.844	[-749.04614,740.70]
2012-04-16T21:44:32.130	87.137	[-750.30957,742.62]
2012-04-16T21:45:32.120	87.137	[-750.30957,742.62]
2012-04-16T21:46:32.130	87.137	[-750.30957,742.62]
