##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0665
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0665
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1815.67 +/- 32.8217
# t0 = 28604.2 +/- 137.007
# c0 = 133.516 +/- 10.3139
# c1 = 0.00112684 +/- 5.11516E-05
# c2 = 83.5206 +/- 0.820364
####
# Fit Results:
# t_onset = 2013-03-31T23:30:51.448 +/- 1439.39 (sec)
# h_onset = 66.2951 +/- 7.54683 (Mm)
# dh_onset = 15.1715 +/- 7.54683 (Mm)
# dt_slowrise = 4.63898 +/- 0.399831 (hrs)
# v_slowrise = 0.81711 +/- 0.230851 (km/s)
# v_fovmax = 70.7068 +/- 14.295 (km/s)
# v_500arc = 166.257 +/- 19.2693 (km/s)
# a_onset = 0.450372 +/- 0.149638 (m/s^2)
# a_fovmax = 38.5189 +/- 10.3041 (m/s^2)
# a_500arc = 91.1748 +/- 107.659 (m/s^2)
# n_onset = 1.16438 +/- 0.00815646 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.406 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-03-31T17:40:31.120
# km per arcsec = 725.058
# Data HEIGHT error (arcsec) = 5.39087
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-03-31T18:52:31.130	55.102	[-577.65912,-839.59180]	56.156	[-577.63922,-840.64636]	0.0011270	0.000000000062930
2013-03-31T18:54:31.130	55.102	[-577.65912,-839.59180]	56.292	[-577.63666,-840.78156]	0.0011270	0.000000000067229
2013-03-31T18:56:31.130	55.102	[-577.65912,-839.59180]	56.427	[-577.63409,-840.91681]	0.0011270	0.000000000071823
2013-03-31T18:58:31.130	55.102	[-577.65912,-839.59180]	56.562	[-577.63153,-841.05200]	0.0011270	0.000000000076730
2013-03-31T19:00:31.130	55.102	[-577.65912,-839.59180]	56.697	[-577.62903,-841.18726]	0.0011270	0.000000000081972
2013-03-31T19:02:31.130	55.102	[-577.65912,-839.59180]	56.833	[-577.62646,-841.32245]	0.0011270	0.000000000087573
2013-03-31T19:04:31.130	55.102	[-577.65912,-839.59180]	56.968	[-577.62390,-841.45764]	0.0011270	0.000000000093556
2013-03-31T19:06:31.130	55.102	[-577.65912,-839.59180]	57.103	[-577.62134,-841.59283]	0.0011270	0.000000000099949
2013-03-31T19:08:31.130	55.102	[-577.65912,-839.59180]	57.238	[-577.61877,-841.72815]	0.0011270	0.00000000010678
2013-03-31T19:10:31.130	55.102	[-577.65912,-839.59180]	57.373	[-577.61621,-841.86334]	0.0011270	0.00000000011407
2013-03-31T19:12:31.130	55.102	[-577.65912,-839.59180]	57.509	[-577.61365,-841.99854]	0.0011271	0.00000000012187
2013-03-31T19:14:31.130	55.102	[-577.65912,-839.59180]	57.644	[-577.61108,-842.13373]	0.0011271	0.00000000013019
2013-03-31T19:16:31.130	55.102	[-577.65912,-839.59180]	57.779	[-577.60852,-842.26904]	0.0011271	0.00000000013909
2013-03-31T19:18:31.130	56.591	[-577.63104,-841.08075]	57.914	[-577.60602,-842.40424]	0.0011271	0.00000000014859
2013-03-31T19:20:31.130	56.591	[-577.63104,-841.08075]	58.050	[-577.60345,-842.53949]	0.0011271	0.00000000015874
2013-03-31T19:22:31.130	56.591	[-577.63104,-841.08075]	58.185	[-577.60089,-842.67468]	0.0011272	0.00000000016959
2013-03-31T19:24:31.130	58.080	[-577.60291,-842.56976]	58.320	[-577.59833,-842.80988]	0.0011272	0.00000000018118
2013-03-31T19:26:31.130	58.080	[-577.60291,-842.56976]	58.456	[-577.59576,-842.94519]	0.0011272	0.00000000019356
2013-03-31T19:28:31.130	58.080	[-577.60291,-842.56976]	58.591	[-577.59320,-843.08038]	0.0011272	0.00000000020678
2013-03-31T19:30:31.130	58.080	[-577.60291,-842.56976]	58.726	[-577.59070,-843.21564]	0.0011272	0.00000000022091
2013-03-31T19:32:31.130	58.080	[-577.60291,-842.56976]	58.861	[-577.58813,-843.35083]	0.0011273	0.00000000023600
2013-03-31T19:34:31.130	56.591	[-577.63104,-841.08075]	58.997	[-577.58557,-843.48615]	0.0011273	0.00000000025213
2013-03-31T19:36:31.130	55.846	[-577.64508,-840.33624]	59.132	[-577.58301,-843.62140]	0.0011273	0.00000000026935
2013-03-31T19:38:31.130	61.058	[-577.54663,-845.54767]	59.267	[-577.58044,-843.75659]	0.0011274	0.00000000028776
2013-03-31T19:40:31.130	61.058	[-577.54663,-845.54767]	59.402	[-577.57788,-843.89191]	0.0011274	0.00000000030742
2013-03-31T19:42:31.130	61.058	[-577.54663,-845.54767]	59.538	[-577.57532,-844.02716]	0.0011274	0.00000000032842
2013-03-31T19:44:31.130	61.058	[-577.54663,-845.54767]	59.673	[-577.57281,-844.16248]	0.0011275	0.00000000035086
2013-03-31T19:46:31.130	62.548	[-577.51849,-847.03662]	59.808	[-577.57025,-844.29773]	0.0011275	0.00000000037483
2013-03-31T19:48:31.130	62.548	[-577.51849,-847.03662]	59.944	[-577.56769,-844.43304]	0.0011276	0.00000000040044
2013-03-31T19:50:31.130	62.548	[-577.51849,-847.03662]	60.079	[-577.56512,-844.56830]	0.0011276	0.00000000042780
2013-03-31T19:52:31.130	62.548	[-577.51849,-847.03662]	60.214	[-577.56256,-844.70355]	0.0011277	0.00000000045703
2013-03-31T19:54:31.130	64.037	[-577.49036,-848.52557]	60.350	[-577.56000,-844.83887]	0.0011277	0.00000000048826
2013-03-31T19:56:31.120	64.037	[-577.49036,-848.52557]	60.485	[-577.55750,-844.97424]	0.0011278	0.00000000052162
2013-03-31T19:58:31.120	65.526	[-577.46222,-850.01453]	60.620	[-577.55493,-845.10950]	0.0011279	0.00000000055726
2013-03-31T20:00:31.120	65.526	[-577.46222,-850.01453]	60.756	[-577.55237,-845.24487]	0.0011279	0.00000000059533
2013-03-31T20:02:31.120	65.526	[-577.46222,-850.01453]	60.891	[-577.54980,-845.38013]	0.0011280	0.00000000063601
2013-03-31T20:04:31.120	65.526	[-577.46222,-850.01453]	61.026	[-577.54724,-845.51550]	0.0011281	0.00000000067946
2013-03-31T20:06:31.120	65.526	[-577.46222,-850.01453]	61.162	[-577.54468,-845.65088]	0.0011282	0.00000000072588
2013-03-31T20:08:31.120	65.526	[-577.46222,-850.01453]	61.297	[-577.54211,-845.78619]	0.0011283	0.00000000077548
2013-03-31T20:10:31.120	67.015	[-577.43408,-851.50348]	61.432	[-577.53955,-845.92157]	0.0011283	0.00000000082846
2013-03-31T20:12:31.120	67.015	[-577.43408,-851.50348]	61.568	[-577.53699,-846.05695]	0.0011284	0.00000000088507
2013-03-31T20:14:31.120	67.015	[-577.43408,-851.50348]	61.703	[-577.53448,-846.19238]	0.0011286	0.00000000094554
2013-03-31T20:16:31.120	68.505	[-577.40594,-852.99243]	61.839	[-577.53192,-846.32776]	0.0011287	0.0000000010101
2013-03-31T20:18:31.120	68.505	[-577.40594,-852.99243]	61.974	[-577.52936,-846.46320]	0.0011288	0.0000000010792
2013-03-31T20:20:31.120	67.015	[-577.43408,-851.50348]	62.110	[-577.52679,-846.59863]	0.0011289	0.0000000011529
2013-03-31T20:22:31.120	67.015	[-577.43408,-851.50348]	62.245	[-577.52423,-846.73407]	0.0011291	0.0000000012317
2013-03-31T20:24:31.120	63.292	[-577.50439,-847.78113]	62.381	[-577.52167,-846.86957]	0.0011292	0.0000000013158
2013-03-31T20:26:31.120	64.037	[-577.49036,-848.52557]	62.516	[-577.51910,-847.00513]	0.0011294	0.0000000014057
2013-03-31T20:28:31.130	65.526	[-577.46222,-850.01453]	62.652	[-577.51654,-847.14062]	0.0011296	0.0000000015018
2013-03-31T20:30:31.120	65.526	[-577.46222,-850.01453]	62.787	[-577.51398,-847.27612]	0.0011298	0.0000000016044
2013-03-31T20:32:31.120	65.526	[-577.46222,-850.01453]	62.923	[-577.51141,-847.41168]	0.0011300	0.0000000017140
2013-03-31T20:34:31.120	67.015	[-577.43408,-851.50348]	63.058	[-577.50885,-847.54724]	0.0011302	0.0000000018311
