##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0301
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0301
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 515.953 +/- 19.1587
# t0 = 3564.61 +/- 22.1747
# c0 = 131.985 +/- 6.90445
# c1 = 0.0204176 +/- 0.00210958
# c2 = 50.2756 +/- 4.70781
####
# Fit Results:
# t_onset = 2011-10-01T20:08:08.220 +/- 193.560 (sec)
# h_onset = 35.3332 +/- 10.2285 (Mm)
# dh_onset = 26.2552 +/- 10.2285 (Mm)
# dt_slowrise = 0.360028 +/- 0.0537668 (hrs)
# v_slowrise = 16.0375 +/- 2.44177 (km/s)
# v_fovmax = 370.946 +/- 26.4812 (km/s)
# v_500arc = 630.879 +/- 33.4206 (km/s)
# a_onset = 28.8863 +/- 6.85793 (m/s^2)
# a_fovmax = 691.776 +/- 90.4555 (m/s^2)
# a_500arc = 1196.77 +/- 1262.56 (m/s^2)
# n_onset = 0.934638 +/- 0.0140189 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.378 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-10-01T19:30:32.120
# km per arcsec = 726.458
# Data HEIGHT error (arcsec) = 5.81408
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-10-01T19:46:32.120	2.1944	[-930.54224,292.70]	-2.05681	[-926.58588,291.15]	0.022060	0.0000031836
2011-10-01T19:47:32.120	3.2916	[-931.56335,293.10]	-0.72723	[-927.82324,291.63]	0.022263	0.0000035762
2011-10-01T19:48:32.120	3.2916	[-931.56335,293.10]	0.61523	[-929.07263,292.13]	0.022490	0.0000040173
2011-10-01T19:49:32.120	4.3888	[-932.58447,293.51]	1.9722	[-930.33539,292.62]	0.022746	0.0000045127
2011-10-01T19:50:32.120	4.3888	[-932.58447,293.51]	3.3454	[-931.61340,293.12]	0.023033	0.0000050692
2011-10-01T19:51:32.130	4.3888	[-932.58447,293.51]	4.7371	[-932.90851,293.63]	0.023356	0.0000056944
2011-10-01T19:52:32.120	6.5832	[-934.62659,294.31]	6.1488	[-934.22235,294.15]	0.023718	0.0000063965
2011-10-01T19:53:32.120	7.6804	[-935.64777,294.71]	7.5839	[-935.55792,294.68]	0.024125	0.0000071854
2011-10-01T19:54:32.120	8.7776	[-936.66888,295.11]	9.0448	[-936.91760,295.21]	0.024582	0.0000080715
2011-10-01T19:55:32.120	10.972	[-938.71112,295.92]	10.535	[-938.30420,295.76]	0.025096	0.0000090669
2011-10-01T19:56:32.120	9.8749	[-937.69000,295.51]	12.058	[-939.72131,296.31]	0.025673	0.000010185
2011-10-01T19:57:32.120	10.972	[-938.71112,295.92]	13.617	[-941.17261,296.88]	0.026321	0.000011441
2011-10-01T19:58:32.120	15.361	[-942.79547,297.52]	15.218	[-942.66223,297.47]	0.027049	0.000012852
2011-10-01T19:59:32.120	16.458	[-943.81659,297.92]	16.865	[-944.19495,298.07]	0.027866	0.000014437
2011-10-01T20:00:32.120	18.652	[-945.85876,298.73]	18.564	[-945.77612,298.69]	0.028785	0.000016217
2011-10-01T20:01:32.130	20.847	[-947.90100,299.53]	20.321	[-947.41199,299.34]	0.029817	0.000018218
