##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0329
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0329
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1955.18 +/- 60.0052
# t0 = 20853.7 +/- 222.291
# c0 = 48.1413 +/- 5.59315
# c1 = 0.00353118 +/- 9.00781E-05
# c2 = 178.339 +/- 1.2761
####
# Fit Results:
# t_onset = 2011-11-30T18:45:24.501 +/- 476.261 (sec)
# h_onset = 133.452 +/- 4.62296 (Mm)
# dh_onset = 28.3138 +/- 4.62296 (Mm)
# dt_slowrise = 2.57455 +/- 0.132295 (hrs)
# v_slowrise = 2.5494 +/- 0.191111 (km/s)
# v_fovmax = 28.1875 +/- 1.54212 (km/s)
# v_500arc = 115.651 +/- 4.54732 (km/s)
# a_onset = 1.29456 +/- 0.159402 (m/s^2)
# a_fovmax = 13.1468 +/- 1.33109 (m/s^2)
# a_500arc = 57.9644 +/- 59.5488 (m/s^2)
# n_onset = 0.918702 +/- 0.0740841 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.595 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-11-30T14:00:56.120
# km per arcsec = 715.642
# Data HEIGHT error (arcsec) = 2.45509
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-11-30T16:10:56.120	129.33	[-1107.00110,144.68]	132.30	[-1109.97424,144.74]	0.0035622	0.000000015870
2011-11-30T16:12:56.120	130.17	[-1107.84338,144.70]	132.73	[-1110.40173,144.75]	0.0035642	0.000000016875
2011-11-30T16:14:56.120	130.59	[-1108.26465,144.70]	133.16	[-1110.82947,144.76]	0.0035663	0.000000017943
2011-11-30T16:16:56.130	131.02	[-1108.68579,144.71]	133.59	[-1111.25745,144.77]	0.0035685	0.000000019079
2011-11-30T16:18:56.120	131.86	[-1109.52808,144.73]	134.02	[-1111.68579,144.78]	0.0035708	0.000000020286
2011-11-30T16:20:56.130	132.70	[-1110.37048,144.75]	134.45	[-1112.11426,144.79]	0.0035734	0.000000021571
2011-11-30T16:22:56.130	133.12	[-1110.79163,144.76]	134.87	[-1112.54321,144.80]	0.0035760	0.000000022936
2011-11-30T16:24:56.120	133.12	[-1110.79163,144.76]	135.30	[-1112.97229,144.81]	0.0035789	0.000000024388
2011-11-30T16:26:56.120	132.70	[-1110.37048,144.75]	135.73	[-1113.40186,144.81]	0.0035819	0.000000025931
2011-11-30T16:28:56.120	133.54	[-1111.21289,144.77]	136.16	[-1113.83179,144.82]	0.0035851	0.000000027573
2011-11-30T16:30:56.120	133.96	[-1111.63403,144.78]	136.59	[-1114.26208,144.83]	0.0035885	0.000000029318
2011-11-30T16:32:56.140	134.39	[-1112.05518,144.79]	137.02	[-1114.69287,144.84]	0.0035921	0.000000031174
2011-11-30T16:34:56.120	135.23	[-1112.89758,144.80]	137.46	[-1115.12402,144.85]	0.0035960	0.000000033147
2011-11-30T16:36:56.120	134.81	[-1112.47632,144.79]	137.89	[-1115.55566,144.86]	0.0036001	0.000000035245
2011-11-30T16:38:56.120	135.65	[-1113.31873,144.81]	138.32	[-1115.98779,144.87]	0.0036045	0.000000037476
2011-11-30T16:40:56.120	136.91	[-1114.58228,144.84]	138.75	[-1116.42053,144.88]	0.0036091	0.000000039848
2011-11-30T16:42:56.120	139.44	[-1117.10938,144.89]	139.19	[-1116.85376,144.89]	0.0036140	0.000000042371
2011-11-30T16:44:56.120	141.97	[-1119.63635,144.95]	139.62	[-1117.28772,144.90]	0.0036193	0.000000045053
2011-11-30T16:46:56.120	142.81	[-1120.47876,144.97]	140.05	[-1117.72229,144.91]	0.0036248	0.000000047904
2011-11-30T16:48:56.120	143.65	[-1121.32104,144.98]	140.49	[-1118.15747,144.92]	0.0036308	0.000000050937
2011-11-30T16:50:56.120	144.50	[-1122.16345,145.00]	140.93	[-1118.59351,144.93]	0.0036371	0.000000054161
2011-11-30T16:52:56.120	145.34	[-1123.00574,145.02]	141.36	[-1119.03015,144.94]	0.0036438	0.000000057589
2011-11-30T16:54:56.120	146.18	[-1123.84814,145.04]	141.80	[-1119.46777,144.95]	0.0036509	0.000000061234
2011-11-30T16:56:56.120	146.60	[-1124.26929,145.05]	142.24	[-1119.90625,144.95]	0.0036585	0.000000065110
2011-11-30T16:58:56.120	147.02	[-1124.69043,145.06]	142.68	[-1120.34570,144.96]	0.0036665	0.000000069232
2011-11-30T17:00:56.120	147.87	[-1125.53284,145.08]	143.12	[-1120.78601,144.97]	0.0036751	0.000000073614
