##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0805
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0805
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 5055.31 +/- 67.2491
# t0 = 50205.5 +/- 259.391
# c0 = 360.712 +/- 18.8738
# c1 = 0.00118866 +/- 6.02045E-05
# c2 = 86.8928 +/- 1.87726
####
# Fit Results:
# t_onset = 2013-09-24T02:48:14.360 +/- 703.801 (sec)
# h_onset = 60.1762 +/- 8.21883 (Mm)
# dh_onset = 21.7516 +/- 8.21883 (Mm)
# dt_slowrise = 5.57868 +/- 0.1955 (hrs)
# v_slowrise = 0.881601 +/- 0.0873329 (km/s)
# v_fovmax = 48.5172 +/- 2.72865 (km/s)
# v_500arc = 60.2432 +/- 1.85593 (km/s)
# a_onset = 0.171287 +/- 0.0177019 (m/s^2)
# a_fovmax = 9.42931 +/- 0.704708 (m/s^2)
# a_500arc = 11.7492 +/- 12.1544 (m/s^2)
# n_onset = 1.25603 +/- 0.0483394 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.349 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-09-23T18:36:31.120
# km per arcsec = 727.957
# Data HEIGHT error (arcsec) = 6.9285
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-09-23T21:13:31.120	36.372	[-560.19891,-836.78589]	38.526	[-561.23517,-838.67407]	0.0012110	0.0000000044243
2013-09-23T21:16:31.120	36.372	[-560.19891,-836.78589]	38.744	[-561.34009,-838.86523]	0.0012118	0.0000000045846
2013-09-23T21:19:31.120	38.025	[-560.99432,-838.23523]	38.962	[-561.44501,-839.05652]	0.0012127	0.0000000047508
2013-09-23T21:22:31.120	38.025	[-560.99432,-838.23523]	39.180	[-561.55005,-839.24799]	0.0012135	0.0000000049230
2013-09-23T21:25:31.120	38.025	[-560.99432,-838.23523]	39.399	[-561.65521,-839.43951]	0.0012144	0.0000000051015
2013-09-23T21:28:31.120	38.025	[-560.99432,-838.23523]	39.618	[-561.76044,-839.63129]	0.0012154	0.0000000052864
2013-09-23T21:31:31.120	38.025	[-560.99432,-838.23523]	39.836	[-561.86572,-839.82312]	0.0012164	0.0000000054780
2013-09-23T21:34:31.120	38.025	[-560.99432,-838.23523]	40.056	[-561.97113,-840.01508]	0.0012174	0.0000000056766
2013-09-23T21:37:31.120	39.678	[-561.78973,-839.68451]	40.275	[-562.07654,-840.20734]	0.0012184	0.0000000058823
2013-09-23T21:40:31.140	39.678	[-561.78973,-839.68451]	40.494	[-562.18213,-840.39966]	0.0012195	0.0000000060956
2013-09-23T21:43:31.120	39.678	[-561.78973,-839.68451]	40.714	[-562.28778,-840.59216]	0.0012206	0.0000000063165
2013-09-23T21:46:31.120	41.332	[-562.58508,-841.13397]	40.934	[-562.39355,-840.78485]	0.0012217	0.0000000065455
2013-09-23T21:49:31.120	41.332	[-562.58508,-841.13397]	41.154	[-562.49939,-840.97772]	0.0012229	0.0000000067827
2013-09-23T21:52:31.120	41.332	[-562.58508,-841.13397]	41.374	[-562.60535,-841.17084]	0.0012242	0.0000000070286
