##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0313
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0313
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.634 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2011-11-04T15:02:32.120
# km per arcsec = 719.62245
##########################################################################################
TIME	HEIGHT	COORD
2011-11-04T17:47:32.120	95.346	[597.15,897.17]
2011-11-04T17:50:32.120	97.855	[598.50,899.29]
2011-11-04T17:53:32.120	100.36	[599.85,901.40]
2011-11-04T17:56:32.120	100.36	[599.85,901.40]
2011-11-04T17:59:32.120	100.36	[599.85,901.40]
2011-11-04T18:02:32.120	100.36	[599.85,901.40]
2011-11-04T18:05:32.120	94.509	[596.69,896.47]
2011-11-04T18:08:32.120	97.855	[598.50,899.29]
2011-11-04T18:11:32.120	97.855	[598.50,899.29]
2011-11-04T18:14:32.120	97.018	[598.05,898.58]
2011-11-04T18:17:32.120	96.182	[597.60,897.88]
2011-11-04T18:20:32.120	94.509	[596.69,896.47]
2011-11-04T18:23:32.120	93.673	[596.24,895.77]
2011-11-04T18:26:32.120	95.346	[597.15,897.17]
2011-11-04T18:29:32.120	96.182	[597.60,897.88]
2011-11-04T18:32:32.120	97.855	[598.50,899.29]
2011-11-04T18:35:32.120	101.20	[600.31,902.10]
2011-11-04T18:38:32.120	105.38	[602.56,905.62]
2011-11-04T18:41:32.120	107.89	[603.92,907.74]
2011-11-04T18:44:32.120	110.40	[605.27,909.85]
2011-11-04T18:47:32.120	113.75	[607.07,912.67]
2011-11-04T18:50:32.120	119.60	[610.23,917.60]
2011-11-04T18:53:32.120	122.11	[611.59,919.71]
2011-11-04T18:56:32.120	117.09	[608.88,915.48]
2011-11-04T18:59:32.130	93.673	[596.24,895.77]
2011-11-04T19:02:32.120	91.164	[594.89,893.65]
2011-11-04T19:05:32.120	92.836	[595.79,895.06]
2011-11-04T19:08:32.120	93.673	[596.24,895.77]
2011-11-04T19:11:32.130	93.673	[596.24,895.77]
2011-11-04T19:14:32.120	95.346	[597.15,897.17]
2011-11-04T19:17:32.120	96.182	[597.60,897.88]
2011-11-04T19:20:32.120	97.855	[598.50,899.29]
2011-11-04T19:23:32.130	98.691	[598.95,899.99]
2011-11-04T19:26:32.120	98.691	[598.95,899.99]
2011-11-04T19:29:32.120	98.691	[598.95,899.99]
2011-11-04T19:32:32.120	99.527	[599.40,900.70]
2011-11-04T19:35:32.120	101.20	[600.31,902.10]
2011-11-04T19:38:32.120	102.04	[600.76,902.81]
2011-11-04T19:41:32.120	102.87	[601.21,903.51]
2011-11-04T19:44:32.120	104.55	[602.11,904.92]
2011-11-04T19:47:32.120	106.22	[603.01,906.33]
2011-11-04T19:50:32.140	108.73	[604.37,908.44]
2011-11-04T19:53:32.120	110.40	[605.27,909.85]
2011-11-04T19:56:32.120	110.40	[605.27,909.85]
2011-11-04T19:59:32.120	112.07	[606.17,911.26]
2011-11-04T20:02:32.120	114.58	[607.53,913.37]
2011-11-04T20:05:32.120	116.25	[608.43,914.78]
2011-11-04T20:08:32.120	117.09	[608.88,915.48]
2011-11-04T20:17:32.120	119.60	[610.23,917.60]
2011-11-04T20:20:32.120	120.44	[610.68,918.30]
2011-11-04T20:23:32.120	120.44	[610.68,918.30]
2011-11-04T20:26:32.120	120.44	[610.68,918.30]
2011-11-04T20:29:32.120	121.27	[611.14,919.00]
2011-11-04T20:32:32.120	122.95	[612.04,920.41]
2011-11-04T20:35:32.120	123.78	[612.49,921.12]
2011-11-04T20:38:32.140	124.62	[612.94,921.82]
2011-11-04T20:41:32.120	126.29	[613.84,923.23]
2011-11-04T20:44:32.120	127.96	[614.75,924.64]
2011-11-04T20:47:32.120	129.64	[615.65,926.05]
2011-11-04T20:50:32.130	131.31	[616.55,927.45]
2011-11-04T20:53:32.120	132.98	[617.45,928.86]
2011-11-04T20:56:32.140	134.65	[618.36,930.27]
2011-11-04T21:00:32.120	136.33	[619.26,931.68]
2011-11-04T21:04:44.130	138.00	[620.16,933.09]
2011-11-04T21:07:44.130	140.51	[621.52,935.20]
2011-11-04T21:10:44.130	143.02	[622.87,937.31]
2011-11-04T21:13:44.120	144.69	[623.77,938.72]
2011-11-04T21:16:44.130	140.51	[621.52,935.20]
2011-11-04T21:19:44.120	142.18	[622.42,936.61]
2011-11-04T21:22:44.130	144.69	[623.77,938.72]
2011-11-04T21:25:44.120	148.04	[625.58,941.54]
2011-11-04T21:28:44.130	148.87	[626.03,942.24]
2011-11-04T21:31:44.120	150.55	[626.93,943.65]
2011-11-04T21:34:44.130	153.05	[628.28,945.76]
2011-11-04T21:37:44.130	154.73	[629.19,947.17]
2011-11-04T21:40:44.130	156.40	[630.09,948.58]
2011-11-04T21:43:44.120	158.07	[630.99,949.99]
2011-11-04T21:46:44.130	160.58	[632.35,952.10]
2011-11-04T21:49:44.120	163.09	[633.70,954.21]
2011-11-04T21:52:44.130	166.44	[635.51,957.03]
2011-11-04T21:55:44.120	168.95	[636.86,959.14]
2011-11-04T21:58:44.130	153.05	[628.28,945.76]
2011-11-04T22:01:44.120	175.64	[640.47,964.77]
2011-11-04T22:04:44.130	177.31	[641.37,966.18]
2011-11-04T22:07:44.120	180.65	[643.18,969.00]
2011-11-04T22:10:44.130	184.00	[644.98,971.82]
2011-11-04T22:13:44.120	187.35	[646.79,974.63]
2011-11-04T22:16:44.130	189.85	[648.14,976.75]
2011-11-04T22:19:44.120	194.04	[650.40,980.27]
2011-11-04T22:22:44.130	196.55	[651.75,982.38]
2011-11-04T22:25:44.120	198.22	[652.65,983.79]
2011-11-04T22:28:44.130	200.73	[654.01,985.90]
2011-11-04T22:31:44.120	204.91	[656.26,989.42]
2011-11-04T22:34:44.130	207.42	[657.62,991.53]
2011-11-04T22:37:44.120	211.60	[659.87,995.05]
2011-11-04T22:40:44.130	215.78	[662.13,998.57]
2011-11-04T22:43:44.140	219.13	[663.94,1001.4]
2011-11-04T22:46:44.130	224.15	[666.64,1005.6]
2011-11-04T22:49:44.120	228.33	[668.90,1009.1]
2011-11-04T22:52:44.130	232.51	[671.16,1012.7]
2011-11-04T22:55:44.130	237.53	[673.86,1016.9]
2011-11-04T22:58:44.130	241.71	[676.12,1020.4]
2011-11-04T23:01:44.140	246.73	[678.83,1024.6]
2011-11-04T23:04:44.130	253.42	[682.44,1030.3]
2011-11-04T23:07:44.120	260.11	[686.05,1035.9]
2011-11-04T23:10:44.130	265.96	[689.21,1040.8]
2011-11-04T23:13:44.120	272.65	[692.82,1046.5]
2011-11-04T23:16:44.130	279.35	[696.43,1052.1]
2011-11-04T23:19:44.130	251.75	[681.54,1028.9]
2011-11-04T23:22:44.130	260.11	[686.05,1035.9]
2011-11-04T23:25:44.120	266.80	[689.66,1041.5]
2011-11-04T23:28:44.130	276.00	[694.62,1049.3]
2011-11-04T23:31:44.120	288.55	[701.39,1059.8]
2011-11-04T23:34:44.130	287.71	[700.94,1059.1]
2011-11-04T23:37:44.120	289.38	[701.84,1060.5]
2011-11-04T23:40:44.130	283.53	[698.68,1055.6]
2011-11-04T23:43:44.130	196.55	[651.75,982.38]
2011-11-04T23:46:44.130	288.55	[701.39,1059.8]
2011-11-04T23:49:44.120	297.75	[706.36,1067.6]
2011-11-04T23:52:44.130	272.65	[692.82,1046.5]
2011-11-04T23:55:44.140	283.53	[698.68,1055.6]
2011-11-04T23:58:44.130	296.91	[705.91,1066.9]
2011-11-05T00:01:44.120	306.95	[711.32,1075.3]
2011-11-05T00:04:44.130	314.47	[715.38,1081.7]
2011-11-05T00:07:44.120	328.69	[723.05,1093.6]
2011-11-05T00:10:44.130	342.07	[730.27,1104.9]
2011-11-05T00:13:44.120	349.60	[734.34,1111.2]
2011-11-05T00:16:44.130	358.80	[739.30,1119.0]
2011-11-05T00:19:44.120	370.51	[745.62,1128.8]
2011-11-05T00:22:44.130	381.38	[751.49,1138.0]
2011-11-05T00:25:44.120	389.75	[756.00,1145.0]
2011-11-05T00:28:44.130	402.29	[762.77,1155.6]
2011-11-05T00:31:44.120	412.33	[768.18,1164.1]
2011-11-05T00:34:44.130	423.20	[774.05,1173.2]
2011-11-05T00:37:44.120	432.40	[779.01,1181.0]
2011-11-05T00:40:44.130	441.60	[783.98,1188.7]
2011-11-05T00:43:44.120	450.80	[788.94,1196.4]
2011-11-05T00:46:44.130	458.33	[793.00,1202.8]
2011-11-05T00:49:44.120	460.00	[793.91,1204.2]
