##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0720
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0720
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.162 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-06-09T07:00:31.120
# km per arcsec = 736.63275
##########################################################################################
TIME	HEIGHT	COORD
2013-06-09T07:03:31.130	51.083	[629.96,789.85]
2013-06-09T07:04:31.120	51.083	[629.96,789.85]
2013-06-09T07:05:31.120	51.083	[629.96,789.85]
2013-06-09T07:06:31.120	51.083	[629.96,789.85]
2013-06-09T07:07:31.120	51.083	[629.96,789.85]
2013-06-09T07:08:31.130	51.083	[629.96,789.85]
2013-06-09T07:09:31.120	44.698	[625.58,785.21]
2013-06-09T07:10:31.120	46.826	[627.04,786.76]
2013-06-09T07:11:31.120	46.826	[627.04,786.76]
2013-06-09T07:12:31.120	46.826	[627.04,786.76]
2013-06-09T07:13:31.120	55.340	[632.88,792.95]
2013-06-09T07:14:31.120	55.340	[632.88,792.95]
2013-06-09T07:15:31.120	57.468	[634.34,794.50]
2013-06-09T07:16:31.120	57.468	[634.34,794.50]
2013-06-09T07:17:31.120	57.468	[634.34,794.50]
2013-06-09T07:18:31.120	57.468	[634.34,794.50]
2013-06-09T07:19:31.120	57.468	[634.34,794.50]
2013-06-09T07:20:31.120	57.468	[634.34,794.50]
2013-06-09T07:21:31.120	57.468	[634.34,794.50]
2013-06-09T07:22:31.120	57.468	[634.34,794.50]
2013-06-09T07:23:31.120	57.468	[634.34,794.50]
2013-06-09T07:24:31.120	53.212	[631.42,791.40]
2013-06-09T07:25:31.120	53.212	[631.42,791.40]
2013-06-09T07:26:31.120	53.212	[631.42,791.40]
2013-06-09T07:27:31.120	55.340	[632.88,792.95]
2013-06-09T07:28:31.120	55.340	[632.88,792.95]
2013-06-09T07:29:31.120	55.340	[632.88,792.95]
2013-06-09T07:30:31.120	55.340	[632.88,792.95]
2013-06-09T07:31:31.120	57.468	[634.34,794.50]
2013-06-09T07:32:31.120	57.468	[634.34,794.50]
2013-06-09T07:33:31.120	57.468	[634.34,794.50]
2013-06-09T07:34:31.120	57.468	[634.34,794.50]
2013-06-09T07:35:31.120	57.468	[634.34,794.50]
2013-06-09T07:36:31.120	57.468	[634.34,794.50]
2013-06-09T07:37:31.120	57.468	[634.34,794.50]
2013-06-09T07:38:31.120	57.468	[634.34,794.50]
2013-06-09T07:39:31.130	57.468	[634.34,794.50]
2013-06-09T07:40:31.120	57.468	[634.34,794.50]
2013-06-09T07:41:31.130	57.468	[634.34,794.50]
2013-06-09T07:42:31.120	57.468	[634.34,794.50]
2013-06-09T07:43:31.120	57.468	[634.34,794.50]
2013-06-09T07:44:31.120	59.597	[635.80,796.04]
2013-06-09T07:45:31.130	59.597	[635.80,796.04]
2013-06-09T07:46:31.120	59.597	[635.80,796.04]
2013-06-09T07:47:31.120	59.597	[635.80,796.04]
2013-06-09T07:48:31.120	59.597	[635.80,796.04]
2013-06-09T07:49:31.120	59.597	[635.80,796.04]
2013-06-09T07:50:31.120	59.597	[635.80,796.04]
2013-06-09T07:51:31.130	59.597	[635.80,796.04]
2013-06-09T07:52:31.120	59.597	[635.80,796.04]
2013-06-09T07:53:31.130	59.597	[635.80,796.04]
2013-06-09T07:54:31.120	59.597	[635.80,796.04]
2013-06-09T07:55:31.120	61.725	[637.26,797.59]
2013-06-09T07:56:31.120	61.725	[637.26,797.59]
2013-06-09T07:57:31.120	61.725	[637.26,797.59]
2013-06-09T07:58:31.120	61.725	[637.26,797.59]
2013-06-09T07:59:31.130	61.725	[637.26,797.59]
2013-06-09T08:00:31.120	61.725	[637.26,797.59]
2013-06-09T08:01:31.130	61.725	[637.26,797.59]
2013-06-09T08:02:31.120	61.725	[637.26,797.59]
2013-06-09T08:03:31.130	63.854	[638.73,799.14]
2013-06-09T08:04:31.120	63.854	[638.73,799.14]
2013-06-09T08:05:31.120	63.854	[638.73,799.14]
2013-06-09T08:06:31.120	63.854	[638.73,799.14]
2013-06-09T08:07:31.130	63.854	[638.73,799.14]
2013-06-09T08:08:31.120	63.854	[638.73,799.14]
2013-06-09T08:09:31.130	63.854	[638.73,799.14]
2013-06-09T08:10:31.120	63.854	[638.73,799.14]
2013-06-09T08:11:31.130	63.854	[638.73,799.14]
2013-06-09T08:12:31.120	63.854	[638.73,799.14]
2013-06-09T08:13:31.130	63.854	[638.73,799.14]
2013-06-09T08:14:31.120	63.854	[638.73,799.14]
2013-06-09T08:15:31.120	63.854	[638.73,799.14]
2013-06-09T08:16:31.120	61.725	[637.26,797.59]
2013-06-09T08:17:31.120	65.982	[640.19,800.69]
2013-06-09T08:18:31.120	65.982	[640.19,800.69]
2013-06-09T08:19:31.120	65.982	[640.19,800.69]
2013-06-09T08:20:31.120	68.111	[641.65,802.24]
2013-06-09T08:21:31.120	68.111	[641.65,802.24]
2013-06-09T08:22:31.120	68.111	[641.65,802.24]
2013-06-09T08:23:31.120	68.111	[641.65,802.24]
2013-06-09T08:24:31.120	68.111	[641.65,802.24]
2013-06-09T08:25:31.120	68.111	[641.65,802.24]
2013-06-09T08:26:31.120	68.111	[641.65,802.24]
2013-06-09T08:27:31.120	68.111	[641.65,802.24]
2013-06-09T08:28:31.120	68.111	[641.65,802.24]
2013-06-09T08:29:31.120	68.111	[641.65,802.24]
2013-06-09T08:30:31.120	68.111	[641.65,802.24]
2013-06-09T08:31:31.120	68.111	[641.65,802.24]
2013-06-09T08:32:31.140	68.111	[641.65,802.24]
2013-06-09T08:33:31.120	68.111	[641.65,802.24]
2013-06-09T08:34:31.120	68.111	[641.65,802.24]
2013-06-09T08:35:31.120	68.111	[641.65,802.24]
2013-06-09T08:36:31.120	68.111	[641.65,802.24]
2013-06-09T08:37:31.120	68.111	[641.65,802.24]
2013-06-09T08:38:31.120	68.111	[641.65,802.24]
2013-06-09T08:39:31.120	68.111	[641.65,802.24]
2013-06-09T08:40:31.120	68.111	[641.65,802.24]
2013-06-09T08:41:31.120	68.111	[641.65,802.24]
2013-06-09T08:42:31.120	68.111	[641.65,802.24]
2013-06-09T08:43:31.120	67.047	[640.92,801.46]
2013-06-09T08:44:31.140	63.854	[638.73,799.14]
2013-06-09T08:45:31.120	63.854	[638.73,799.14]
2013-06-09T08:46:31.120	63.854	[638.73,799.14]
2013-06-09T08:47:31.120	63.854	[638.73,799.14]
2013-06-09T08:48:31.140	65.982	[640.19,800.69]
2013-06-09T08:49:31.120	65.982	[640.19,800.69]
2013-06-09T08:50:31.140	65.982	[640.19,800.69]
2013-06-09T08:51:31.120	65.982	[640.19,800.69]
2013-06-09T08:52:31.140	65.982	[640.19,800.69]
2013-06-09T08:53:31.120	65.982	[640.19,800.69]
2013-06-09T08:54:31.120	65.982	[640.19,800.69]
2013-06-09T08:55:31.120	65.982	[640.19,800.69]
2013-06-09T08:56:31.120	65.982	[640.19,800.69]
