##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0352
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0352
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.518 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2011-12-23T16:15:32.120
# km per arcsec = 713.74899
##########################################################################################
TIME	HEIGHT	COORD
2011-12-23T20:17:32.120	116.12	[-890.30939,655.08]
2011-12-23T20:19:32.120	112.12	[-887.42639,652.30]
2011-12-23T20:21:32.120	116.12	[-890.30939,655.08]
2011-12-23T20:23:32.130	110.51	[-886.27307,651.19]
2011-12-23T20:25:32.120	110.51	[-886.27307,651.19]
2011-12-23T20:27:32.120	108.91	[-885.11987,650.08]
2011-12-23T20:29:32.130	105.71	[-882.81348,647.86]
2011-12-23T20:31:32.130	106.51	[-883.39008,648.41]
2011-12-23T20:33:32.120	106.51	[-883.39008,648.41]
2011-12-23T20:35:32.120	109.71	[-885.69653,650.63]
2011-12-23T20:37:32.130	111.31	[-886.84979,651.75]
2011-12-23T20:39:32.130	112.12	[-887.42639,652.30]
2011-12-23T20:41:32.130	109.71	[-885.69653,650.63]
2011-12-23T20:43:32.120	111.31	[-886.84979,651.75]
2011-12-23T20:45:32.130	112.12	[-887.42639,652.30]
2011-12-23T20:47:32.120	112.92	[-888.00299,652.86]
2011-12-23T20:49:32.120	113.72	[-888.57959,653.41]
2011-12-23T20:51:32.120	113.72	[-888.57959,653.41]
2011-12-23T20:53:32.120	111.31	[-886.84979,651.75]
2011-12-23T20:55:32.120	111.31	[-886.84979,651.75]
2011-12-23T20:57:32.120	110.51	[-886.27307,651.19]
2011-12-23T21:00:32.120	112.12	[-887.42639,652.30]
2011-12-23T21:03:44.120	113.72	[-888.57959,653.41]
2011-12-23T21:05:44.120	119.32	[-892.61597,657.30]
2011-12-23T21:07:44.120	122.53	[-894.92249,659.53]
2011-12-23T21:09:44.120	125.73	[-897.22888,661.75]
2011-12-23T21:11:44.130	120.12	[-893.19257,657.86]
2011-12-23T21:13:44.120	105.71	[-882.81348,647.86]
2011-12-23T21:15:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:17:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:19:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:21:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:23:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:25:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:27:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:29:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:31:44.120	105.71	[-882.81348,647.86]
2011-12-23T21:33:44.120	105.71	[-882.81348,647.86]
2011-12-23T21:35:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:37:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:39:44.120	107.31	[-883.96667,648.97]
2011-12-23T21:41:44.130	108.91	[-885.11987,650.08]
2011-12-23T21:43:44.120	108.91	[-885.11987,650.08]
2011-12-23T21:45:44.120	108.91	[-885.11987,650.08]
