##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0606
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0606
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1093.88 +/- 11.3051
# t0 = 19566.1 +/- 94.3137
# c0 = 70.2953 +/- 6.5442
# c1 = 0.0013918 +/- 4.3985E-05
# c2 = 72.5114 +/- 0.460682
####
# Fit Results:
# t_onset = 2012-12-29T23:26:24.496 +/- 125.769 (sec)
# h_onset = 59.1132 +/- 1.91151 (Mm)
# dh_onset = 10.6121 +/- 1.91151 (Mm)
# dt_slowrise = 2.67149 +/- 0.0349359 (hrs)
# v_slowrise = 0.993273 +/- 0.0605137 (km/s)
# v_fovmax = 93.687 +/- 2.1172 (km/s)
# v_500arc = 278.089 +/- 4.1912 (km/s)
# a_onset = 0.908182 +/- 0.0672207 (m/s^2)
# a_fovmax = 84.7573 +/- 3.12291 (m/s^2)
# a_500arc = 253.367 +/- 256.256 (m/s^2)
# n_onset = 1.12998 +/- 0.00441371 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.638 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-12-29T19:10:07.120
# km per arcsec = 713.552
# Data HEIGHT error (arcsec) = 2.08672
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-12-29T20:46:07.120	52.601	[-1013.46967,247.41]	53.296	[-1014.14923,247.56]	0.0013920	0.00000000019394
2012-12-29T20:48:07.120	52.601	[-1013.46967,247.41]	53.463	[-1014.31238,247.60]	0.0013920	0.00000000021642
2012-12-29T20:50:07.120	52.601	[-1013.46967,247.41]	53.630	[-1014.47546,247.63]	0.0013921	0.00000000024152
2012-12-29T20:52:07.120	52.601	[-1013.46967,247.41]	53.798	[-1014.63861,247.67]	0.0013921	0.00000000026952
2012-12-29T20:54:07.120	52.601	[-1013.46967,247.41]	53.965	[-1014.80176,247.71]	0.0013921	0.00000000030077
2012-12-29T20:56:07.120	52.601	[-1013.46967,247.41]	54.132	[-1014.96490,247.74]	0.0013922	0.00000000033564
2012-12-29T20:58:07.120	53.062	[-1013.92029,247.51]	54.299	[-1015.12805,247.78]	0.0013922	0.00000000037456
2012-12-29T21:01:07.120	53.523	[-1014.37091,247.61]	54.549	[-1015.37280,247.83]	0.0013923	0.00000000044155
2012-12-29T21:03:07.120	54.446	[-1015.27216,247.81]	54.716	[-1015.53595,247.87]	0.0013923	0.00000000049275
2012-12-29T21:05:07.120	54.446	[-1015.27216,247.81]	54.883	[-1015.69916,247.90]	0.0013924	0.00000000054988
2012-12-29T21:07:07.120	54.446	[-1015.27216,247.81]	55.051	[-1015.86237,247.94]	0.0013925	0.00000000061363
2012-12-29T21:09:07.120	55.369	[-1016.17334,248.01]	55.218	[-1016.02551,247.98]	0.0013925	0.00000000068478
2012-12-29T21:11:07.120	55.830	[-1016.62396,248.11]	55.385	[-1016.18872,248.01]	0.0013926	0.00000000076418
2012-12-29T21:13:07.120	56.292	[-1017.07458,248.21]	55.552	[-1016.35199,248.05]	0.0013927	0.00000000085278
2012-12-29T21:15:07.120	56.753	[-1017.52515,248.31]	55.719	[-1016.51520,248.08]	0.0013928	0.00000000095166
