##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0711
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0711
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.318 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-05-27T04:00:31.120
# km per arcsec = 735.25178
##########################################################################################
TIME	HEIGHT	COORD
2013-05-27T06:18:31.120	119.63	[281.58,1016.0]
2013-05-27T06:20:31.130	119.63	[281.58,1016.0]
2013-05-27T06:22:31.120	119.63	[281.58,1016.0]
2013-05-27T06:24:31.120	121.27	[282.87,1017.0]
2013-05-27T06:26:31.140	121.27	[282.87,1017.0]
2013-05-27T06:28:31.120	121.27	[282.87,1017.0]
2013-05-27T06:30:31.120	122.91	[284.17,1018.0]
2013-05-27T06:32:31.120	122.91	[284.17,1018.0]
2013-05-27T06:34:31.120	122.91	[284.17,1018.0]
2013-05-27T06:36:31.120	122.91	[284.17,1018.0]
2013-05-27T06:38:31.120	124.54	[285.47,1019.0]
2013-05-27T06:40:31.120	124.54	[285.47,1019.0]
2013-05-27T06:42:31.120	124.54	[285.47,1019.0]
2013-05-27T06:44:31.120	126.18	[286.76,1020.0]
2013-05-27T06:46:31.130	126.18	[286.76,1020.0]
2013-05-27T06:48:31.120	126.18	[286.76,1020.0]
2013-05-27T06:50:31.120	126.18	[286.76,1020.0]
2013-05-27T06:52:31.120	126.18	[286.76,1020.0]
2013-05-27T06:54:31.140	126.18	[286.76,1020.0]
2013-05-27T06:56:31.120	126.18	[286.76,1020.0]
2013-05-27T06:58:31.120	126.18	[286.76,1020.0]
2013-05-27T07:00:31.120	126.18	[286.76,1020.0]
2013-05-27T07:02:31.140	126.18	[286.76,1020.0]
2013-05-27T07:04:31.120	126.18	[286.76,1020.0]
2013-05-27T07:06:31.120	126.18	[286.76,1020.0]
2013-05-27T07:08:31.120	126.18	[286.76,1020.0]
2013-05-27T07:10:31.130	126.18	[286.76,1020.0]
2013-05-27T07:12:31.130	126.18	[286.76,1020.0]
2013-05-27T07:14:31.120	127.82	[288.06,1021.0]
2013-05-27T07:16:31.120	127.82	[288.06,1021.0]
2013-05-27T07:18:31.120	127.82	[288.06,1021.0]
2013-05-27T07:20:31.120	129.46	[289.36,1022.0]
2013-05-27T07:22:31.140	129.46	[289.36,1022.0]
2013-05-27T07:24:31.120	129.46	[289.36,1022.0]
2013-05-27T07:26:31.140	129.46	[289.36,1022.0]
2013-05-27T07:28:31.120	131.10	[290.66,1023.0]
2013-05-27T07:30:31.130	131.10	[290.66,1023.0]
2013-05-27T07:32:31.120	131.92	[291.30,1023.5]
2013-05-27T07:34:31.140	132.74	[291.95,1024.0]
2013-05-27T07:36:31.130	134.38	[293.25,1025.0]
2013-05-27T07:38:31.120	134.38	[293.25,1025.0]
2013-05-27T07:40:31.120	134.38	[293.25,1025.0]
2013-05-27T07:42:31.120	134.38	[293.25,1025.0]
2013-05-27T07:44:31.120	134.38	[293.25,1025.0]
2013-05-27T07:46:31.120	134.38	[293.25,1025.0]
2013-05-27T07:48:31.120	134.38	[293.25,1025.0]
2013-05-27T07:50:31.120	135.20	[293.90,1025.5]
2013-05-27T07:52:31.120	136.02	[294.55,1026.0]
2013-05-27T07:54:31.120	136.02	[294.55,1026.0]
2013-05-27T07:56:31.140	136.02	[294.55,1026.0]
2013-05-27T07:58:31.120	136.02	[294.55,1026.0]
2013-05-27T08:00:31.120	136.02	[294.55,1026.0]
2013-05-27T08:02:31.120	136.02	[294.55,1026.0]
2013-05-27T08:04:31.130	136.02	[294.55,1026.0]
2013-05-27T08:06:31.120	134.38	[293.25,1025.0]
2013-05-27T08:08:31.120	134.38	[293.25,1025.0]
2013-05-27T08:10:31.120	132.74	[291.95,1024.0]
