##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0801
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0801
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1615.37 +/- 22.1658
# t0 = 34576.4 +/- 63.067
# c0 = 281.954 +/- 10.3176
# c1 = 0.00470063 +/- 0.000119366
# c2 = 150.671 +/- 1.38878
####
# Fit Results:
# t_onset = 2013-09-22T03:25:04.833 +/- 184.107 (sec)
# h_onset = 105.737 +/- 6.45972 (Mm)
# dh_onset = 44.6238 +/- 6.45972 (Mm)
# dt_slowrise = 3.16603 +/- 0.0511409 (hrs)
# v_slowrise = 3.42681 +/- 0.16534 (km/s)
# v_fovmax = 144.067 +/- 7.81612 (km/s)
# v_500arc = 160.24 +/- 4.37453 (km/s)
# a_onset = 2.12048 +/- 0.161719 (m/s^2)
# a_fovmax = 87.0985 +/- 7.58561 (m/s^2)
# a_500arc = 97.1101 +/- 100.544 (m/s^2)
# n_onset = 1.44213 +/- 0.0164726 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.340 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-09-21T19:26:07.130
# km per arcsec = 728.38
# Data HEIGHT error (arcsec) = 6.30676
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-09-22T00:15:07.120	71.972	[848.96,-603.91412]	69.655	[846.94,-602.77441]	0.0047047	0.0000000025096
2013-09-22T00:17:07.120	69.370	[846.69,-602.63409]	70.220	[847.43,-603.05225]	0.0047050	0.0000000027032
2013-09-22T00:19:07.120	69.370	[846.69,-602.63409]	70.785	[847.92,-603.33008]	0.0047053	0.0000000029116
2013-09-22T00:21:07.120	71.972	[848.96,-603.91412]	71.349	[848.41,-603.60791]	0.0047057	0.0000000031361
2013-09-22T00:23:07.120	72.839	[849.71,-604.34082]	71.914	[848.91,-603.88580]	0.0047061	0.0000000033780
2013-09-22T00:25:07.120	72.839	[849.71,-604.34082]	72.479	[849.40,-604.16364]	0.0047065	0.0000000036385
2013-09-22T00:27:07.120	72.839	[849.71,-604.34082]	73.043	[849.89,-604.44159]	0.0047070	0.0000000039191
2013-09-22T00:29:07.120	72.839	[849.71,-604.34082]	73.608	[850.38,-604.71954]	0.0047074	0.0000000042213
2013-09-22T00:31:07.120	72.839	[849.71,-604.34082]	74.173	[850.87,-604.99750]	0.0047080	0.0000000045468
2013-09-22T00:33:07.120	72.839	[849.71,-604.34082]	74.738	[851.36,-605.27551]	0.0047085	0.0000000048974
2013-09-22T00:35:07.120	74.573	[851.22,-605.19415]	75.303	[851.86,-605.55359]	0.0047091	0.0000000052751
2013-09-22T00:37:07.120	74.573	[851.22,-605.19415]	75.868	[852.35,-605.83167]	0.0047098	0.0000000056819
2013-09-22T00:39:07.120	75.440	[851.98,-605.62085]	76.434	[852.84,-606.10974]	0.0047105	0.0000000061200
2013-09-22T00:41:07.120	77.174	[853.49,-606.47418]	76.999	[853.33,-606.38788]	0.0047113	0.0000000065920
2013-09-22T00:43:07.120	78.041	[854.24,-606.90088]	77.564	[853.82,-606.66614]	0.0047121	0.0000000071003
