##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0790
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0790
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.181 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-09-13T07:40:07.120
# km per arcsec = 730.04678
##########################################################################################
TIME	HEIGHT	COORD
2013-09-13T14:20:31.120	147.76	[-157.35966,-1105.00110]
2013-09-13T14:22:31.120	144.53	[-156.77211,-1101.82263]
2013-09-13T14:24:31.120	146.84	[-157.19179,-1104.09302]
2013-09-13T14:26:31.120	148.22	[-157.44360,-1105.45520]
2013-09-13T14:28:31.120	148.69	[-157.52754,-1105.90918]
2013-09-13T14:30:31.120	148.69	[-157.52754,-1105.90918]
2013-09-13T14:32:31.120	150.07	[-157.77934,-1107.27148]
2013-09-13T14:34:31.120	151.00	[-157.94722,-1108.17957]
2013-09-13T14:36:31.120	152.38	[-158.19904,-1109.54175]
2013-09-13T14:38:31.120	153.77	[-158.45084,-1110.90393]
2013-09-13T14:40:31.120	154.23	[-158.53477,-1111.35803]
2013-09-13T14:42:31.120	154.23	[-158.53477,-1111.35803]
2013-09-13T14:44:31.130	154.23	[-158.53477,-1111.35803]
2013-09-13T14:46:31.120	153.77	[-158.45084,-1110.90393]
2013-09-13T14:48:31.120	151.46	[-158.03116,-1108.63367]
2013-09-13T14:50:31.140	153.30	[-158.36690,-1110.44983]
2013-09-13T14:52:31.130	153.30	[-158.36690,-1110.44983]
2013-09-13T14:54:31.120	154.23	[-158.53477,-1111.35803]
2013-09-13T14:56:31.120	154.23	[-158.53477,-1111.35803]
2013-09-13T14:58:31.120	153.30	[-158.36690,-1110.44983]
2013-09-13T15:00:31.120	152.38	[-158.19904,-1109.54175]
2013-09-13T15:02:31.120	153.30	[-158.36690,-1110.44983]
2013-09-13T15:04:31.120	153.30	[-158.36690,-1110.44983]
2013-09-13T15:06:31.120	153.30	[-158.36690,-1110.44983]
2013-09-13T15:08:31.120	153.30	[-158.36690,-1110.44983]
2013-09-13T15:10:31.120	153.77	[-158.45084,-1110.90393]
2013-09-13T15:12:31.120	155.15	[-158.70265,-1112.26611]
2013-09-13T15:14:31.120	156.54	[-158.95445,-1113.62830]
2013-09-13T15:16:31.120	157.46	[-159.12233,-1114.53650]
2013-09-13T15:18:31.120	159.77	[-159.54201,-1116.80676]
2013-09-13T15:20:31.120	161.15	[-159.79382,-1118.16895]
2013-09-13T15:22:31.120	162.54	[-160.04562,-1119.53125]
2013-09-13T15:24:31.120	163.92	[-160.29744,-1120.89343]
2013-09-13T15:26:31.140	164.39	[-160.38138,-1121.34741]
2013-09-13T15:28:31.120	165.31	[-160.54926,-1122.25562]
2013-09-13T15:30:31.120	165.77	[-160.63318,-1122.70972]
2013-09-13T15:32:31.120	166.23	[-160.71712,-1123.16370]
2013-09-13T15:34:31.140	160.23	[-159.62595,-1117.26086]
2013-09-13T15:36:31.120	154.69	[-158.61871,-1111.81213]
2013-09-13T15:38:31.120	156.07	[-158.87051,-1113.17432]
2013-09-13T15:40:31.120	157.46	[-159.12233,-1114.53650]
2013-09-13T15:42:31.120	158.85	[-159.37415,-1115.89868]
2013-09-13T15:44:31.120	160.23	[-159.62595,-1117.26086]
2013-09-13T15:46:31.120	167.16	[-160.88499,-1124.07190]
2013-09-13T15:48:31.120	168.08	[-161.05287,-1124.97998]
2013-09-13T15:50:31.120	169.47	[-161.30467,-1126.34216]
2013-09-13T15:52:31.120	169.93	[-161.38861,-1126.79626]
2013-09-13T15:54:31.120	170.39	[-161.47255,-1127.25037]
2013-09-13T15:56:43.120	170.85	[-161.55649,-1127.70435]
2013-09-13T15:58:43.120	170.85	[-161.55649,-1127.70435]
2013-09-13T16:00:43.120	171.77	[-161.72437,-1128.61255]
2013-09-13T16:02:43.120	172.24	[-161.80829,-1129.06665]
2013-09-13T16:04:43.120	173.16	[-161.97617,-1129.97473]
2013-09-13T16:06:43.120	174.54	[-162.22798,-1131.33691]
2013-09-13T16:08:43.120	175.93	[-162.47978,-1132.69910]
2013-09-13T16:10:43.120	176.85	[-162.64766,-1133.60718]
2013-09-13T16:12:43.120	177.32	[-162.73160,-1134.06128]
2013-09-13T16:14:43.120	177.32	[-162.73160,-1134.06128]
2013-09-13T16:16:43.120	177.78	[-162.81554,-1134.51538]
2013-09-13T16:18:43.120	178.24	[-162.89948,-1134.96948]
2013-09-13T16:20:43.120	179.16	[-163.06735,-1135.87756]
2013-09-13T16:22:43.120	180.09	[-163.23521,-1136.78564]
2013-09-13T16:24:43.120	181.01	[-163.40309,-1137.69385]
2013-09-13T16:26:43.120	182.86	[-163.73883,-1139.51013]
2013-09-13T16:28:43.120	184.70	[-164.07458,-1141.32642]
2013-09-13T16:30:43.120	187.01	[-164.49426,-1143.59668]
2013-09-13T16:32:43.120	188.40	[-164.74606,-1144.95886]
2013-09-13T16:34:43.120	186.55	[-164.41032,-1143.14258]
2013-09-13T16:36:43.120	188.40	[-164.74606,-1144.95886]
2013-09-13T16:38:43.120	190.24	[-165.08182,-1146.77515]
2013-09-13T16:40:43.120	190.24	[-165.08182,-1146.77515]
2013-09-13T16:42:43.120	190.24	[-165.08182,-1146.77515]
2013-09-13T16:44:43.120	190.24	[-165.08182,-1146.77515]
2013-09-13T16:46:43.120	190.24	[-165.08182,-1146.77515]
2013-09-13T16:48:43.120	187.47	[-164.57820,-1144.05078]
2013-09-13T16:50:43.120	184.70	[-164.07458,-1141.32642]
2013-09-13T16:52:43.120	186.09	[-164.32639,-1142.68860]
2013-09-13T16:54:43.120	187.47	[-164.57820,-1144.05078]
2013-09-13T16:56:43.120	189.32	[-164.91394,-1145.86707]
2013-09-13T16:58:43.120	190.71	[-165.16576,-1147.22925]
2013-09-13T17:00:43.120	191.63	[-165.33363,-1148.13733]
2013-09-13T17:02:43.120	193.02	[-165.58543,-1149.49951]
2013-09-13T17:04:43.120	194.40	[-165.83725,-1150.86169]
2013-09-13T17:06:43.120	195.32	[-166.00513,-1151.76990]
2013-09-13T17:08:43.120	197.63	[-166.42480,-1154.04016]
2013-09-13T17:10:43.120	199.02	[-166.67661,-1155.40234]
2013-09-13T17:12:43.120	200.87	[-167.01236,-1157.21863]
2013-09-13T17:14:43.120	203.17	[-167.43204,-1159.48901]
2013-09-13T17:16:43.120	205.02	[-167.76779,-1161.30530]
2013-09-13T17:18:43.130	206.41	[-168.01959,-1162.66748]
2013-09-13T17:20:43.120	206.87	[-168.10353,-1163.12158]
2013-09-13T17:22:43.120	206.87	[-168.10353,-1163.12158]
2013-09-13T17:24:43.120	207.33	[-168.18747,-1163.57556]
2013-09-13T17:26:43.120	208.71	[-168.43927,-1164.93774]
2013-09-13T17:28:43.130	209.64	[-168.60716,-1165.84595]
2013-09-13T17:30:43.130	210.56	[-168.77501,-1166.75403]
2013-09-13T17:32:43.130	212.87	[-169.19470,-1169.02441]
2013-09-13T17:34:43.130	214.72	[-169.53046,-1170.84058]
2013-09-13T17:36:43.120	217.03	[-169.95013,-1173.11096]
2013-09-13T17:38:43.130	218.41	[-170.20193,-1174.47314]
2013-09-13T17:40:43.130	219.34	[-170.36981,-1175.38135]
2013-09-13T17:42:43.130	220.72	[-170.62161,-1176.74353]
2013-09-13T17:44:43.130	221.64	[-170.78949,-1177.65161]
2013-09-13T17:46:43.130	221.64	[-170.78949,-1177.65161]
2013-09-13T17:48:43.130	222.57	[-170.95738,-1178.55981]
2013-09-13T17:50:43.130	223.03	[-171.04129,-1179.01379]
2013-09-13T17:52:43.130	224.88	[-171.37703,-1180.83008]
2013-09-13T17:54:43.130	225.34	[-171.46098,-1181.28418]
2013-09-13T17:56:43.130	225.80	[-171.54492,-1181.73828]
2013-09-13T17:58:43.130	226.26	[-171.62886,-1182.19226]
2013-09-13T18:00:43.130	228.57	[-172.04855,-1184.46265]
2013-09-13T18:02:43.130	231.34	[-172.55215,-1187.18701]
2013-09-13T18:04:43.130	229.03	[-172.13248,-1184.91675]
2013-09-13T18:06:43.130	229.03	[-172.13248,-1184.91675]
2013-09-13T18:08:43.130	230.42	[-172.38429,-1186.27881]
2013-09-13T18:10:43.130	231.80	[-172.63609,-1187.64111]
2013-09-13T18:12:43.130	234.57	[-173.13971,-1190.36548]
2013-09-13T18:14:43.130	238.27	[-173.81120,-1193.99805]
2013-09-13T18:16:43.130	241.96	[-174.48270,-1197.63049]
2013-09-13T18:18:43.130	245.66	[-175.15419,-1201.26306]
2013-09-13T18:20:43.130	249.81	[-175.90962,-1205.34961]
2013-09-13T18:22:43.130	249.81	[-175.90962,-1205.34961]
2013-09-13T18:24:43.130	251.20	[-176.16142,-1206.71179]
