##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 1014
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=1014
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.526 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2014-10-19T00:00:31.120
# km per arcsec = 722.77754
##########################################################################################
TIME	HEIGHT	COORD
2014-10-19T05:36:31.130	35.373	[873.67,513.06]
2014-10-19T05:39:31.120	37.584	[875.64,514.05]
2014-10-19T05:42:31.120	39.058	[876.96,514.72]
2014-10-19T05:45:31.140	39.795	[877.62,515.05]
2014-10-19T05:48:31.120	40.532	[878.27,515.38]
2014-10-19T05:51:31.120	41.269	[878.93,515.72]
2014-10-19T05:54:31.120	42.006	[879.59,516.05]
2014-10-19T05:57:31.120	43.480	[880.90,516.71]
2014-10-19T06:00:31.130	44.954	[882.22,517.38]
2014-10-19T06:03:31.120	45.691	[882.88,517.71]
2014-10-19T06:06:31.120	45.691	[882.88,517.71]
2014-10-19T06:09:31.120	47.165	[884.19,518.38]
2014-10-19T06:12:31.120	47.901	[884.85,518.71]
2014-10-19T06:15:31.120	49.375	[886.17,519.37]
2014-10-19T06:18:31.130	50.112	[886.82,519.71]
2014-10-19T06:21:31.120	50.112	[886.82,519.71]
2014-10-19T06:24:31.130	50.849	[887.48,520.04]
2014-10-19T06:27:31.120	51.586	[888.14,520.37]
2014-10-19T06:30:31.150	52.323	[888.80,520.70]
2014-10-19T06:33:31.120	53.797	[890.11,521.37]
2014-10-19T06:36:31.130	55.271	[891.43,522.03]
2014-10-19T06:39:31.120	56.008	[892.09,522.36]
2014-10-19T06:42:31.130	56.745	[892.74,522.70]
2014-10-19T06:45:31.120	58.219	[894.06,523.36]
2014-10-19T06:48:31.120	59.693	[895.37,524.03]
2014-10-19T06:51:31.130	61.166	[896.69,524.69]
2014-10-19T06:54:31.120	61.903	[897.35,525.02]
2014-10-19T06:57:31.120	61.903	[897.35,525.02]
2014-10-19T07:00:31.140	418.59	[1215.7,685.92]
2014-10-19T07:03:31.120	63.377	[898.66,525.69]
2014-10-19T07:06:31.120	64.851	[899.98,526.35]
2014-10-19T07:09:31.130	64.851	[899.98,526.35]
2014-10-19T07:12:31.120	64.851	[899.98,526.35]
2014-10-19T07:15:31.130	64.851	[899.98,526.35]
2014-10-19T07:18:31.120	63.377	[898.66,525.69]
2014-10-19T07:21:31.120	61.903	[897.35,525.02]
2014-10-19T07:24:31.130	61.903	[897.35,525.02]
2014-10-19T07:27:31.130	63.377	[898.66,525.69]
2014-10-19T07:30:31.120	63.377	[898.66,525.69]
2014-10-19T07:33:31.120	63.377	[898.66,525.69]
2014-10-19T07:36:31.130	63.377	[898.66,525.69]
2014-10-19T07:39:31.120	63.377	[898.66,525.69]
2014-10-19T07:42:31.120	61.903	[897.35,525.02]
2014-10-19T07:45:31.120	61.903	[897.35,525.02]
2014-10-19T07:48:31.120	58.956	[894.72,523.69]
2014-10-19T07:51:31.120	58.956	[894.72,523.69]
2014-10-19T07:54:31.120	58.956	[894.72,523.69]
2014-10-19T07:57:31.120	59.693	[895.37,524.03]
2014-10-19T08:00:31.120	61.166	[896.69,524.69]
2014-10-19T08:03:31.120	62.640	[898.01,525.36]
2014-10-19T08:06:31.130	64.851	[899.98,526.35]
2014-10-19T08:09:31.120	67.062	[901.95,527.35]
2014-10-19T08:12:31.130	69.273	[903.92,528.35]
2014-10-19T08:15:31.120	72.221	[906.56,529.68]
2014-10-19T08:18:31.120	74.431	[908.53,530.68]
2014-10-19T08:21:31.120	75.905	[909.84,531.34]
2014-10-19T08:24:31.120	77.379	[911.16,532.01]
2014-10-19T08:27:31.120	79.590	[913.13,533.00]
2014-10-19T08:30:31.120	81.801	[915.11,534.00]
2014-10-19T08:33:31.120	83.275	[916.42,534.66]
2014-10-19T08:36:31.120	85.486	[918.39,535.66]
2014-10-19T08:39:31.120	78.116	[911.82,532.34]
2014-10-19T08:42:31.130	86.223	[919.05,535.99]
2014-10-19T08:45:31.130	88.433	[921.02,536.99]
2014-10-19T08:48:31.120	82.538	[915.76,534.33]
2014-10-19T08:51:31.130	83.275	[916.42,534.66]
2014-10-19T08:54:31.120	84.749	[917.74,535.33]
2014-10-19T08:57:31.120	85.486	[918.39,535.66]
2014-10-19T09:00:31.150	85.486	[918.39,535.66]
2014-10-19T09:03:31.120	86.223	[919.05,535.99]
2014-10-19T09:06:31.120	88.433	[921.02,536.99]
2014-10-19T09:09:31.120	89.907	[922.34,537.66]
2014-10-19T09:12:31.120	90.644	[923.00,537.99]
2014-10-19T09:15:31.120	91.381	[923.66,538.32]
2014-10-19T09:18:31.130	92.855	[924.97,538.99]
2014-10-19T09:21:31.120	95.803	[927.60,540.32]
2014-10-19T09:24:31.120	98.751	[930.23,541.65]
2014-10-19T09:27:31.120	100.96	[932.21,542.64]
2014-10-19T09:30:31.130	102.44	[933.52,543.31]
2014-10-19T09:33:31.120	104.65	[935.49,544.31]
2014-10-19T09:36:31.120	106.12	[936.81,544.97]
2014-10-19T09:39:31.120	106.86	[937.47,545.30]
2014-10-19T09:42:31.130	106.12	[936.81,544.97]
2014-10-19T09:45:31.120	101.70	[932.86,542.98]
2014-10-19T09:48:31.120	106.12	[936.81,544.97]
2014-10-19T09:51:31.120	112.75	[942.73,547.96]
2014-10-19T09:54:31.130	117.91	[947.33,550.29]
2014-10-19T09:57:31.120	120.86	[949.96,551.62]
2014-10-19T10:00:31.120	123.07	[951.94,552.62]
2014-10-19T10:03:31.120	123.81	[952.59,552.95]
2014-10-19T10:06:31.120	118.65	[947.99,550.62]
2014-10-19T10:09:31.120	107.59	[938.13,545.64]
2014-10-19T10:12:31.120	101.70	[932.86,542.98]
2014-10-19T10:15:31.120	101.70	[932.86,542.98]
2014-10-19T10:18:31.120	102.44	[933.52,543.31]
2014-10-19T10:21:31.120	112.02	[942.07,547.63]
2014-10-19T10:24:31.120	114.96	[944.70,548.96]
2014-10-19T10:27:31.120	117.17	[946.68,549.96]
2014-10-19T10:30:31.120	120.12	[949.31,551.29]
2014-10-19T10:33:31.120	123.81	[952.59,552.95]
2014-10-19T10:36:31.120	127.49	[955.88,554.61]
2014-10-19T10:39:31.120	130.44	[958.51,555.94]
2014-10-19T10:42:31.130	133.39	[961.14,557.27]
2014-10-19T10:45:31.120	134.86	[962.46,557.94]
2014-10-19T10:48:31.120	137.81	[965.09,559.26]
2014-10-19T10:51:31.120	142.23	[969.04,561.26]
2014-10-19T10:54:31.120	146.65	[972.98,563.25]
2014-10-19T10:57:31.120	116.44	[946.02,549.62]
2014-10-19T11:00:31.120	120.86	[949.96,551.62]
2014-10-19T11:03:31.120	126.02	[954.57,553.95]
2014-10-19T11:06:31.130	128.97	[957.20,555.28]
2014-10-19T11:09:31.120	131.18	[959.17,556.27]
2014-10-19T11:12:31.120	133.39	[961.14,557.27]
2014-10-19T11:15:31.130	134.12	[961.80,557.60]
2014-10-19T11:18:31.120	134.86	[962.46,557.94]
2014-10-19T11:21:31.120	137.07	[964.43,558.93]
2014-10-19T11:24:31.120	140.02	[967.06,560.26]
2014-10-19T11:27:31.120	144.44	[971.01,562.26]
2014-10-19T11:30:31.120	150.34	[976.27,564.92]
2014-10-19T11:33:31.120	152.55	[978.25,565.91]
2014-10-19T11:36:31.120	154.02	[979.56,566.58]
2014-10-19T11:39:31.120	156.97	[982.19,567.91]
2014-10-19T11:42:31.120	159.92	[984.82,569.24]
2014-10-19T11:45:31.120	161.39	[986.14,569.90]
2014-10-19T11:48:31.120	162.13	[986.80,570.24]
2014-10-19T11:51:31.120	162.13	[986.80,570.24]
2014-10-19T11:54:31.120	162.13	[986.80,570.24]
2014-10-19T11:57:31.120	418.59	[1215.7,685.92]
2014-10-19T12:00:31.120	155.50	[980.88,567.24]
2014-10-19T12:03:31.120	156.97	[982.19,567.91]
2014-10-19T12:06:31.120	159.18	[984.16,568.91]
2014-10-19T12:09:31.120	161.39	[986.14,569.90]
2014-10-19T12:12:31.120	165.81	[990.08,571.90]
2014-10-19T12:15:31.120	170.23	[994.03,573.89]
2014-10-19T12:18:31.120	172.45	[996.00,574.89]
2014-10-19T12:21:31.120	175.39	[998.63,576.22]
2014-10-19T12:24:31.150	179.08	[1001.9,577.88]
2014-10-19T12:27:31.120	180.55	[1003.2,578.55]
2014-10-19T12:30:31.130	182.76	[1005.2,579.54]
2014-10-19T12:33:31.120	185.71	[1007.8,580.87]
2014-10-19T12:36:31.130	187.92	[1009.8,581.87]
2014-10-19T12:39:31.120	188.66	[1010.5,582.20]
2014-10-19T12:42:31.120	187.18	[1009.2,581.54]
2014-10-19T12:45:31.120	179.08	[1001.9,577.88]
2014-10-19T12:48:31.120	180.55	[1003.2,578.55]
2014-10-19T12:51:31.120	182.76	[1005.2,579.54]
2014-10-19T12:54:31.120	184.97	[1007.2,580.54]
2014-10-19T12:57:31.120	187.18	[1009.2,581.54]
2014-10-19T13:00:31.130	189.40	[1011.1,582.54]
2014-10-19T13:03:31.120	191.61	[1013.1,583.53]
2014-10-19T13:06:31.120	193.82	[1015.1,584.53]
2014-10-19T13:09:31.130	196.03	[1017.0,585.53]
2014-10-19T13:12:31.150	198.98	[1019.7,586.86]
2014-10-19T13:15:31.120	203.40	[1023.6,588.85]
2014-10-19T13:18:31.120	205.61	[1025.6,589.85]
2014-10-19T13:21:31.120	207.08	[1026.9,590.51]
2014-10-19T13:24:31.120	208.56	[1028.2,591.18]
2014-10-19T13:27:31.130	211.50	[1030.9,592.51]
2014-10-19T13:30:31.120	214.45	[1033.5,593.84]
2014-10-19T13:33:31.130	216.66	[1035.5,594.84]
2014-10-19T13:36:31.120	197.50	[1018.4,586.19]
2014-10-19T13:39:31.140	201.92	[1022.3,588.19]
2014-10-19T13:42:31.130	204.87	[1024.9,589.52]
2014-10-19T13:45:31.130	207.82	[1027.6,590.85]
2014-10-19T13:48:31.120	210.03	[1029.5,591.84]
2014-10-19T13:51:31.120	211.50	[1030.9,592.51]
2014-10-19T13:54:31.140	212.98	[1032.2,593.17]
2014-10-19T13:57:31.120	216.66	[1035.5,594.84]
2014-10-19T14:00:31.140	218.87	[1037.4,595.83]
2014-10-19T14:03:31.120	221.08	[1039.4,596.83]
2014-10-19T14:06:31.120	232.14	[1049.3,601.82]
2014-10-19T14:09:31.120	235.09	[1051.9,603.15]
2014-10-19T14:12:31.120	237.30	[1053.9,604.14]
2014-10-19T14:15:31.120	237.30	[1053.9,604.14]
2014-10-19T14:18:31.120	232.87	[1049.9,602.15]
2014-10-19T14:21:31.120	246.88	[1062.4,608.47]
2014-10-19T14:24:31.120	248.35	[1063.7,609.13]
2014-10-19T14:27:31.120	249.82	[1065.1,609.79]
2014-10-19T14:30:31.120	249.09	[1064.4,609.46]
2014-10-19T14:33:31.130	249.09	[1064.4,609.46]
2014-10-19T14:36:31.140	249.09	[1064.4,609.46]
2014-10-19T14:39:31.150	246.88	[1062.4,608.47]
2014-10-19T14:42:31.130	251.30	[1066.4,610.46]
2014-10-19T14:45:31.140	254.25	[1069.0,611.79]
2014-10-19T14:48:31.130	257.19	[1071.6,613.12]
2014-10-19T14:51:31.130	260.88	[1074.9,614.78]
2014-10-19T14:54:31.130	264.56	[1078.2,616.44]
2014-10-19T14:57:31.130	266.77	[1080.2,617.44]
2014-10-19T15:00:31.130	272.67	[1085.5,620.10]
2014-10-19T15:03:31.130	279.30	[1091.4,623.09]
2014-10-19T15:06:31.130	284.46	[1096.0,625.42]
2014-10-19T15:09:31.130	288.15	[1099.3,627.08]
2014-10-19T15:12:31.140	291.83	[1102.6,628.74]
2014-10-19T15:15:31.120	294.78	[1105.2,630.07]
2014-10-19T15:18:31.120	298.46	[1108.5,631.74]
2014-10-19T15:21:31.120	302.15	[1111.8,633.40]
2014-10-19T15:24:31.120	305.83	[1115.0,635.06]
2014-10-19T15:27:31.130	312.46	[1121.0,638.05]
2014-10-19T15:30:31.120	315.41	[1123.6,639.38]
2014-10-19T15:33:31.130	313.20	[1121.6,638.38]
2014-10-19T15:36:31.120	302.15	[1111.8,633.40]
2014-10-19T15:39:31.130	308.04	[1117.0,636.06]
2014-10-19T15:42:31.120	314.68	[1122.9,639.05]
2014-10-19T15:45:31.120	327.20	[1134.1,644.70]
2014-10-19T15:48:31.130	339.73	[1145.3,650.35]
2014-10-19T15:51:31.120	347.84	[1152.5,654.01]
2014-10-19T15:54:31.120	352.26	[1156.5,656.00]
2014-10-19T15:57:31.120	347.10	[1151.9,653.68]
2014-10-19T16:00:31.120	389.84	[1190.0,672.96]
2014-10-19T16:03:31.120	396.48	[1195.9,675.95]
2014-10-19T16:06:31.120	402.37	[1201.2,678.61]
2014-10-19T16:09:31.120	410.48	[1208.4,682.27]
2014-10-19T16:12:31.120	417.85	[1215.0,685.59]
