##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0576
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0576
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.590 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-11-20T23:06:31.120
# km per arcsec = 716.77197
##########################################################################################
TIME	HEIGHT	COORD
2012-11-21T15:25:31.120	140.99	[-89.37704,1119.0]
2012-11-21T15:33:31.120	142.72	[-89.93430,1120.7]
2012-11-21T15:41:07.120	145.32	[-90.77019,1123.1]
2012-11-21T15:45:55.120	147.93	[-91.60607,1125.6]
2012-11-21T15:49:55.120	149.23	[-92.02401,1126.8]
2012-11-21T15:53:55.130	142.29	[-89.79499,1120.3]
2012-11-21T15:57:55.120	144.02	[-90.35224,1121.9]
2012-11-21T16:01:55.120	147.49	[-91.46676,1125.2]
2012-11-21T16:05:55.130	150.96	[-92.58126,1128.5]
2012-11-21T16:09:55.130	153.13	[-93.27782,1130.5]
2012-11-21T16:13:55.120	156.60	[-94.39235,1133.8]
2012-11-21T16:17:55.130	162.24	[-96.20343,1139.1]
2012-11-21T16:21:55.130	166.58	[-97.59657,1143.3]
2012-11-21T16:25:55.130	168.32	[-98.15382,1144.9]
2012-11-21T16:29:55.120	170.05	[-98.71109,1146.5]
2012-11-21T16:33:55.130	171.79	[-99.26834,1148.2]
2012-11-21T16:37:55.130	173.52	[-99.82558,1149.8]
2012-11-21T16:41:55.120	175.26	[-100.38285,1151.5]
2012-11-21T16:45:55.120	176.99	[-100.94009,1153.1]
2012-11-21T16:49:55.130	178.29	[-101.35805,1154.3]
2012-11-21T16:53:55.120	178.73	[-101.49736,1154.8]
2012-11-21T16:57:55.130	180.46	[-102.05462,1156.4]
2012-11-21T17:01:55.120	182.20	[-102.61185,1158.0]
2012-11-21T17:06:07.120	183.93	[-103.16913,1159.7]
2012-11-21T17:10:07.120	186.10	[-103.86571,1161.7]
2012-11-21T17:14:07.120	188.27	[-104.56227,1163.8]
2012-11-21T17:18:07.120	190.87	[-105.39816,1166.3]
2012-11-21T17:22:07.140	193.91	[-106.37334,1169.1]
2012-11-21T17:26:07.120	195.21	[-106.79129,1170.4]
2012-11-21T17:30:07.120	180.46	[-102.05462,1156.4]
2012-11-21T17:34:07.120	190.01	[-105.11951,1165.4]
2012-11-21T17:39:31.130	192.17	[-105.81610,1167.5]
2012-11-21T17:43:31.130	195.64	[-106.93061,1170.8]
2012-11-21T17:47:31.130	196.95	[-107.34855,1172.0]
2012-11-21T17:51:31.130	197.81	[-107.62717,1172.8]
2012-11-21T17:55:31.130	197.81	[-107.62717,1172.8]
2012-11-21T17:59:31.130	199.55	[-108.18444,1174.5]
2012-11-21T18:03:31.130	202.59	[-109.15961,1177.4]
2012-11-21T18:07:31.130	205.19	[-109.99551,1179.8]
2012-11-21T18:11:31.130	207.36	[-110.69210,1181.9]
2012-11-21T18:15:31.130	209.96	[-111.52797,1184.3]
2012-11-21T18:19:31.120	211.26	[-111.94591,1185.6]
2012-11-21T18:24:55.120	212.13	[-112.22454,1186.4]
2012-11-21T18:28:55.120	208.66	[-111.11002,1183.1]
2012-11-21T18:32:55.120	209.96	[-111.52797,1184.3]
2012-11-21T18:36:55.120	211.70	[-112.08522,1186.0]
2012-11-21T18:40:55.140	188.27	[-104.56227,1163.8]
2012-11-21T18:44:55.120	193.48	[-106.23402,1168.7]
2012-11-21T18:48:55.150	197.81	[-107.62717,1172.8]
2012-11-21T18:52:55.120	201.72	[-108.88100,1176.5]
2012-11-21T18:56:55.120	204.75	[-109.85619,1179.4]
2012-11-21T19:00:55.120	209.09	[-111.24934,1183.5]
2012-11-21T19:04:55.120	212.13	[-112.22454,1186.4]
2012-11-21T19:08:55.120	212.56	[-112.36385,1186.8]
2012-11-21T19:12:55.130	211.26	[-111.94591,1185.6]
2012-11-21T19:16:55.120	209.09	[-111.24934,1183.5]
2012-11-21T19:20:55.130	206.92	[-110.55276,1181.5]
2012-11-21T19:25:31.120	212.56	[-112.36385,1186.8]
2012-11-21T19:30:19.130	212.56	[-112.36385,1186.8]
2012-11-21T19:34:19.120	212.56	[-112.36385,1186.8]
2012-11-21T19:38:19.120	224.71	[-116.26464,1198.3]
2012-11-21T19:42:19.130	227.31	[-117.10052,1200.8]
2012-11-21T19:46:19.120	230.78	[-118.21505,1204.1]
2012-11-21T19:50:19.130	234.69	[-119.46886,1207.8]
2012-11-21T19:54:19.120	236.42	[-120.02613,1209.4]
2012-11-21T19:58:19.120	236.86	[-120.16544,1209.8]
2012-11-21T20:02:19.120	217.77	[-114.03561,1191.7]
2012-11-21T20:06:19.120	225.14	[-116.40395,1198.7]
2012-11-21T20:10:19.120	236.42	[-120.02613,1209.4]
2012-11-21T20:14:19.120	246.83	[-123.36966,1219.3]
