##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0393
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0393
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 894.075 +/- 41.8166
# t0 = 7408.24 +/- 46.1571
# c0 = 36.5626 +/- 2.40352
# c1 = 0.00557117 +/- 0.000549284
# c2 = 60.6033 +/- 2.15123
####
# Fit Results:
# t_onset = 2012-02-09T19:50:11.233 +/- 328.405 (sec)
# h_onset = 50.3126 +/- 5.55393 (Mm)
# dh_onset = 14.7629 +/- 5.55393 (Mm)
# dt_slowrise = 0.794198 +/- 0.0912235 (hrs)
# v_slowrise = 4.15351 +/- 0.63983 (km/s)
# v_fovmax = 81.6853 +/- 5.11918 (km/s)
# v_500arc = 346.709 +/- 24.495 (km/s)
# a_onset = 4.48803 +/- 1.11707 (m/s^2)
# a_fovmax = 87.2174 +/- 12.0695 (m/s^2)
# a_500arc = 384.902 +/- 409.382 (m/s^2)
# n_onset = 1.05311 +/- 0.0181838 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.590 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-02-09T18:16:32.120
# km per arcsec = 715.929
# Data HEIGHT error (arcsec) = 3.45691
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-02-09T19:02:32.120	19.603	[-983.30267,217.64]	34.909	[-997.98456,221.97]	0.0057970	0.00000025259
2012-02-09T19:04:32.120	34.071	[-997.18085,221.73]	35.607	[-998.65363,222.17]	0.0058294	0.00000028887
2012-02-09T19:06:32.120	35.938	[-998.97156,222.26]	36.308	[-999.32672,222.37]	0.0058665	0.00000033037
2012-02-09T19:08:32.120	36.405	[-999.41925,222.39]	37.015	[-1000.00439,222.57]	0.0059090	0.00000037782
2012-02-09T19:10:32.120	38.272	[-1001.20996,222.92]	37.727	[-1000.68719,222.77]	0.0059575	0.00000043209
2012-02-09T19:12:32.120	40.605	[-1003.44836,223.58]	38.445	[-1001.37604,222.97]	0.0060130	0.00000049416
2012-02-09T19:14:32.120	41.539	[-1004.34375,223.85]	39.170	[-1002.07172,223.18]	0.0060764	0.00000056514
2012-02-09T19:16:32.130	42.472	[-1005.23907,224.11]	39.904	[-1002.77533,223.38]	0.0061490	0.00000064632
2012-02-09T19:18:32.130	43.406	[-1006.13446,224.37]	40.646	[-1003.48773,223.59]	0.0062320	0.00000073916
2012-02-09T19:20:32.130	44.339	[-1007.02979,224.64]	41.400	[-1004.21039,223.81]	0.0063270	0.00000084534
2012-02-09T19:22:32.130	44.806	[-1007.47748,224.77]	42.165	[-1004.94476,224.02]	0.0064355	0.00000096676
2012-02-09T19:24:32.130	45.273	[-1007.92517,224.90]	42.945	[-1005.69250,224.24]	0.0065597	0.0000011056
2012-02-09T19:26:32.130	45.739	[-1008.37286,225.03]	43.740	[-1006.45557,224.47]	0.0067017	0.0000012644
2012-02-09T19:28:32.130	46.206	[-1008.82056,225.17]	44.554	[-1007.23608,224.70]	0.0068641	0.0000014461
2012-02-09T19:30:32.130	47.140	[-1009.71588,225.43]	45.389	[-1008.03662,224.93]	0.0070498	0.0000016538
