##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0522
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0522
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 4279.63 +/- 148.605
# t0 = 47406.7 +/- 376.619
# c0 = 108.57 +/- 9.52703
# c1 = 0.0020643 +/- 0.000109693
# c2 = 205.878 +/- 2.63669
####
# Fit Results:
# t_onset = 2012-07-28T19:11:45.194 +/- 1695.99 (sec)
# h_onset = 152.346 +/- 9.71925 (Mm)
# dh_onset = 32.3883 +/- 9.71925 (Mm)
# dt_slowrise = 4.75724 +/- 0.471107 (hrs)
# v_slowrise = 1.54908 +/- 0.17887 (km/s)
# v_fovmax = 31.3328 +/- 4.86493 (km/s)
# v_500arc = 50.7262 +/- 5.20348 (km/s)
# a_onset = 0.356396 +/- 0.0852996 (m/s^2)
# a_fovmax = 6.98084 +/- 1.7417 (m/s^2)
# a_500arc = 11.5218 +/- 13.2275 (m/s^2)
# n_onset = 0.932809 +/- 0.00985248 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.177 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-07-28T09:00:31.120
# km per arcsec = 736.774
# Data HEIGHT error (arcsec) = 5.7879
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-07-28T14:26:19.120	148.99	[-832.85791,-722.52704]	148.53	[-832.60254,-722.14337]	0.0021021	0.0000000088269
2012-07-28T14:29:31.120	150.66	[-833.78040,-723.91284]	148.93	[-832.82623,-722.47943]	0.0021038	0.0000000092319
2012-07-28T14:32:55.120	151.49	[-834.24158,-724.60571]	149.36	[-833.06415,-722.83685]	0.0021057	0.0000000096826
2012-07-28T14:36:19.120	151.49	[-834.24158,-724.60571]	149.79	[-833.30231,-723.19464]	0.0021078	0.000000010155
2012-07-28T14:39:55.120	151.49	[-834.24158,-724.60571]	150.25	[-833.55469,-723.57379]	0.0021100	0.000000010681
2012-07-28T14:43:55.120	153.15	[-835.16400,-725.99152]	150.76	[-833.83551,-723.99567]	0.0021126	0.000000011297
2012-07-28T14:47:31.130	153.15	[-835.16400,-725.99152]	151.21	[-834.08844,-724.37573]	0.0021151	0.000000011882
2012-07-28T14:51:07.120	153.15	[-835.16400,-725.99152]	151.67	[-834.34180,-724.75629]	0.0021178	0.000000012497
2012-07-28T14:54:31.120	154.82	[-836.08649,-727.37732]	152.10	[-834.58136,-725.11615]	0.0021204	0.000000013107
2012-07-28T14:57:43.120	154.82	[-836.08649,-727.37732]	152.51	[-834.80701,-725.45526]	0.0021230	0.000000013709
2012-07-28T15:01:19.120	154.82	[-836.08649,-727.37732]	152.97	[-835.06134,-725.83728]	0.0021260	0.000000014418
2012-07-28T15:05:19.120	154.82	[-836.08649,-727.37732]	153.48	[-835.34430,-726.26239]	0.0021296	0.000000015250
2012-07-28T15:08:31.130	154.82	[-836.08649,-727.37732]	153.89	[-835.57104,-726.60297]	0.0021326	0.000000015950
2012-07-28T15:12:31.130	156.48	[-837.00891,-728.76300]	154.40	[-835.85486,-727.02942]	0.0021365	0.000000016870
2012-07-28T15:15:55.120	156.48	[-837.00891,-728.76300]	154.84	[-836.09662,-727.39246]	0.0021400	0.000000017693
2012-07-28T15:19:31.130	156.48	[-837.00891,-728.76300]	155.30	[-836.35297,-727.77765]	0.0021439	0.000000018609
2012-07-28T15:22:55.120	156.48	[-837.00891,-728.76300]	155.74	[-836.59552,-728.14209]	0.0021478	0.000000019518
2012-07-28T15:26:31.120	156.48	[-837.00891,-728.76300]	156.20	[-836.85284,-728.52863]	0.0021522	0.000000020528
2012-07-28T15:30:07.120	156.48	[-837.00891,-728.76300]	156.67	[-837.11072,-728.91595]	0.0021567	0.000000021591
2012-07-28T15:33:43.120	156.48	[-837.00891,-728.76300]	157.13	[-837.36908,-729.30420]	0.0021615	0.000000022709
2012-07-28T15:37:19.120	158.15	[-837.93134,-730.14880]	157.60	[-837.62811,-729.69336]	0.0021665	0.000000023884
2012-07-28T15:40:55.120	158.15	[-837.93134,-730.14880]	158.07	[-837.88776,-730.08331]	0.0021718	0.000000025121
2012-07-28T15:44:19.120	158.15	[-837.93134,-730.14880]	158.51	[-838.13348,-730.45264]	0.0021771	0.000000026347
2012-07-28T15:48:07.120	158.15	[-837.93134,-730.14880]	159.01	[-838.40894,-730.86639]	0.0021832	0.000000027789
2012-07-28T15:51:31.120	158.15	[-837.93134,-730.14880]	159.46	[-838.65607,-731.23767]	0.0021890	0.000000029145
2012-07-28T15:54:55.120	158.15	[-837.93134,-730.14880]	159.90	[-838.90381,-731.60992]	0.0021951	0.000000030568
2012-07-28T15:58:19.130	158.15	[-837.93134,-730.14880]	160.35	[-839.15240,-731.98315]	0.0022015	0.000000032061
2012-07-28T16:01:31.120	161.48	[-839.77625,-732.92041]	160.77	[-839.38684,-732.33557]	0.0022078	0.000000033532
2012-07-28T16:04:43.130	161.48	[-839.77625,-732.92041]	161.20	[-839.62213,-732.68896]	0.0022144	0.000000035071
2012-07-28T16:08:07.120	163.14	[-840.69861,-734.30615]	161.65	[-839.87286,-733.06555]	0.0022217	0.000000036783
2012-07-28T16:11:19.120	163.14	[-840.69861,-734.30615]	162.08	[-840.10956,-733.42126]	0.0022289	0.000000038471
2012-07-28T16:14:43.130	163.14	[-840.69861,-734.30615]	162.53	[-840.36206,-733.80048]	0.0022370	0.000000040349
2012-07-28T16:17:43.120	163.14	[-840.69861,-734.30615]	162.94	[-840.58551,-734.13623]	0.0022444	0.000000042082
2012-07-28T16:20:19.130	163.14	[-840.69861,-734.30615]	163.29	[-840.77985,-734.42816]	0.0022511	0.000000043644
2012-07-28T16:23:19.120	163.14	[-840.69861,-734.30615]	163.69	[-841.00470,-734.76599]	0.0022591	0.000000045519
2012-07-28T16:26:43.130	163.14	[-840.69861,-734.30615]	164.16	[-841.26062,-735.15045]	0.0022686	0.000000047742
2012-07-28T16:29:55.130	163.97	[-841.15979,-734.99908]	164.59	[-841.50244,-735.51379]	0.0022780	0.000000049932
2012-07-28T16:33:19.120	165.64	[-842.08228,-736.38489]	165.06	[-841.76056,-735.90149]	0.0022884	0.000000052370
2012-07-28T16:35:55.130	167.30	[-843.00470,-737.77063]	165.42	[-841.95868,-736.19928]	0.0022967	0.000000054314
2012-07-28T16:39:19.140	168.14	[-843.46600,-738.46350]	165.89	[-842.21899,-736.59021]	0.0023081	0.000000056966
2012-07-28T16:42:31.120	168.14	[-843.46600,-738.46350]	166.33	[-842.46509,-736.95996]	0.0023193	0.000000059580
2012-07-28T16:46:07.120	168.14	[-843.46600,-738.46350]	166.83	[-842.74347,-737.37823]	0.0023325	0.000000062664
2012-07-28T16:49:31.130	168.14	[-843.46600,-738.46350]	167.31	[-843.00787,-737.77545]	0.0023456	0.000000065724
2012-07-28T16:53:07.130	168.14	[-843.46600,-738.46350]	167.82	[-843.28949,-738.19849]	0.0023601	0.000000069126
2012-07-28T16:56:31.120	168.14	[-843.46600,-738.46350]	168.30	[-843.55713,-738.60046]	0.0023746	0.000000072501
2012-07-28T16:59:43.120	168.14	[-843.46600,-738.46350]	168.76	[-843.81049,-738.98108]	0.0023888	0.000000075827
2012-07-28T17:02:55.120	168.14	[-843.46600,-738.46350]	169.22	[-844.06543,-739.36407]	0.0024037	0.000000079307
2012-07-28T17:05:55.130	168.14	[-843.46600,-738.46350]	169.65	[-844.30591,-739.72534]	0.0024183	0.000000082714
2012-07-28T17:09:07.130	168.14	[-843.46600,-738.46350]	170.12	[-844.56396,-740.11316]	0.0024345	0.000000086509
2012-07-28T17:12:43.130	168.97	[-843.92712,-739.15637]	170.65	[-844.85657,-740.55261]	0.0024537	0.000000090987
2012-07-28T17:15:55.140	169.80	[-844.38837,-739.84937]	171.12	[-845.11853,-740.94623]	0.0024716	0.000000095162
2012-07-28T17:19:31.120	169.80	[-844.38837,-739.84937]	171.65	[-845.41559,-741.39246]	0.0024926	0.00000010009
2012-07-28T17:22:55.120	169.80	[-844.38837,-739.84937]	172.16	[-845.69855,-741.81750]	0.0025136	0.00000010497
2012-07-28T17:26:31.120	171.47	[-845.31079,-741.23505]	172.71	[-846.00067,-742.27148]	0.0025368	0.00000011041
2012-07-28T17:29:43.120	171.47	[-845.31079,-741.23505]	173.20	[-846.27173,-742.67871]	0.0025585	0.00000011548
2012-07-28T17:33:07.130	171.47	[-845.31079,-741.23505]	173.72	[-846.56238,-743.11523]	0.0025826	0.00000012111
2012-07-28T17:36:19.130	173.13	[-846.23315,-742.62085]	174.22	[-846.83838,-743.52991]	0.0026064	0.00000012667
2012-07-28T17:39:43.120	173.13	[-846.23315,-742.62085]	174.76	[-847.13446,-743.97473]	0.0026329	0.00000013285
2012-07-28T17:42:43.130	173.13	[-846.23315,-742.62085]	175.23	[-847.39832,-744.37109]	0.0026573	0.00000013856
2012-07-28T17:45:55.130	173.13	[-846.23315,-742.62085]	175.75	[-847.68237,-744.79797]	0.0026845	0.00000014492
2012-07-28T17:49:07.130	173.13	[-846.23315,-742.62085]	176.26	[-847.96948,-745.22925]	0.0027130	0.00000015157
2012-07-28T17:52:19.130	173.13	[-846.23315,-742.62085]	176.79	[-848.25977,-745.66528]	0.0027427	0.00000015852
2012-07-28T17:55:55.140	174.79	[-847.15564,-744.00659]	177.38	[-848.59009,-746.16156]	0.0027778	0.00000016673
2012-07-28T17:59:19.120	174.79	[-847.15564,-744.00659]	177.95	[-848.90607,-746.63617]	0.0028127	0.00000017487
2012-07-28T18:02:55.120	173.13	[-846.23315,-742.62085]	178.57	[-849.24493,-747.14532]	0.0028514	0.00000018392
2012-07-28T18:06:07.120	173.13	[-846.23315,-742.62085]	179.12	[-849.55023,-747.60400]	0.0028875	0.00000019236
2012-07-28T18:09:31.120	173.13	[-846.23315,-742.62085]	179.71	[-849.87885,-748.09772]	0.0029277	0.00000020175
2012-07-28T18:13:07.130	173.13	[-846.23315,-742.62085]	180.35	[-850.23199,-748.62811]	0.0029724	0.00000021220
2012-07-28T18:16:31.120	173.96	[-846.69446,-743.31372]	180.96	[-850.57043,-749.13660]	0.0030168	0.00000022256
2012-07-28T18:20:07.120	174.79	[-847.15564,-744.00659]	181.61	[-850.93445,-749.68347]	0.0030661	0.00000023408
2012-07-28T18:23:07.130	177.29	[-848.53937,-746.08533]	182.17	[-851.24237,-750.14612]	0.0031091	0.00000024413
2012-07-28T18:26:31.120	178.12	[-849.00055,-746.77820]	182.81	[-851.59668,-750.67841]	0.0031601	0.00000025605
2012-07-28T18:30:07.120	178.96	[-849.46173,-747.47113]	183.50	[-851.97827,-751.25165]	0.0032168	0.00000026931
2012-07-28T18:33:31.120	180.62	[-850.38416,-748.85681]	184.16	[-852.34509,-751.80267]	0.0032731	0.00000028246
2012-07-28T18:36:31.120	182.29	[-851.30664,-750.24261]	184.75	[-852.67407,-752.29694]	0.0033250	0.00000029459
2012-07-28T18:40:07.120	185.62	[-853.15149,-753.01416]	185.48	[-853.07593,-752.90063]	0.0033903	0.00000030984
2012-07-28T18:43:19.120	187.28	[-854.07391,-754.39996]	186.14	[-853.43982,-753.44733]	0.0034511	0.00000032406
2012-07-28T18:46:55.130	188.11	[-854.53516,-755.09283]	186.89	[-853.85718,-754.07428]	0.0035229	0.00000034083
2012-07-28T18:50:07.120	188.11	[-854.53516,-755.09283]	187.57	[-854.23547,-754.64270]	0.0035899	0.00000035647
2012-07-28T18:53:43.120	189.78	[-855.45758,-756.47864]	188.36	[-854.66980,-755.29517]	0.0036688	0.00000037493
2012-07-28T18:56:55.120	189.78	[-855.45758,-756.47864]	189.07	[-855.06409,-755.88745]	0.0037425	0.00000039213
2012-07-28T19:00:19.120	189.78	[-855.45758,-756.47864]	189.84	[-855.49164,-756.52985]	0.0038244	0.00000041127
2012-07-28T19:03:19.120	191.44	[-856.38000,-757.86438]	190.53	[-855.87683,-757.10852]	0.0039000	0.00000042894
2012-07-28T19:06:07.120	191.44	[-856.38000,-757.86438]	191.20	[-856.24335,-757.65900]	0.0039735	0.00000044611
2012-07-28T19:09:07.120	192.27	[-856.84125,-758.55725]	191.92	[-856.64374,-758.26056]	0.0040555	0.00000046528
2012-07-28T19:12:19.120	193.11	[-857.30243,-759.25024]	192.71	[-857.07996,-758.91595]	0.0041469	0.00000048663
2012-07-28T19:15:43.120	194.77	[-858.22485,-760.63593]	193.56	[-857.55444,-759.62878]	0.0042486	0.00000051039
2012-07-28T19:19:19.120	194.77	[-858.22485,-760.63593]	194.49	[-858.06964,-760.40277]	0.0043616	0.00000053681
2012-07-28T19:22:07.130	195.60	[-858.68604,-761.32886]	195.23	[-858.47998,-761.01917]	0.0044536	0.00000055830
2012-07-28T19:25:43.120	196.44	[-859.14734,-762.02173]	196.21	[-859.02032,-761.83093]	0.0045773	0.00000058720
2012-07-28T19:29:19.120	196.44	[-859.14734,-762.02173]	197.21	[-859.57593,-762.66559]	0.0047074	0.00000061760
2012-07-28T19:33:07.120	198.93	[-860.53094,-764.10040]	198.30	[-860.17969,-763.57263]	0.0048520	0.00000065139
2012-07-28T19:36:43.120	200.60	[-861.45331,-765.48615]	199.36	[-860.76892,-764.45789]	0.0049963	0.00000068511
2012-07-28T19:39:55.120	202.26	[-862.37579,-766.87201]	200.33	[-861.30756,-765.26715]	0.0051309	0.00000071655
2012-07-28T19:43:31.120	203.93	[-863.29828,-768.25769]	201.46	[-861.93115,-766.20392]	0.0052896	0.00000075364
2012-07-28T19:47:19.130	204.76	[-863.75952,-768.95062]	202.69	[-862.61047,-767.22449]	0.0054661	0.00000079489
2012-07-28T19:50:43.120	205.59	[-864.22070,-769.64349]	203.82	[-863.23767,-768.16669]	0.0056322	0.00000083369
2012-07-28T19:54:07.120	208.09	[-865.60437,-771.72217]	204.98	[-863.88403,-769.13776]	0.0058064	0.00000087439
2012-07-28T19:57:43.130	209.75	[-866.52679,-773.10791]	206.26	[-864.59052,-770.19910]	0.0060001	0.00000091966
2012-07-28T20:00:31.120	210.59	[-866.98804,-773.80084]	207.28	[-865.15637,-771.04907]	0.0061577	0.00000095648
2012-07-28T20:04:31.120	212.25	[-867.91046,-775.18665]	208.79	[-865.99078,-772.30267]	0.0063938	0.0000010117
2012-07-28T20:08:31.120	214.75	[-869.29407,-777.26526]	210.35	[-866.85760,-773.60486]	0.0066435	0.0000010700
2012-07-28T20:12:31.120	218.08	[-871.13892,-780.03680]	211.98	[-867.75848,-774.95819]	0.0069077	0.0000011317
2012-07-28T20:16:31.130	221.41	[-872.98383,-782.80841]	213.67	[-868.69550,-776.36597]	0.0071870	0.0000011970
2012-07-28T20:20:31.120	224.74	[-874.82867,-785.57996]	215.43	[-869.67072,-777.83099]	0.0074825	0.0000012660
2012-07-28T20:24:31.120	227.23	[-876.21240,-787.65863]	217.26	[-870.68640,-779.35687]	0.0077951	0.0000013391
2012-07-28T20:28:31.120	229.73	[-877.59601,-789.73724]	219.17	[-871.74475,-780.94696]	0.0081256	0.0000014163
2012-07-28T20:32:31.120	233.89	[-879.90216,-793.20172]	221.16	[-872.84839,-782.60492]	0.0084752	0.0000014980
2012-07-28T20:36:31.120	237.22	[-881.74695,-795.97327]	223.24	[-873.99982,-784.33478]	0.0088450	0.0000015844
2012-07-28T20:40:31.120	239.72	[-883.13062,-798.05200]	225.41	[-875.20190,-786.14062]	0.0092362	0.0000016758
2012-07-28T20:44:31.120	242.22	[-884.51428,-800.13062]	227.68	[-876.45740,-788.02679]	0.0096498	0.0000017725
2012-07-28T20:48:31.120	243.88	[-885.43671,-801.51636]	230.04	[-877.76959,-789.99799]	0.010087	0.0000018747
2012-07-28T20:55:55.120	237.22	[-881.74695,-795.97327]	234.71	[-880.35736,-793.88568]	0.010964	0.0000020797
2012-07-28T21:04:19.120	243.88	[-885.43671,-801.51636]	240.51	[-883.57166,-798.71454]	0.012077	0.0000023396
2012-07-28T21:09:31.120	244.71	[-885.89795,-802.20929]	244.40	[-885.72424,-801.94830]	0.012834	0.0000025165
2012-07-28T21:13:31.130	237.22	[-881.74695,-795.97327]	247.55	[-887.47198,-804.57397]	0.013455	0.0000026617
2012-07-28T21:17:31.120	237.22	[-881.74695,-795.97327]	250.86	[-889.30457,-807.32709]	0.014112	0.0000028152
2012-07-28T21:21:31.120	238.89	[-882.66931,-797.35901]	254.33	[-891.22711,-810.21533]	0.014807	0.0000029776
2012-07-28T21:25:31.120	240.55	[-883.59180,-798.74475]	257.97	[-893.24469,-813.24640]	0.015542	0.0000031493
2012-07-28T21:29:31.120	243.05	[-884.97552,-800.82349]	261.79	[-895.36279,-816.42847]	0.016320	0.0000033310
2012-07-28T21:33:31.120	246.38	[-886.82037,-803.59503]	265.81	[-897.58728,-819.77020]	0.017142	0.0000035231
2012-07-28T21:37:31.120	252.20	[-890.04883,-808.44525]	270.03	[-899.92419,-823.28113]	0.018012	0.0000037264
2012-07-28T21:41:31.130	259.70	[-894.19983,-814.68127]	274.46	[-902.38031,-826.97076]	0.018932	0.0000039413
2012-07-28T21:45:31.120	267.19	[-898.35077,-820.91724]	279.12	[-904.96191,-830.84918]	0.019905	0.0000041687
2012-07-28T21:49:31.120	287.16	[-909.41998,-837.54651]	284.02	[-907.67670,-834.92767]	0.020934	0.0000044091
