##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 1006
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=1006
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2342.08 +/- 48.8702
# t0 = 21330 +/- 65.8527
# c0 = 179.329 +/- 5.27059
# c1 = 0.000921324 +/- 0.000115232
# c2 = 66.9031 +/- 1.58219
####
# Fit Results:
# t_onset = 2014-09-21T10:33:06.266 +/- 1383.96 (sec)
# h_onset = 53.8291 +/- 5.27604 (Mm)
# dh_onset = 6.82776 +/- 5.27604 (Mm)
# dt_slowrise = 2.17643 +/- 0.384433 (hrs)
# v_slowrise = 0.694811 +/- 0.194602 (km/s)
# v_fovmax = 49.1213 +/- 2.13916 (km/s)
# v_500arc = 134.853 +/- 5.0079 (km/s)
# a_onset = 0.287307 +/- 0.0959929 (m/s^2)
# a_fovmax = 20.703 +/- 0.820779 (m/s^2)
# a_500arc = 57.3374 +/- 59.7327 (m/s^2)
# n_onset = 1.35117 +/- 0.00489476 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.337 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2014-09-21T07:30:31.120
# km per arcsec = 728.542
# Data HEIGHT error (arcsec) = 4.71321
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2014-09-21T08:22:31.120	48.070	[1003.5,170.62]	50.201	[1005.6,171.21]	0.00095349	0.000000013732
2014-09-21T08:24:31.120	39.027	[994.84,168.16]	50.316	[1005.7,171.24]	0.00095518	0.000000014454
2014-09-21T08:26:31.120	50.450	[1005.8,171.27]	50.430	[1005.8,171.27]	0.00095696	0.000000015214
2014-09-21T08:28:31.130	52.353	[1007.7,171.79]	50.545	[1005.9,171.30]	0.00095883	0.000000016014
2014-09-21T08:30:31.120	52.353	[1007.7,171.79]	50.660	[1006.0,171.33]	0.00096080	0.000000016856
2014-09-21T08:32:31.140	52.353	[1007.7,171.79]	50.776	[1006.1,171.36]	0.00096288	0.000000017742
2014-09-21T08:34:31.120	51.401	[1006.7,171.53]	50.892	[1006.3,171.39]	0.00096506	0.000000018675
2014-09-21T08:36:31.120	51.877	[1007.2,171.66]	51.008	[1006.4,171.43]	0.00096736	0.000000019657
2014-09-21T08:38:31.120	52.353	[1007.7,171.79]	51.124	[1006.5,171.46]	0.00096978	0.000000020690
2014-09-21T08:40:31.120	51.877	[1007.2,171.66]	51.240	[1006.6,171.49]	0.00097233	0.000000021778
2014-09-21T08:42:31.120	51.877	[1007.2,171.66]	51.357	[1006.7,171.52]	0.00097501	0.000000022923
2014-09-21T08:44:31.120	53.305	[1008.6,172.05]	51.474	[1006.8,171.55]	0.00097783	0.000000024128
2014-09-21T08:46:31.120	53.305	[1008.6,172.05]	51.592	[1006.9,171.59]	0.00098080	0.000000025396
2014-09-21T08:48:31.120	53.305	[1008.6,172.05]	51.710	[1007.0,171.62]	0.00098393	0.000000026731
2014-09-21T08:50:31.140	51.877	[1007.2,171.66]	51.828	[1007.2,171.65]	0.00098722	0.000000028137
2014-09-21T08:52:31.120	51.401	[1006.7,171.53]	51.947	[1007.3,171.68]	0.00099069	0.000000029616
