##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0979
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0979
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 479.285 +/- 6.6829
# t0 = 17356.6 +/- 12.7228
# c0 = 123.952 +/- 3.37017
# c1 = 0.00363219 +/- 0.000150313
# c2 = 64.6463 +/- 0.642009
####
# Fit Results:
# t_onset = 2014-06-30T17:15:42.936 +/- 185.293 (sec)
# h_onset = 53.9449 +/- 3.55036 (Mm)
# dh_onset = 13.1957 +/- 3.55036 (Mm)
# dt_slowrise = 1.23661 +/- 0.0514703 (hrs)
# v_slowrise = 2.67979 +/- 0.299791 (km/s)
# v_fovmax = 239.39 +/- 12.487 (km/s)
# v_500arc = 669.57 +/- 86.9921 (km/s)
# a_onset = 5.59402 +/- 1.4741 (m/s^2)
# a_fovmax = 494.085 +/- 70.7267 (m/s^2)
# a_500arc = 1391.95 +/- 1770.69 (m/s^2)
# n_onset = 1.41639 +/- 0.000830028 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.159 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2014-06-30T13:00:31.120
# km per arcsec = 737.72
# Data HEIGHT error (arcsec) = 3.09826
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2014-06-30T16:01:31.130	42.536	[958.35,-287.01050]	41.049	[957.00,-286.40564]	0.0036325	0.00000000070032
2014-06-30T16:02:31.120	42.536	[958.35,-287.01050]	41.267	[957.20,-286.49432]	0.0036326	0.00000000079370
2014-06-30T16:03:31.130	42.536	[958.35,-287.01050]	41.485	[957.39,-286.58304]	0.0036326	0.00000000089956
2014-06-30T16:04:31.120	42.536	[958.35,-287.01050]	41.703	[957.59,-286.67172]	0.0036327	0.0000000010195
2014-06-30T16:05:31.130	42.536	[958.35,-287.01050]	41.921	[957.79,-286.76044]	0.0036327	0.0000000011555
2014-06-30T16:06:31.120	42.536	[958.35,-287.01050]	42.139	[957.99,-286.84912]	0.0036328	0.0000000013096
2014-06-30T16:07:31.130	43.685	[959.40,-287.47833]	42.357	[958.19,-286.93784]	0.0036329	0.0000000014842
2014-06-30T16:08:31.120	43.685	[959.40,-287.47833]	42.575	[958.39,-287.02652]	0.0036330	0.0000000016821
2014-06-30T16:09:31.130	43.685	[959.40,-287.47833]	42.793	[958.59,-287.11526]	0.0036331	0.0000000019065
2014-06-30T16:10:31.120	43.685	[959.40,-287.47833]	43.011	[958.79,-287.20395]	0.0036332	0.0000000021607
2014-06-30T16:11:31.130	43.685	[959.40,-287.47833]	43.229	[958.99,-287.29269]	0.0036334	0.0000000024489
2014-06-30T16:12:31.120	43.685	[959.40,-287.47833]	43.447	[959.19,-287.38138]	0.0036335	0.0000000027754
2014-06-30T16:13:31.130	43.685	[959.40,-287.47833]	43.665	[959.39,-287.47012]	0.0036337	0.0000000031456
2014-06-30T16:14:31.120	44.260	[959.93,-287.71228]	43.883	[959.58,-287.55884]	0.0036339	0.0000000035651
2014-06-30T16:15:31.130	45.410	[960.98,-288.18011]	44.101	[959.78,-287.64758]	0.0036341	0.0000000040406
2014-06-30T16:16:31.120	45.985	[961.50,-288.41403]	44.319	[959.98,-287.73630]	0.0036344	0.0000000045793
2014-06-30T16:17:31.130	45.985	[961.50,-288.41403]	44.537	[960.18,-287.82507]	0.0036347	0.0000000051901
2014-06-30T16:18:31.120	45.985	[961.50,-288.41403]	44.755	[960.38,-287.91382]	0.0036350	0.0000000058822
2014-06-30T16:19:31.130	45.985	[961.50,-288.41403]	44.974	[960.58,-288.00259]	0.0036354	0.0000000066668
2014-06-30T16:20:31.120	47.134	[962.55,-288.88190]	45.192	[960.78,-288.09134]	0.0036358	0.0000000075557
2014-06-30T16:21:31.130	47.134	[962.55,-288.88190]	45.410	[960.98,-288.18015]	0.0036363	0.0000000085635
2014-06-30T16:22:31.120	47.134	[962.55,-288.88190]	45.628	[961.18,-288.26895]	0.0036368	0.0000000097053
2014-06-30T16:23:31.130	45.985	[961.50,-288.41403]	45.846	[961.38,-288.35776]	0.0036375	0.000000011000
2014-06-30T16:24:31.120	47.134	[962.55,-288.88190]	46.065	[961.58,-288.44659]	0.0036382	0.000000012467
2014-06-30T16:25:31.130	47.134	[962.55,-288.88190]	46.283	[961.78,-288.53543]	0.0036390	0.000000014129
2014-06-30T16:26:31.120	44.835	[960.45,-287.94620]	46.501	[961.98,-288.62430]	0.0036399	0.000000016013
2014-06-30T16:27:31.130	44.835	[960.45,-287.94620]	46.720	[962.18,-288.71320]	0.0036409	0.000000018149
2014-06-30T16:28:31.120	44.835	[960.45,-287.94620]	46.938	[962.38,-288.80212]	0.0036421	0.000000020569
2014-06-30T16:29:31.130	44.835	[960.45,-287.94620]	47.157	[962.58,-288.89108]	0.0036434	0.000000023313
2014-06-30T16:30:31.120	44.835	[960.45,-287.94620]	47.375	[962.77,-288.98004]	0.0036449	0.000000026421
2014-06-30T16:31:31.130	44.835	[960.45,-287.94620]	47.594	[962.97,-289.06906]	0.0036465	0.000000029945
2014-06-30T16:32:31.120	44.835	[960.45,-287.94620]	47.813	[963.17,-289.15811]	0.0036485	0.000000033938
2014-06-30T16:33:31.130	45.985	[961.50,-288.41403]	48.032	[963.37,-289.24722]	0.0036506	0.000000038465
2014-06-30T16:34:31.120	45.985	[961.50,-288.41403]	48.251	[963.57,-289.33640]	0.0036531	0.000000043594
2014-06-30T16:35:31.130	45.985	[961.50,-288.41403]	48.470	[963.78,-289.42563]	0.0036559	0.000000049408
2014-06-30T16:36:31.120	46.559	[962.03,-288.64798]	48.690	[963.98,-289.51492]	0.0036590	0.000000055996
2014-06-30T16:37:31.130	47.134	[962.55,-288.88190]	48.909	[964.18,-289.60434]	0.0036626	0.000000063465
2014-06-30T16:38:31.120	47.134	[962.55,-288.88190]	49.129	[964.38,-289.69379]	0.0036667	0.000000071927
2014-06-30T16:39:31.130	47.134	[962.55,-288.88190]	49.349	[964.58,-289.78339]	0.0036713	0.000000081521
2014-06-30T16:40:31.120	48.284	[963.60,-289.34973]	49.570	[964.78,-289.87311]	0.0036765	0.000000092391
2014-06-30T16:41:31.130	48.284	[963.60,-289.34973]	49.791	[964.98,-289.96295]	0.0036824	0.00000010471
2014-06-30T16:42:31.130	48.284	[963.60,-289.34973]	50.012	[965.18,-290.05295]	0.0036891	0.00000011868
2014-06-30T16:43:31.130	49.433	[964.65,-289.81760]	50.233	[965.39,-290.14313]	0.0036967	0.00000013451
2014-06-30T16:44:31.140	49.433	[964.65,-289.81760]	50.455	[965.59,-290.23352]	0.0037053	0.00000015245
2014-06-30T16:45:31.130	49.433	[964.65,-289.81760]	50.678	[965.79,-290.32407]	0.0037150	0.00000017277
2014-06-30T16:46:31.130	49.433	[964.65,-289.81760]	50.901	[966.00,-290.41492]	0.0037260	0.00000019581
2014-06-30T16:47:31.130	50.583	[965.70,-290.28546]	51.125	[966.20,-290.50604]	0.0037386	0.00000022193
2014-06-30T16:48:31.120	50.583	[965.70,-290.28546]	51.350	[966.41,-290.59750]	0.0037527	0.00000025152
2014-06-30T16:49:31.130	50.583	[965.70,-290.28546]	51.576	[966.61,-290.68933]	0.0037688	0.00000028507
2014-06-30T16:50:31.120	50.583	[965.70,-290.28546]	51.802	[966.82,-290.78156]	0.0037870	0.00000032308
2014-06-30T16:51:31.130	51.733	[966.76,-290.75330]	52.030	[967.03,-290.87430]	0.0038077	0.00000036617
2014-06-30T16:52:31.120	51.733	[966.76,-290.75330]	52.259	[967.24,-290.96753]	0.0038311	0.00000041499
2014-06-30T16:53:31.130	51.733	[966.76,-290.75330]	52.490	[967.45,-291.06140]	0.0038576	0.00000047035
2014-06-30T16:54:31.120	52.882	[967.81,-291.22116]	52.722	[967.66,-291.15594]	0.0038877	0.00000053306
2014-06-30T16:55:31.130	52.882	[967.81,-291.22116]	52.956	[967.87,-291.25131]	0.0039218	0.00000060416
2014-06-30T16:56:31.120	52.882	[967.81,-291.22116]	53.193	[968.09,-291.34750]	0.0039604	0.00000068472
2014-06-30T16:57:31.130	54.032	[968.86,-291.68900]	53.432	[968.31,-291.44476]	0.0040041	0.00000077605
2014-06-30T16:58:31.120	54.032	[968.86,-291.68900]	53.673	[968.53,-291.54312]	0.0040537	0.00000087953
2014-06-30T16:59:31.130	54.032	[968.86,-291.68900]	53.918	[968.75,-291.64276]	0.0041100	0.00000099684
2014-06-30T17:00:31.120	54.032	[968.86,-291.68900]	54.167	[968.98,-291.74387]	0.0041737	0.0000011298
2014-06-30T17:01:31.130	54.607	[969.38,-291.92291]	54.419	[969.21,-291.84668]	0.0042459	0.0000012804
2014-06-30T17:02:31.120	55.756	[970.43,-292.39078]	54.676	[969.44,-291.95132]	0.0043277	0.0000014512
2014-06-30T17:03:31.130	56.331	[970.96,-292.62469]	54.939	[969.68,-292.05811]	0.0044205	0.0000016447
2014-06-30T17:04:31.120	56.331	[970.96,-292.62469]	55.207	[969.93,-292.16727]	0.0045256	0.0000018640
2014-06-30T17:05:31.130	56.331	[970.96,-292.62469]	55.482	[970.18,-292.27924]	0.0046448	0.0000021127
2014-06-30T17:06:31.120	56.331	[970.96,-292.62469]	55.765	[970.44,-292.39423]	0.0047798	0.0000023944
2014-06-30T17:07:31.130	56.331	[970.96,-292.62469]	56.056	[970.70,-292.51279]	0.0049328	0.0000027137
2014-06-30T17:08:31.120	56.906	[971.48,-292.85861]	56.357	[970.98,-292.63531]	0.0051063	0.0000030756
2014-06-30T17:09:31.130	57.481	[972.01,-293.09256]	56.669	[971.26,-292.76236]	0.0053029	0.0000034858
2014-06-30T17:10:31.120	58.630	[973.06,-293.56039]	56.994	[971.56,-292.89447]	0.0055257	0.0000039506
2014-06-30T17:11:31.130	58.630	[973.06,-293.56039]	57.333	[971.87,-293.03244]	0.0057782	0.0000044775
2014-06-30T17:12:31.120	59.205	[973.58,-293.79434]	57.688	[972.20,-293.17694]	0.0060644	0.0000050746
2014-06-30T17:13:31.130	59.780	[974.11,-294.02826]	58.062	[972.54,-293.32892]	0.0063888	0.0000057514
2014-06-30T17:14:31.120	59.780	[974.11,-294.02826]	58.456	[972.90,-293.48926]	0.0067563	0.0000065183
2014-06-30T17:15:31.130	59.780	[974.11,-294.02826]	58.873	[973.28,-293.65927]	0.0071730	0.0000073877
2014-06-30T17:16:31.140	60.930	[975.16,-294.49609]	59.318	[973.68,-293.84009]	0.0076453	0.0000083731
2014-06-30T17:17:31.130	61.504	[975.68,-294.73004]	59.792	[974.12,-294.03314]	0.0081804	0.0000094896
2014-06-30T17:18:31.120	62.079	[976.21,-294.96396]	60.301	[974.58,-294.24011]	0.0087868	0.000010755
2014-06-30T17:19:31.130	62.654	[976.73,-295.19788]	60.848	[975.08,-294.46292]	0.0094744	0.000012189
2014-06-30T17:20:31.120	63.229	[977.26,-295.43179]	61.439	[975.62,-294.70352]	0.010253	0.000013815
2014-06-30T17:21:31.130	64.378	[978.31,-295.89966]	62.081	[976.21,-294.96448]	0.011137	0.000015657
2014-06-30T17:22:31.120	64.378	[978.31,-295.89966]	62.778	[976.84,-295.24832]	0.012137	0.000017745
2014-06-30T17:23:31.130	64.378	[978.31,-295.89966]	63.540	[977.54,-295.55832]	0.013272	0.000020112
2014-06-30T17:24:31.120	64.953	[978.83,-296.13358]	64.374	[978.30,-295.89767]	0.014557	0.000022794
2014-06-30T17:25:31.130	66.103	[979.88,-296.60144]	65.290	[979.14,-296.27060]	0.016014	0.000025834
2014-06-30T17:26:31.120	67.253	[980.93,-297.06927]	66.299	[980.06,-296.68130]	0.017665	0.000029278
2014-06-30T17:27:31.130	68.402	[981.98,-297.53714]	67.414	[981.08,-297.13507]	0.019537	0.000033184
2014-06-30T17:28:31.120	68.977	[982.51,-297.77106]	68.648	[982.21,-297.63739]	0.021657	0.000037608
2014-06-30T17:29:31.130	70.127	[983.56,-298.23889]	70.019	[983.46,-298.19504]	0.024061	0.000042625
2014-06-30T17:30:31.120	71.851	[985.13,-298.94067]	71.542	[984.85,-298.81503]	0.026785	0.000048308
2014-06-30T17:31:31.130	73.575	[986.71,-299.64246]	73.240	[986.40,-299.50610]	0.029874	0.000054751
2014-06-30T17:32:31.120	75.300	[988.28,-300.34424]	75.135	[988.13,-300.27725]	0.033373	0.000062052
2014-06-30T17:33:31.130	77.599	[990.38,-301.27994]	77.254	[990.07,-301.13971]	0.037340	0.000070328
2014-06-30T17:34:31.130	79.898	[992.48,-302.21564]	79.627	[992.23,-302.10519]	0.041835	0.000079707
2014-06-30T17:35:31.130	82.772	[995.11,-303.38525]	82.287	[994.66,-303.18759]	0.046929	0.000090337
2014-06-30T17:36:31.120	86.221	[998.26,-304.78882]	85.271	[997.39,-304.40231]	0.052702	0.00010238
2014-06-30T17:37:31.130	89.670	[1001.4,-306.19238]	88.626	[1000.5,-305.76767]	0.059248	0.00011604
2014-06-30T17:38:31.120	79.898	[992.48,-302.21564]	92.398	[1003.9,-307.30276]	0.066663	0.00013151
2014-06-30T17:39:31.130	84.497	[996.68,-304.08704]	96.646	[1007.8,-309.03131]	0.075070	0.00014905
2014-06-30T17:40:31.120	90.245	[1001.9,-306.42630]	101.43	[1012.1,-310.97791]	0.084596	0.00016893
2014-06-30T17:41:31.130	104.62	[1015.1,-312.27444]	106.82	[1017.1,-313.17300]	0.095395	0.00019146
2014-06-30T17:42:31.120	111.51	[1021.4,-315.08154]	112.91	[1022.6,-315.64819]	0.10763	0.00021699
2014-06-30T17:43:31.130	121.28	[1030.3,-319.05826]	119.77	[1028.9,-318.44257]	0.12150	0.00024593
2014-06-30T17:44:31.120	131.06	[1039.2,-323.03500]	127.52	[1036.0,-321.59674]	0.13722	0.00027872
2014-06-30T17:45:31.130	139.68	[1047.1,-326.54388]	136.28	[1044.0,-325.16089]	0.15504	0.00031590
2014-06-30T17:46:31.120	148.30	[1055.0,-330.05276]	146.17	[1053.0,-329.18719]	0.17522	0.00035802
2014-06-30T17:47:31.130	163.82	[1069.1,-336.36874]	157.36	[1063.2,-333.74011]	0.19811	0.00040577
2014-06-30T17:48:31.120	181.64	[1085.4,-343.62042]	170.01	[1074.8,-338.88672]	0.22404	0.00045987
2014-06-30T17:49:31.130	191.99	[1094.9,-347.83112]	184.32	[1087.9,-344.70972]	0.25344	0.00052121
2014-06-30T17:50:31.120	199.46	[1101.7,-350.87216]	200.50	[1102.6,-351.29526]	0.28675	0.00059071
