##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0523
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0523
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 972.702 +/- 20.5232
# t0 = 7065.05 +/- 50.0005
# c0 = 221.855 +/- 11.9662
# c1 = 0.0056065 +/- 0.000421965
# c2 = 82.264 +/- 2.39397
####
# Fit Results:
# t_onset = 2012-07-31T07:58:08.821 +/- 379.098 (sec)
# h_onset = 60.1933 +/- 8.71593 (Mm)
# dh_onset = 17.4331 +/- 8.71593 (Mm)
# dt_slowrise = 0.910472 +/- 0.105305 (hrs)
# v_slowrise = 4.27182 +/- 1.0258 (km/s)
# v_fovmax = 196.956 +/- 7.50474 (km/s)
# v_500arc = 317.956 +/- 10.1258 (km/s)
# a_onset = 4.25282 +/- 1.32111 (m/s^2)
# a_fovmax = 198.394 +/- 15.9271 (m/s^2)
# a_500arc = 322.882 +/- 336.431 (m/s^2)
# n_onset = 1.04349 +/- 0.00393143 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.181 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-07-31T07:00:31.120
# km per arcsec = 736.547
# Data HEIGHT error (arcsec) = 5.76095
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-07-31T07:03:31.120	41.291	[936.51,-352.85046]	43.850	[938.94,-353.65323]	0.0057988	0.00000019772
2012-07-31T07:04:31.140	41.291	[936.51,-352.85046]	44.198	[939.27,-353.76248]	0.0058111	0.00000021031
2012-07-31T07:05:31.120	33.032	[928.67,-350.26038]	44.547	[939.60,-353.87192]	0.0058241	0.00000022368
2012-07-31T07:06:31.120	40.111	[935.39,-352.48047]	44.897	[939.93,-353.98166]	0.0058379	0.00000023792
2012-07-31T07:07:31.120	43.650	[938.75,-353.59052]	45.248	[940.26,-354.09167]	0.0058526	0.00000025305
2012-07-31T07:08:31.120	44.240	[939.31,-353.77551]	45.600	[940.60,-354.20197]	0.0058683	0.00000026915
2012-07-31T07:09:31.120	45.420	[940.43,-354.14554]	45.952	[940.93,-354.31256]	0.0058850	0.00000028628
2012-07-31T07:10:31.120	47.189	[942.11,-354.70050]	46.306	[941.27,-354.42343]	0.0059027	0.00000030449
2012-07-31T07:11:31.120	48.369	[943.23,-355.07056]	46.661	[941.61,-354.53470]	0.0059215	0.00000032387
2012-07-31T07:12:31.120	49.549	[944.35,-355.44058]	47.016	[941.94,-354.64630]	0.0059416	0.00000034447
2012-07-31T07:13:31.120	50.728	[945.47,-355.81058]	47.374	[942.28,-354.75830]	0.0059629	0.00000036639
2012-07-31T07:14:31.120	50.728	[945.47,-355.81058]	47.732	[942.62,-354.87076]	0.0059856	0.00000038970
2012-07-31T07:15:31.120	50.728	[945.47,-355.81058]	48.092	[942.97,-354.98364]	0.0060097	0.00000041450
2012-07-31T07:16:31.130	51.908	[946.59,-356.18060]	48.453	[943.31,-355.09695]	0.0060353	0.00000044088
2012-07-31T07:17:31.120	51.908	[946.59,-356.18060]	48.816	[943.65,-355.21078]	0.0060626	0.00000046892
2012-07-31T07:18:31.120	51.908	[946.59,-356.18060]	49.181	[944.00,-355.32516]	0.0060916	0.00000049876
2012-07-31T07:19:31.120	51.908	[946.59,-356.18060]	49.547	[944.35,-355.44006]	0.0061225	0.00000053049
2012-07-31T07:20:31.120	53.088	[947.71,-356.55060]	49.915	[944.70,-355.55560]	0.0061553	0.00000056425
2012-07-31T07:21:31.120	53.088	[947.71,-356.55060]	50.286	[945.05,-355.67175]	0.0061903	0.00000060015
2012-07-31T07:22:31.120	52.498	[947.15,-356.36560]	50.658	[945.40,-355.78860]	0.0062274	0.00000063833
2012-07-31T07:23:31.130	51.318	[946.03,-355.99561]	51.033	[945.76,-355.90616]	0.0062669	0.00000067895
2012-07-31T07:24:31.120	53.088	[947.71,-356.55060]	51.410	[946.12,-356.02448]	0.0063089	0.00000072214
2012-07-31T07:25:31.130	53.088	[947.71,-356.55060]	51.790	[946.48,-356.14365]	0.0063536	0.00000076810
2012-07-31T07:26:31.120	51.318	[946.03,-355.99561]	52.173	[946.84,-356.26358]	0.0064012	0.00000081696
2012-07-31T07:27:31.130	47.779	[942.67,-354.88556]	52.559	[947.21,-356.38455]	0.0064517	0.00000086895
2012-07-31T07:28:31.120	51.908	[946.59,-356.18060]	52.947	[947.58,-356.50647]	0.0065055	0.00000092423
2012-07-31T07:29:31.130	51.318	[946.03,-355.99561]	53.339	[947.95,-356.62943]	0.0065627	0.00000098304
2012-07-31T07:30:31.120	45.420	[940.43,-354.14554]	53.735	[948.32,-356.75348]	0.0066235	0.0000010456
2012-07-31T07:31:31.130	48.369	[943.23,-355.07056]	54.134	[948.70,-356.87875]	0.0066883	0.0000011121
