##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0862
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0862
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1605.49 +/- 25.298
# t0 = 27146.5 +/- 183.922
# c0 = 292.886 +/- 33.7069
# c1 = 0.000824522 +/- 9.28059E-05
# c2 = 72.4089 +/- 1.43113
####
# Fit Results:
# t_onset = 2014-01-06T04:08:26.087 +/- 359.945 (sec)
# h_onset = 57.9726 +/- 8.10486 (Mm)
# dh_onset = 9.22784 +/- 8.10486 (Mm)
# dt_slowrise = 3.88527 +/- 0.0999847 (hrs)
# v_slowrise = 0.588417 +/- 0.0918471 (km/s)
# v_fovmax = 148.416 +/- 5.46665 (km/s)
# v_500arc = 190.434 +/- 6.39392 (km/s)
# a_onset = 0.366983 +/- 0.0542236 (m/s^2)
# a_fovmax = 92.1251 +/- 6.22359 (m/s^2)
# a_500arc = 118.301 +/- 122.841 (m/s^2)
# n_onset = 1.20916 +/- 0.00959192 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.639 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2014-01-05T23:00:31.130
# km per arcsec = 713.527
# Data HEIGHT error (arcsec) = 9.77182
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2014-01-06T00:15:19.120	49.513	[-896.82935,516.97]	53.727	[-901.02692,517.33]	0.00082466	0.000000000084379
2014-01-06T00:17:19.120	50.156	[-897.46997,517.02]	53.826	[-901.12555,517.34]	0.00082467	0.000000000090928
2014-01-06T00:19:31.130	50.156	[-897.46997,517.02]	53.935	[-901.23407,517.35]	0.00082468	0.000000000098720
2014-01-06T00:21:31.120	50.156	[-897.46997,517.02]	54.033	[-901.33264,517.36]	0.00082469	0.00000000010638
2014-01-06T00:23:31.120	50.799	[-898.11060,517.08]	54.132	[-901.43115,517.36]	0.00082471	0.00000000011464
2014-01-06T00:25:31.120	51.442	[-898.75128,517.13]	54.231	[-901.52985,517.37]	0.00082472	0.00000000012353
2014-01-06T00:27:31.120	51.442	[-898.75128,517.13]	54.330	[-901.62836,517.38]	0.00082474	0.00000000013312
2014-01-06T00:29:31.120	51.442	[-898.75128,517.13]	54.429	[-901.72699,517.39]	0.00082475	0.00000000014345
2014-01-06T00:31:31.120	51.442	[-898.75128,517.13]	54.528	[-901.82556,517.40]	0.00082477	0.00000000015458
2014-01-06T00:33:31.120	51.442	[-898.75128,517.13]	54.627	[-901.92419,517.41]	0.00082479	0.00000000016658
2014-01-06T00:35:43.120	51.442	[-898.75128,517.13]	54.736	[-902.03271,517.42]	0.00082481	0.00000000018086
2014-01-06T00:37:55.120	51.442	[-898.75128,517.13]	54.845	[-902.14117,517.43]	0.00082484	0.00000000019635
2014-01-06T00:39:55.120	51.442	[-898.75128,517.13]	54.944	[-902.23975,517.43]	0.00082486	0.00000000021159
2014-01-06T00:41:55.120	51.442	[-898.75128,517.13]	55.043	[-902.33838,517.44]	0.00082489	0.00000000022801
2014-01-06T00:44:07.120	50.156	[-897.46997,517.02]	55.152	[-902.44684,517.45]	0.00082492	0.00000000024755
2014-01-06T00:46:07.120	50.156	[-897.46997,517.02]	55.251	[-902.54547,517.46]	0.00082495	0.00000000026677
2014-01-06T00:48:07.120	50.156	[-897.46997,517.02]	55.350	[-902.64417,517.47]	0.00082498	0.00000000028747
2014-01-06T00:50:19.120	50.156	[-897.46997,517.02]	55.459	[-902.75262,517.48]	0.00082502	0.00000000031210
2014-01-06T00:52:19.120	51.442	[-898.75128,517.13]	55.558	[-902.85126,517.49]	0.00082506	0.00000000033632
2014-01-06T00:54:31.130	55.301	[-902.59509,517.46]	55.667	[-902.95972,517.50]	0.00082511	0.00000000036515
2014-01-06T00:56:31.130	56.587	[-903.87640,517.58]	55.766	[-903.05835,517.50]	0.00082515	0.00000000039348
2014-01-06T00:58:43.130	56.587	[-903.87640,517.58]	55.875	[-903.16693,517.51]	0.00082521	0.00000000042720
2014-01-06T01:00:43.130	47.584	[-894.90741,516.80]	55.974	[-903.26556,517.52]	0.00082526	0.00000000046036
2014-01-06T01:02:55.120	55.301	[-902.59509,517.46]	56.083	[-903.37415,517.53]	0.00082532	0.00000000049980
2014-01-06T01:04:55.130	59.159	[-906.43896,517.80]	56.182	[-903.47278,517.54]	0.00082539	0.00000000053859
2014-01-06T01:06:55.120	60.445	[-907.72021,517.91]	56.281	[-903.57147,517.55]	0.00082545	0.00000000058039
2014-01-06T01:08:55.120	60.445	[-907.72021,517.91]	56.380	[-903.67017,517.56]	0.00082553	0.00000000062543
2014-01-06T01:10:55.120	60.445	[-907.72021,517.91]	56.479	[-903.76886,517.57]	0.00082560	0.00000000067397
2014-01-06T01:12:55.120	61.731	[-909.00153,518.02]	56.578	[-903.86755,517.57]	0.00082569	0.00000000072627
2014-01-06T01:14:55.120	63.017	[-910.28278,518.13]	56.677	[-903.96631,517.58]	0.00082578	0.00000000078264
2014-01-06T01:16:55.120	63.017	[-910.28278,518.13]	56.776	[-904.06500,517.59]	0.00082588	0.00000000084338
2014-01-06T01:18:55.120	63.017	[-910.28278,518.13]	56.875	[-904.16376,517.60]	0.00082598	0.00000000090883
2014-01-06T01:20:55.120	62.374	[-909.64215,518.07]	56.974	[-904.26251,517.61]	0.00082609	0.00000000097936
2014-01-06T01:22:55.120	61.731	[-909.00153,518.02]	57.073	[-904.36127,517.62]	0.00082622	0.0000000010554
2014-01-06T01:25:07.120	60.445	[-907.72021,517.91]	57.183	[-904.46997,517.63]	0.00082636	0.0000000011458
2014-01-06T01:27:07.120	60.445	[-907.72021,517.91]	57.282	[-904.56879,517.64]	0.00082650	0.0000000012347
2014-01-06T01:29:07.120	63.017	[-910.28278,518.13]	57.381	[-904.66760,517.64]	0.00082666	0.0000000013306
2014-01-06T01:31:07.130	63.660	[-910.92352,518.18]	57.480	[-904.76648,517.65]	0.00082682	0.0000000014338
2014-01-06T01:33:07.120	56.587	[-903.87640,517.58]	57.579	[-904.86523,517.66]	0.00082700	0.0000000015451
2014-01-06T01:35:31.120	54.658	[-901.95447,517.41]	57.698	[-904.98395,517.67]	0.00082724	0.0000000016901
2014-01-06T01:37:31.120	53.372	[-900.67328,517.30]	57.798	[-905.08289,517.68]	0.00082745	0.0000000018212
2014-01-06T01:39:31.120	60.445	[-907.72021,517.91]	57.897	[-905.18182,517.69]	0.00082767	0.0000000019626
2014-01-06T01:41:31.120	60.445	[-907.72021,517.91]	57.996	[-905.28076,517.70]	0.00082792	0.0000000021149
2014-01-06T01:43:43.120	68.161	[-915.40790,518.57]	58.106	[-905.38965,517.71]	0.00082821	0.0000000022961
2014-01-06T01:45:43.120	66.875	[-914.12659,518.46]	58.205	[-905.48871,517.71]	0.00082849	0.0000000024743
2014-01-06T01:47:55.130	60.445	[-907.72021,517.91]	58.314	[-905.59766,517.72]	0.00082884	0.0000000026864
2014-01-06T01:49:55.130	60.445	[-907.72021,517.91]	58.414	[-905.69678,517.73]	0.00082917	0.0000000028948
2014-01-06T01:51:55.130	61.731	[-909.00153,518.02]	58.513	[-905.79596,517.74]	0.00082953	0.0000000031195
2014-01-06T01:54:07.120	61.731	[-909.00153,518.02]	58.623	[-905.90503,517.75]	0.00082996	0.0000000033868
2014-01-06T01:56:07.120	61.731	[-909.00153,518.02]	58.723	[-906.00427,517.76]	0.00083038	0.0000000036496
2014-01-06T01:58:19.130	61.731	[-909.00153,518.02]	58.832	[-906.11359,517.77]	0.00083088	0.0000000039624
2014-01-06T02:00:31.120	61.731	[-909.00153,518.02]	58.942	[-906.22284,517.78]	0.00083143	0.0000000043019
2014-01-06T02:02:31.120	59.159	[-906.43896,517.80]	59.042	[-906.32233,517.79]	0.00083196	0.0000000046358
2014-01-06T02:04:43.130	65.589	[-912.84534,518.35]	59.152	[-906.43176,517.80]	0.00083260	0.0000000050331
2014-01-06T02:06:55.120	66.875	[-914.12659,518.46]	59.262	[-906.54126,517.81]	0.00083330	0.0000000054643
2014-01-06T02:08:55.120	65.589	[-912.84534,518.35]	59.362	[-906.64093,517.81]	0.00083398	0.0000000058884
2014-01-06T02:10:55.120	51.442	[-898.75128,517.13]	59.462	[-906.74072,517.82]	0.00083471	0.0000000063454
2014-01-06T02:12:55.120	60.445	[-907.72021,517.91]	59.562	[-906.84052,517.83]	0.00083550	0.0000000068378
2014-01-06T02:14:55.120	62.374	[-909.64215,518.07]	59.662	[-906.94043,517.84]	0.00083635	0.0000000073685
2014-01-06T02:16:55.120	63.660	[-910.92352,518.18]	59.763	[-907.04047,517.85]	0.00083727	0.0000000079404
2014-01-06T02:18:55.120	64.303	[-911.56409,518.24]	59.863	[-907.14062,517.86]	0.00083826	0.0000000085566
2014-01-06T02:20:55.120	59.802	[-907.07959,517.85]	59.964	[-907.24097,517.87]	0.00083933	0.0000000092207
2014-01-06T02:22:55.120	51.442	[-898.75128,517.13]	60.065	[-907.34131,517.87]	0.00084047	0.0000000099362
2014-01-06T02:24:55.120	50.799	[-898.11060,517.08]	60.166	[-907.44189,517.88]	0.00084171	0.000000010707
2014-01-06T02:26:55.120	51.442	[-898.75128,517.13]	60.267	[-907.54260,517.89]	0.00084305	0.000000011538
2014-01-06T02:28:55.120	52.729	[-900.03253,517.24]	60.368	[-907.64349,517.90]	0.00084448	0.000000012434
2014-01-06T02:30:55.130	52.729	[-900.03253,517.24]	60.469	[-907.74451,517.91]	0.00084603	0.000000013399
2014-01-06T02:33:07.130	52.729	[-900.03253,517.24]	60.581	[-907.85590,517.92]	0.00084788	0.000000014547
2014-01-06T02:35:31.120	52.729	[-900.03253,517.24]	60.703	[-907.97772,517.93]	0.00085007	0.000000015912
2014-01-06T02:37:31.120	52.729	[-900.03253,517.24]	60.805	[-908.07941,517.94]	0.00085205	0.000000017147
2014-01-06T02:39:31.120	52.729	[-900.03253,517.24]	60.908	[-908.18140,517.95]	0.00085419	0.000000018478
2014-01-06T02:41:31.120	51.442	[-898.75128,517.13]	61.010	[-908.28363,517.96]	0.00085649	0.000000019912
2014-01-06T02:43:31.130	51.442	[-898.75128,517.13]	61.113	[-908.38623,517.97]	0.00085897	0.000000021457
2014-01-06T02:45:31.130	51.442	[-898.75128,517.13]	61.217	[-908.48907,517.97]	0.00086164	0.000000023122
2014-01-06T02:47:31.120	51.442	[-898.75128,517.13]	61.320	[-908.59229,517.98]	0.00086453	0.000000024917
2014-01-06T02:49:31.120	51.442	[-898.75128,517.13]	61.424	[-908.69580,517.99]	0.00086763	0.000000026850
2014-01-06T02:51:43.120	52.729	[-900.03253,517.24]	61.539	[-908.81012,518.00]	0.00087132	0.000000029151
2014-01-06T02:53:55.130	52.729	[-900.03253,517.24]	61.654	[-908.92499,518.01]	0.00087534	0.000000031649
2014-01-06T02:55:55.130	53.372	[-900.67328,517.30]	61.759	[-909.02991,518.02]	0.00087928	0.000000034106
2014-01-06T02:57:55.130	54.015	[-901.31384,517.35]	61.865	[-909.13525,518.03]	0.00088353	0.000000036752
2014-01-06T03:00:07.120	54.015	[-901.31384,517.35]	61.982	[-909.25183,518.04]	0.00088858	0.000000039902
2014-01-06T03:02:19.140	61.731	[-909.00153,518.02]	62.100	[-909.36902,518.05]	0.00089407	0.000000043321
2014-01-06T03:04:19.130	64.303	[-911.56409,518.24]	62.207	[-909.47620,518.06]	0.00089947	0.000000046683
2014-01-06T03:06:31.120	66.232	[-913.48596,518.41]	62.327	[-909.59491,518.07]	0.00090589	0.000000050683
2014-01-06T03:08:31.120	66.875	[-914.12659,518.46]	62.436	[-909.70355,518.08]	0.00091221	0.000000054617
2014-01-06T03:10:31.120	67.518	[-914.76727,518.52]	62.546	[-909.81299,518.09]	0.00091901	0.000000058855
2014-01-06T03:12:31.140	67.518	[-914.76727,518.52]	62.656	[-909.92334,518.10]	0.00092635	0.000000063424
2014-01-06T03:14:43.130	68.161	[-915.40790,518.57]	62.779	[-910.04572,518.11]	0.00093507	0.000000068858
2014-01-06T03:16:43.130	66.875	[-914.12659,518.46]	62.892	[-910.15808,518.12]	0.00094365	0.000000074202
2014-01-06T03:18:43.130	66.875	[-914.12659,518.46]	63.006	[-910.27142,518.13]	0.00095290	0.000000079961
2014-01-06T03:20:55.120	66.875	[-914.12659,518.46]	63.132	[-910.39740,518.14]	0.00096390	0.000000086812
2014-01-06T03:22:55.120	66.875	[-914.12659,518.46]	63.248	[-910.51324,518.15]	0.00097472	0.000000093549
2014-01-06T03:24:55.120	66.875	[-914.12659,518.46]	63.366	[-910.63055,518.16]	0.00098637	0.00000010081
2014-01-06T03:26:55.120	66.875	[-914.12659,518.46]	63.485	[-910.74921,518.17]	0.00099893	0.00000010863
2014-01-06T03:28:55.120	68.161	[-915.40790,518.57]	63.606	[-910.86945,518.18]	0.0010125	0.00000011706
2014-01-06T03:30:55.120	68.161	[-915.40790,518.57]	63.728	[-910.99133,518.19]	0.0010271	0.00000012615
2014-01-06T03:32:55.120	68.161	[-915.40790,518.57]	63.852	[-911.11499,518.20]	0.0010428	0.00000013594
2014-01-06T03:34:55.120	69.447	[-916.68915,518.68]	63.979	[-911.24072,518.21]	0.0010597	0.00000014649
2014-01-06T03:36:55.120	69.447	[-916.68915,518.68]	64.107	[-911.36847,518.22]	0.0010780	0.00000015786
2014-01-06T03:38:55.120	69.447	[-916.68915,518.68]	64.237	[-911.49854,518.23]	0.0010976	0.00000017011
2014-01-06T03:40:55.120	69.447	[-916.68915,518.68]	64.370	[-911.63104,518.25]	0.0011188	0.00000018331
2014-01-06T03:42:55.140	69.447	[-916.68915,518.68]	64.506	[-911.76611,518.26]	0.0011417	0.00000019754
2014-01-06T03:44:55.120	69.447	[-916.68915,518.68]	64.644	[-911.90405,518.27]	0.0011663	0.00000021287
2014-01-06T03:46:55.140	69.447	[-916.68915,518.68]	64.786	[-912.04510,518.28]	0.0011928	0.00000022939
