##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0331
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0331
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 4136.66 +/- 218.376
# t0 = 26139.2 +/- 285.116
# c0 = 39.7134 +/- 3.33584
# c1 = 0.00469515 +/- 8.58775E-05
# c2 = 311.506 +/- 2.03981
####
# Fit Results:
# t_onset = 2011-12-02T11:14:59.066 +/- 453.097 (sec)
# h_onset = 237.289 +/- 7.0341 (Mm)
# dh_onset = 88.4121 +/- 7.0341 (Mm)
# dt_slowrise = 6.16415 +/- 0.12586 (hrs)
# v_slowrise = 3.37523 +/- 0.116126 (km/s)
# v_fovmax = 14.9788 +/- 1.31177 (km/s)
# v_500arc = 31.3189 +/- 2.80492 (km/s)
# a_onset = 0.81481 +/- 0.108526 (m/s^2)
# a_fovmax = 2.82342 +/- 0.577996 (m/s^2)
# a_500arc = 6.79494 +/- 13.5899 (m/s^2)
# n_onset = 0.750324 +/- 0.0166387 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.600 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-12-02T04:48:32.140
# km per arcsec = 715.428
# Data HEIGHT error (arcsec) = 5.4681
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-12-02T05:05:08.130	193.46	[540.55,1050.5]	193.55	[540.59,1050.5]	0.0047172	0.0000000053203
2011-12-02T05:10:44.120	193.46	[540.55,1050.5]	195.13	[541.29,1052.0]	0.0047190	0.0000000057705
2011-12-02T05:16:08.120	192.13	[539.96,1049.3]	196.66	[541.96,1053.3]	0.0047210	0.0000000062406
2011-12-02T05:21:44.120	192.80	[540.26,1049.9]	198.25	[542.66,1054.8]	0.0047231	0.0000000067686
2011-12-02T05:27:08.130	206.14	[546.15,1061.8]	199.78	[543.34,1056.1]	0.0047254	0.0000000073201
2011-12-02T05:32:56.120	205.47	[545.85,1061.2]	201.42	[544.07,1057.6]	0.0047281	0.0000000079626
2011-12-02T05:38:44.130	205.47	[545.85,1061.2]	203.07	[544.79,1059.1]	0.0047310	0.0000000086614
2011-12-02T05:45:08.120	204.14	[545.26,1060.0]	204.89	[545.59,1060.7]	0.0047345	0.0000000095039
2011-12-02T05:50:44.120	203.47	[544.97,1059.4]	206.48	[546.30,1062.1]	0.0047378	0.000000010308
2011-12-02T05:54:56.130	206.14	[546.15,1061.8]	207.67	[546.83,1063.2]	0.0047405	0.000000010956
2011-12-02T05:59:20.120	205.47	[545.85,1061.2]	208.92	[547.38,1064.3]	0.0047435	0.000000011678
2011-12-02T06:03:56.130	206.81	[546.44,1062.4]	210.23	[547.96,1065.5]	0.0047468	0.000000012483
2011-12-02T06:08:32.120	198.13	[542.61,1054.7]	211.54	[548.54,1066.7]	0.0047504	0.000000013345
2011-12-02T06:12:56.120	207.47	[546.74,1063.0]	212.80	[549.09,1067.8]	0.0047540	0.000000014224
2011-12-02T06:17:20.120	218.81	[551.75,1073.2]	214.05	[549.64,1068.9]	0.0047579	0.000000015161
2011-12-02T06:21:56.130	220.82	[552.63,1075.0]	215.37	[550.22,1070.1]	0.0047622	0.000000016207
