##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0414
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0414
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2233.75 +/- 23.5571
# t0 = 30139 +/- 141.774
# c0 = 313.786 +/- 20.5815
# c1 = 0.001986 +/- 0.000112331
# c2 = 114.751 +/- 1.43696
####
# Fit Results:
# t_onset = 2012-03-23T16:44:17.450 +/- 336.567 (sec)
# h_onset = 83.0121 +/- 3.54269 (Mm)
# dh_onset = 13.0086 +/- 3.54269 (Mm)
# dt_slowrise = 1.92926 +/- 0.0934909 (hrs)
# v_slowrise = 1.50073 +/- 0.174662 (km/s)
# v_fovmax = 96.7491 +/- 1.93093 (km/s)
# v_500arc = 125.911 +/- 3.13497 (km/s)
# a_onset = 0.643543 +/- 0.0784939 (m/s^2)
# a_fovmax = 42.6778 +/- 1.13344 (m/s^2)
# a_500arc = 55.7346 +/- 57.7021 (m/s^2)
# n_onset = 0.785014 +/- 0.00518487 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.439 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-03-23T11:00:32.120
# km per arcsec = 723.384
# Data HEIGHT error (arcsec) = 3.61399
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-03-23T14:48:32.120	79.934	[758.08,737.32]	82.261	[759.77,738.91]	0.0020746	0.000000039678
2012-03-23T14:50:32.150	82.356	[759.84,738.98]	82.511	[759.95,739.08]	0.0020795	0.000000041868
2012-03-23T14:52:32.150	82.356	[759.84,738.98]	82.761	[760.14,739.25]	0.0020847	0.000000044179
2012-03-23T14:54:32.140	82.356	[759.84,738.98]	83.011	[760.32,739.43]	0.0020901	0.000000046617
2012-03-23T14:56:32.140	82.356	[759.84,738.98]	83.262	[760.50,739.60]	0.0020959	0.000000049190
2012-03-23T14:58:32.150	79.934	[758.08,737.32]	83.514	[760.68,739.77]	0.0021019	0.000000051905
2012-03-23T15:00:32.120	77.511	[756.31,735.65]	83.767	[760.87,739.94]	0.0021083	0.000000054769
2012-03-23T15:02:32.120	77.511	[756.31,735.65]	84.020	[761.05,740.12]	0.0021151	0.000000057791
2012-03-23T15:04:32.140	79.934	[758.08,737.32]	84.274	[761.24,740.29]	0.0021222	0.000000060981
2012-03-23T15:06:32.120	79.934	[758.08,737.32]	84.529	[761.42,740.47]	0.0021297	0.000000064346
2012-03-23T15:08:32.120	82.356	[759.84,738.98]	84.785	[761.61,740.64]	0.0021377	0.000000067898
2012-03-23T15:10:32.150	82.356	[759.84,738.98]	85.043	[761.80,740.82]	0.0021460	0.000000071646
2012-03-23T15:12:32.140	84.778	[761.60,740.64]	85.301	[761.98,741.00]	0.0021549	0.000000075600
2012-03-23T15:14:32.120	84.778	[761.60,740.64]	85.560	[762.17,741.17]	0.0021642	0.000000079771
2012-03-23T15:16:32.120	84.778	[761.60,740.64]	85.820	[762.36,741.35]	0.0021740	0.000000084174
2012-03-23T15:18:32.120	84.778	[761.60,740.64]	86.081	[762.55,741.53]	0.0021844	0.000000088820
2012-03-23T15:20:32.120	84.778	[761.60,740.64]	86.344	[762.74,741.71]	0.0021953	0.000000093722
