##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0476
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0476
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.595 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-05-19T09:00:32.120
# km per arcsec = 734.23783
##########################################################################################
TIME	HEIGHT	COORD
2012-05-19T10:54:32.120	155.35	[887.97,-679.39484]
2012-05-19T10:57:32.130	155.35	[887.97,-679.39484]
2012-05-19T11:00:32.120	155.35	[887.97,-679.39484]
2012-05-19T11:03:32.120	155.35	[887.97,-679.39484]
2012-05-19T11:06:32.120	155.35	[887.97,-679.39484]
2012-05-19T11:09:32.120	157.22	[889.49,-680.48529]
2012-05-19T11:12:32.120	156.29	[888.73,-679.94006]
2012-05-19T11:15:32.130	157.22	[889.49,-680.48529]
2012-05-19T11:18:32.140	157.22	[889.49,-680.48529]
2012-05-19T11:21:32.120	158.16	[890.25,-681.03040]
2012-05-19T11:24:32.120	159.09	[891.01,-681.57550]
2012-05-19T11:27:32.130	159.09	[891.01,-681.57550]
2012-05-19T11:30:32.140	159.09	[891.01,-681.57550]
2012-05-19T11:33:32.130	159.09	[891.01,-681.57550]
2012-05-19T11:36:32.120	159.09	[891.01,-681.57550]
2012-05-19T11:39:32.120	157.22	[889.49,-680.48529]
2012-05-19T11:42:32.120	157.22	[889.49,-680.48529]
2012-05-19T11:45:32.130	158.16	[890.25,-681.03040]
2012-05-19T11:48:32.120	159.09	[891.01,-681.57550]
2012-05-19T11:51:32.130	159.09	[891.01,-681.57550]
2012-05-19T11:54:32.120	160.97	[892.54,-682.66583]
2012-05-19T11:57:32.130	161.90	[893.30,-683.21100]
2012-05-19T12:00:32.130	162.84	[894.06,-683.75616]
2012-05-19T12:03:32.120	164.71	[895.58,-684.84644]
2012-05-19T12:06:32.120	165.65	[896.34,-685.39160]
2012-05-19T12:09:32.120	166.58	[897.10,-685.93671]
2012-05-19T12:12:32.120	166.58	[897.10,-685.93671]
2012-05-19T12:15:32.130	168.45	[898.62,-687.02704]
2012-05-19T12:18:32.130	168.45	[898.62,-687.02704]
2012-05-19T12:21:32.120	168.45	[898.62,-687.02704]
2012-05-19T12:24:32.120	166.58	[897.10,-685.93671]
2012-05-19T12:27:32.130	170.32	[900.14,-688.11737]
2012-05-19T12:30:32.120	170.32	[900.14,-688.11737]
2012-05-19T12:33:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:36:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:39:32.130	162.84	[894.06,-683.75616]
2012-05-19T12:42:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:45:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:48:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:51:32.130	161.90	[893.30,-683.21100]
2012-05-19T12:54:32.120	162.84	[894.06,-683.75616]
2012-05-19T12:57:32.130	162.84	[894.06,-683.75616]
2012-05-19T13:00:32.120	162.84	[894.06,-683.75616]
2012-05-19T13:03:32.120	163.77	[894.82,-684.30127]
2012-05-19T13:06:32.120	164.71	[895.58,-684.84644]
2012-05-19T13:09:32.120	164.71	[895.58,-684.84644]
2012-05-19T13:12:32.120	166.58	[897.10,-685.93671]
2012-05-19T13:15:32.120	167.52	[897.86,-686.48187]
2012-05-19T13:18:32.120	169.39	[899.38,-687.57214]
2012-05-19T13:21:32.130	167.52	[897.86,-686.48187]
2012-05-19T13:24:32.120	164.71	[895.58,-684.84644]
2012-05-19T13:27:32.120	162.84	[894.06,-683.75616]
2012-05-19T13:30:32.120	162.84	[894.06,-683.75616]
2012-05-19T13:33:32.120	166.58	[897.10,-685.93671]
2012-05-19T13:36:32.140	169.39	[899.38,-687.57214]
2012-05-19T13:39:32.130	170.32	[900.14,-688.11737]
2012-05-19T13:42:32.120	172.20	[901.66,-689.20764]
2012-05-19T13:45:32.120	172.20	[901.66,-689.20764]
2012-05-19T13:48:32.120	172.20	[901.66,-689.20764]
2012-05-19T13:51:32.130	174.07	[903.19,-690.29791]
2012-05-19T13:54:32.120	175.00	[903.95,-690.84308]
2012-05-19T13:57:32.130	176.88	[905.47,-691.93335]
2012-05-19T14:00:32.120	178.75	[906.99,-693.02368]
2012-05-19T14:03:32.130	179.68	[907.75,-693.56885]
2012-05-19T14:06:32.120	179.68	[907.75,-693.56885]
2012-05-19T14:09:32.130	179.68	[907.75,-693.56885]
2012-05-19T14:12:32.120	175.00	[903.95,-690.84308]
2012-05-19T14:15:32.130	176.88	[905.47,-691.93335]
2012-05-19T14:18:32.120	177.81	[906.23,-692.47852]
2012-05-19T14:21:32.130	177.81	[906.23,-692.47852]
2012-05-19T14:24:32.120	179.68	[907.75,-693.56885]
2012-05-19T14:27:32.130	175.94	[904.71,-691.38824]
2012-05-19T14:30:32.120	175.94	[904.71,-691.38824]
2012-05-19T14:33:32.130	179.68	[907.75,-693.56879]
2012-05-19T14:36:32.120	183.43	[910.79,-695.74945]
2012-05-19T14:39:32.120	183.43	[910.79,-695.74945]
2012-05-19T14:42:32.120	185.30	[912.31,-696.83972]
2012-05-19T14:45:32.130	186.23	[913.07,-697.38489]
2012-05-19T14:48:32.120	188.11	[914.60,-698.47516]
2012-05-19T14:51:32.130	189.04	[915.36,-699.02032]
2012-05-19T14:54:32.120	190.91	[916.88,-700.11060]
2012-05-19T14:57:32.130	190.91	[916.88,-700.11060]
2012-05-19T15:00:32.140	187.17	[913.83,-697.93005]
2012-05-19T15:03:32.120	187.17	[913.83,-697.93005]
2012-05-19T15:06:32.120	192.78	[918.40,-701.20093]
2012-05-19T15:09:32.130	194.66	[919.92,-702.29120]
2012-05-19T15:12:32.120	194.66	[919.92,-702.29120]
2012-05-19T15:15:32.130	196.53	[921.44,-703.38153]
2012-05-19T15:18:32.140	197.46	[922.20,-703.92670]
2012-05-19T15:21:32.130	198.40	[922.96,-704.47180]
2012-05-19T15:24:32.120	198.40	[922.96,-704.47180]
2012-05-19T15:27:32.130	198.40	[922.96,-704.47180]
2012-05-19T15:30:32.120	200.27	[924.48,-705.56213]
2012-05-19T15:33:32.130	200.27	[924.48,-705.56213]
2012-05-19T15:36:32.120	202.14	[926.01,-706.65240]
2012-05-19T15:39:32.130	200.27	[924.48,-705.56213]
2012-05-19T15:42:32.120	197.46	[922.20,-703.92664]
2012-05-19T15:45:32.130	202.14	[926.01,-706.65240]
2012-05-19T15:48:32.130	204.02	[927.53,-707.74268]
2012-05-19T15:51:32.130	205.89	[929.05,-708.83301]
2012-05-19T15:54:32.130	207.76	[930.57,-709.92334]
2012-05-19T15:57:32.130	209.63	[932.09,-711.01361]
2012-05-19T16:00:32.140	210.57	[932.85,-711.55878]
2012-05-19T16:03:32.130	213.37	[935.13,-713.19421]
2012-05-19T16:06:32.130	215.25	[936.66,-714.28455]
2012-05-19T16:09:32.130	216.18	[937.42,-714.82965]
2012-05-19T16:12:32.130	218.05	[938.94,-715.91998]
2012-05-19T16:15:32.130	219.92	[940.46,-717.01019]
2012-05-19T16:18:32.130	220.86	[941.22,-717.55542]
2012-05-19T16:21:32.130	222.73	[942.74,-718.64575]
2012-05-19T16:24:32.130	222.73	[942.74,-718.64575]
2012-05-19T16:27:32.130	217.12	[938.18,-715.37476]
2012-05-19T16:30:32.130	218.99	[939.70,-716.46509]
2012-05-19T16:33:32.130	219.92	[940.46,-717.01019]
2012-05-19T16:36:32.130	221.80	[941.98,-718.10065]
2012-05-19T16:39:32.130	224.60	[944.26,-719.73608]
2012-05-19T16:42:32.130	227.41	[946.54,-721.37140]
2012-05-19T16:45:32.130	229.28	[948.07,-722.46179]
2012-05-19T16:48:32.130	211.50	[933.61,-712.10400]
2012-05-19T16:51:32.130	229.28	[948.07,-722.46179]
2012-05-19T16:54:32.130	233.96	[951.87,-725.18750]
2012-05-19T16:57:32.130	239.58	[956.43,-728.45844]
2012-05-19T17:00:32.130	242.38	[958.71,-730.09387]
2012-05-19T17:03:32.130	244.26	[960.24,-731.18420]
2012-05-19T17:06:32.130	247.06	[962.52,-732.81964]
2012-05-19T17:09:32.130	247.06	[962.52,-732.81964]
2012-05-19T17:12:32.130	245.19	[961.00,-731.72937]
2012-05-19T17:15:32.130	237.71	[954.91,-727.36816]
2012-05-19T17:18:32.130	240.51	[957.19,-729.00348]
2012-05-19T17:21:32.130	247.06	[962.52,-732.81958]
2012-05-19T17:24:32.130	249.87	[964.80,-734.45508]
2012-05-19T17:27:32.130	252.68	[967.08,-736.09052]
2012-05-19T17:30:32.130	256.42	[970.12,-738.27112]
2012-05-19T17:33:32.130	259.23	[972.41,-739.90656]
2012-05-19T17:36:32.130	260.17	[973.17,-740.45172]
2012-05-19T17:39:32.130	263.91	[976.21,-742.63232]
2012-05-19T17:42:32.130	268.59	[980.01,-745.35803]
2012-05-19T17:45:32.130	271.40	[982.30,-746.99353]
2012-05-19T17:48:32.130	272.33	[983.06,-747.53870]
2012-05-19T17:51:32.130	275.14	[985.34,-749.17413]
2012-05-19T17:54:32.130	278.88	[988.38,-751.35468]
2012-05-19T17:57:32.130	284.50	[992.95,-754.62561]
2012-05-19T18:00:32.130	288.24	[995.99,-756.80621]
2012-05-19T18:03:32.140	291.05	[998.27,-758.44165]
2012-05-19T18:06:32.140	293.86	[1000.6,-760.07709]
2012-05-19T18:09:32.140	296.66	[1002.8,-761.71265]
2012-05-19T18:12:32.130	299.47	[1005.1,-763.34808]
2012-05-19T18:15:32.140	305.09	[1009.7,-766.61884]
2012-05-19T18:18:32.130	308.83	[1012.7,-768.79950]
2012-05-19T18:21:32.140	313.51	[1016.5,-771.52527]
2012-05-19T18:24:32.130	315.38	[1018.0,-772.61548]
2012-05-19T18:27:32.130	319.12	[1021.1,-774.79614]
2012-05-19T18:30:32.140	321.00	[1022.6,-775.88647]
2012-05-19T18:33:32.130	323.80	[1024.9,-777.52191]
2012-05-19T18:36:32.130	325.68	[1026.4,-778.61224]
2012-05-19T18:39:32.130	313.51	[1016.5,-771.52527]
2012-05-19T18:42:32.130	316.32	[1018.8,-773.16071]
2012-05-19T18:45:32.130	320.06	[1021.9,-775.34137]
2012-05-19T18:48:32.130	322.87	[1024.1,-776.97681]
2012-05-19T18:51:32.130	325.68	[1026.4,-778.61224]
2012-05-19T18:54:32.130	328.48	[1028.7,-780.24768]
2012-05-19T18:57:32.130	331.29	[1031.0,-781.88312]
2012-05-19T19:00:32.130	334.10	[1033.3,-783.51855]
2012-05-19T19:03:32.130	336.91	[1035.5,-785.15399]
2012-05-19T19:06:32.130	340.65	[1038.6,-787.33459]
2012-05-19T19:09:32.130	346.26	[1043.1,-790.60553]
2012-05-19T19:12:32.130	351.88	[1047.7,-793.87640]
2012-05-19T19:15:32.140	355.62	[1050.8,-796.05701]
2012-05-19T19:18:32.130	361.24	[1055.3,-799.32788]
2012-05-19T19:21:32.130	365.92	[1059.1,-802.05365]
2012-05-19T19:24:32.130	368.72	[1061.4,-803.68909]
2012-05-19T19:27:32.130	372.47	[1064.4,-805.86975]
2012-05-19T19:30:32.130	379.02	[1069.8,-809.68579]
2012-05-19T19:33:32.130	381.83	[1072.1,-811.32129]
2012-05-19T19:36:32.130	384.63	[1074.3,-812.95673]
2012-05-19T19:39:32.130	391.19	[1079.7,-816.77271]
2012-05-19T19:42:32.130	397.74	[1085.0,-820.58881]
2012-05-19T19:45:32.130	404.29	[1090.3,-824.40485]
2012-05-19T19:48:32.120	411.77	[1096.4,-828.76599]
2012-05-19T19:51:32.120	422.07	[1104.8,-834.76270]
2012-05-19T19:54:32.120	429.55	[1110.8,-839.12390]
2012-05-19T19:57:32.130	437.98	[1117.7,-844.03021]
2012-05-19T20:00:32.120	446.40	[1124.5,-848.93652]
2012-05-19T20:03:32.130	452.95	[1129.9,-852.75256]
2012-05-19T20:06:32.120	462.31	[1137.5,-858.20416]
2012-05-19T20:09:32.130	472.60	[1145.8,-864.20081]
