##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0154
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0154
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2553.28 +/- 240.524
# t0 = 16095.4 +/- 189.236
# c0 = 117.269 +/- 11.7403
# c1 = 0.0103951 +/- 0.000611388
# c2 = 301.725 +/- 7.43644
####
# Fit Results:
# t_onset = 2011-01-28T02:35:23.321 +/- 1509.67 (sec)
# h_onset = 216.855 +/- 31.2371 (Mm)
# dh_onset = 88.4777 +/- 31.2371 (Mm)
# dt_slowrise = 2.61422 +/- 0.419352 (hrs)
# v_slowrise = 7.62393 +/- 1.59304 (km/s)
# v_fovmax = 49.8763 +/- 8.31779 (km/s)
# v_500arc = 59.7555 +/- 8.79972 (km/s)
# a_onset = 2.94937 +/- 0.981257 (m/s^2)
# a_fovmax = 16.8616 +/- 5.12446 (m/s^2)
# a_500arc = 20.7758 +/- 23.4948 (m/s^2)
# n_onset = 0.982911 +/- 0.0427162 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.617 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-01-27T23:10:32.120
# km per arcsec = 714.589
# Data HEIGHT error (arcsec) = 8.26801
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-01-27T23:58:32.120	172.37	[-995.96204,-594.34381]	165.01	[-990.18811,-589.78302]	0.010655	0.00000010166
2011-01-28T00:02:32.130	169.13	[-993.42200,-592.33734]	167.57	[-992.19727,-591.37000]	0.010680	0.00000011168
2011-01-28T00:04:32.130	170.75	[-994.69208,-593.34058]	168.85	[-993.20355,-592.16492]	0.010694	0.00000011705
2011-01-28T00:06:32.120	172.37	[-995.96204,-594.34381]	170.14	[-994.21118,-592.96082]	0.010708	0.00000012268
2011-01-28T00:08:32.140	173.99	[-997.23212,-595.34705]	171.42	[-995.22046,-593.75800]	0.010723	0.00000012859
2011-01-28T00:10:32.130	175.61	[-998.50220,-596.35028]	172.71	[-996.23083,-594.55615]	0.010739	0.00000013477
2011-01-28T00:12:32.120	177.23	[-999.77222,-597.35352]	174.00	[-997.24286,-595.35553]	0.010756	0.00000014126
2011-01-28T00:14:32.120	178.84	[-1001.04236,-598.35675]	175.29	[-998.25647,-596.15619]	0.010773	0.00000014806
2011-01-28T00:16:32.120	180.46	[-1002.31238,-599.35999]	176.59	[-999.27179,-596.95819]	0.010791	0.00000015518
2011-01-28T00:18:32.120	181.27	[-1002.94739,-599.86157]	177.88	[-1000.28888,-597.76160]	0.010810	0.00000016265
2011-01-28T00:20:32.120	182.08	[-1003.58246,-600.36316]	179.18	[-1001.30774,-598.56641]	0.010830	0.00000017048
2011-01-28T00:22:32.120	182.89	[-1004.21747,-600.86481]	180.48	[-1002.32861,-599.37280]	0.010851	0.00000017868
2011-01-28T00:24:32.120	183.70	[-1004.85254,-601.36639]	181.79	[-1003.35150,-600.18073]	0.010873	0.00000018728
2011-01-28T00:26:32.120	184.51	[-1005.48755,-601.86804]	183.09	[-1004.37646,-600.99036]	0.010896	0.00000019629
2011-01-28T00:28:32.120	185.32	[-1006.12256,-602.36963]	184.40	[-1005.40363,-601.80176]	0.010920	0.00000020573
