##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0108
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0108
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 4086.94 +/- 100.786
# t0 = 44076.2 +/- 406.91
# c0 = 674.414 +/- 69.12
# c1 = 0.00242976 +/- 6.73981E-05
# c2 = 210.884 +/- 2.35773
####
# Fit Results:
# t_onset = 2010-10-26T06:20:09.521 +/- 681.750 (sec)
# h_onset = 139.572 +/- 10.5196 (Mm)
# dh_onset = 53.3275 +/- 10.5196 (Mm)
# dt_slowrise = 7.31039 +/- 0.189375 (hrs)
# v_slowrise = 1.75568 +/- 0.18141 (km/s)
# v_fovmax = 44.636 +/- 7.32795 (km/s)
# v_500arc = 54.2368 +/- 3.72084 (km/s)
# a_onset = 0.429384 +/- 0.0474909 (m/s^2)
# a_fovmax = 10.506 +/- 2.40832 (m/s^2)
# a_500arc = 12.856 +/- 14.0218 (m/s^2)
# n_onset = 0.904873 +/- 0.00992053 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.479 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2010-10-25T22:52:32.130
# km per arcsec = 721.401
# Data HEIGHT error (arcsec) = 9.04471
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2010-10-25T23:01:32.130	106.86	[543.72,930.04]	105.12	[542.32,929.00]	0.0024337	0.00000000095455
2010-10-25T23:04:32.130	106.86	[543.72,930.04]	105.56	[542.67,929.26]	0.0024338	0.00000000099753
2010-10-25T23:07:32.130	105.02	[542.24,928.94]	105.99	[543.02,929.53]	0.0024340	0.0000000010424
2010-10-25T23:10:32.130	105.02	[542.24,928.94]	106.43	[543.37,929.79]	0.0024342	0.0000000010894
2010-10-25T23:13:32.140	105.94	[542.98,929.49]	106.87	[543.73,930.05]	0.0024344	0.0000000011384
2010-10-25T23:16:32.130	106.86	[543.72,930.04]	107.31	[544.08,930.31]	0.0024346	0.0000000011897
2010-10-25T23:19:32.140	106.86	[543.72,930.04]	107.75	[544.43,930.57]	0.0024348	0.0000000012433
2010-10-25T23:22:32.130	106.86	[543.72,930.04]	108.18	[544.78,930.84]	0.0024351	0.0000000012992
2010-10-25T23:25:32.140	108.70	[545.19,931.15]	108.62	[545.13,931.10]	0.0024353	0.0000000013577
2010-10-25T23:28:32.130	108.70	[545.19,931.15]	109.06	[545.48,931.36]	0.0024356	0.0000000014189
2010-10-25T23:31:32.130	110.55	[546.67,932.25]	109.50	[545.83,931.62]	0.0024358	0.0000000014828
2010-10-25T23:34:32.130	110.55	[546.67,932.25]	109.94	[546.18,931.89]	0.0024361	0.0000000015495
2010-10-25T23:37:32.130	110.55	[546.67,932.25]	110.38	[546.53,932.15]	0.0024364	0.0000000016193
2010-10-25T23:40:32.130	110.55	[546.67,932.25]	110.82	[546.89,932.41]	0.0024367	0.0000000016922
2010-10-25T23:43:32.140	110.55	[546.67,932.25]	111.25	[547.24,932.67]	0.0024370	0.0000000017684
2010-10-25T23:46:32.130	112.39	[548.15,933.35]	111.69	[547.59,932.94]	0.0024373	0.0000000018480
