##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0394
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0394
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.309 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-02-10T10:20:32.120
# km per arcsec = 716.0091
##########################################################################################
TIME	HEIGHT	COORD
2012-02-10T10:58:32.120	43.908	[874.90,545.26]
2012-02-10T10:59:32.130	45.422	[876.24,545.97]
2012-02-10T11:00:32.140	44.665	[875.57,545.61]
2012-02-10T11:01:32.130	45.422	[876.24,545.97]
2012-02-10T11:02:32.120	46.936	[877.57,546.68]
2012-02-10T11:03:32.130	46.936	[877.57,546.68]
2012-02-10T11:04:32.140	46.936	[877.57,546.68]
2012-02-10T11:05:32.130	47.693	[878.24,547.03]
2012-02-10T11:06:32.120	48.450	[878.91,547.38]
2012-02-10T11:07:32.130	48.450	[878.91,547.38]
2012-02-10T11:08:32.120	48.450	[878.91,547.38]
2012-02-10T11:09:32.130	48.450	[878.91,547.38]
2012-02-10T11:10:32.120	48.450	[878.91,547.38]
2012-02-10T11:11:32.120	47.693	[878.24,547.03]
2012-02-10T11:12:32.120	43.908	[874.90,545.26]
2012-02-10T11:13:32.130	43.908	[874.90,545.26]
2012-02-10T11:14:32.120	43.908	[874.90,545.26]
2012-02-10T11:15:32.120	44.665	[875.57,545.61]
2012-02-10T11:16:32.130	45.422	[876.24,545.97]
2012-02-10T11:17:32.120	51.479	[881.59,548.80]
2012-02-10T11:18:32.120	50.722	[880.92,548.45]
2012-02-10T11:19:32.120	52.236	[882.26,549.16]
2012-02-10T11:20:32.120	52.993	[882.93,549.51]
2012-02-10T11:21:32.130	53.750	[883.59,549.87]
2012-02-10T11:22:32.120	54.507	[884.26,550.22]
2012-02-10T11:23:32.130	55.264	[884.93,550.57]
2012-02-10T11:24:32.140	57.535	[886.94,551.64]
2012-02-10T11:25:32.130	57.535	[886.94,551.64]
2012-02-10T11:26:32.120	58.292	[887.61,551.99]
2012-02-10T11:27:32.130	59.049	[888.28,552.35]
2012-02-10T11:28:32.120	59.806	[888.95,552.70]
2012-02-10T11:29:32.130	62.077	[890.95,553.76]
2012-02-10T11:30:32.120	62.834	[891.62,554.12]
2012-02-10T11:31:32.130	63.591	[892.29,554.47]
2012-02-10T11:32:32.120	65.105	[893.63,555.18]
2012-02-10T11:33:32.130	65.105	[893.63,555.18]
2012-02-10T11:34:32.120	55.264	[884.93,550.57]
2012-02-10T11:35:32.120	56.021	[885.60,550.93]
2012-02-10T11:36:32.120	56.778	[886.27,551.28]
2012-02-10T11:37:32.120	58.292	[887.61,551.99]
2012-02-10T11:38:32.120	59.049	[888.28,552.35]
2012-02-10T11:39:32.130	59.806	[888.95,552.70]
2012-02-10T11:40:32.120	61.320	[890.28,553.41]
2012-02-10T11:41:32.120	62.077	[890.95,553.76]
2012-02-10T11:42:32.120	62.834	[891.62,554.12]
2012-02-10T11:43:32.130	63.591	[892.29,554.47]
2012-02-10T11:44:32.120	63.591	[892.29,554.47]
2012-02-10T11:45:32.120	65.105	[893.63,555.18]
2012-02-10T11:46:32.120	65.105	[893.63,555.18]
2012-02-10T11:47:32.130	65.105	[893.63,555.18]
2012-02-10T11:48:32.120	66.619	[894.97,555.89]
2012-02-10T11:49:32.130	66.619	[894.97,555.89]
2012-02-10T11:50:32.140	66.619	[894.97,555.89]
2012-02-10T11:51:32.130	68.133	[896.30,556.60]
2012-02-10T11:52:32.120	68.133	[896.30,556.60]
2012-02-10T11:53:32.120	68.133	[896.30,556.60]
2012-02-10T11:54:32.120	68.891	[896.97,556.95]
2012-02-10T11:55:32.130	70.405	[898.31,557.66]
2012-02-10T11:56:32.120	71.162	[898.98,558.02]
2012-02-10T11:57:32.130	71.919	[899.65,558.37]
2012-02-10T11:58:32.120	72.676	[900.32,558.73]
2012-02-10T11:59:32.120	73.433	[900.99,559.08]
2012-02-10T12:00:32.120	74.947	[902.32,559.79]
2012-02-10T12:01:32.130	76.461	[903.66,560.50]
2012-02-10T12:02:32.120	77.975	[905.00,561.21]
2012-02-10T12:03:32.120	79.489	[906.34,561.92]
2012-02-10T12:04:32.120	80.246	[907.01,562.27]
2012-02-10T12:05:32.130	81.003	[907.68,562.63]
2012-02-10T12:06:32.120	82.517	[909.01,563.33]
2012-02-10T12:07:32.120	84.031	[910.35,564.04]
2012-02-10T12:08:32.120	85.545	[911.69,564.75]
2012-02-10T12:09:32.120	87.816	[913.70,565.82]
2012-02-10T12:10:32.120	90.088	[915.70,566.88]
2012-02-10T12:11:32.130	91.602	[917.04,567.59]
2012-02-10T12:12:32.120	93.116	[918.38,568.30]
2012-02-10T12:13:32.120	95.387	[920.39,569.36]
2012-02-10T12:14:32.120	97.658	[922.39,570.42]
2012-02-10T12:15:32.130	99.172	[923.73,571.13]
2012-02-10T12:16:32.140	101.44	[925.74,572.20]
2012-02-10T12:17:32.130	103.71	[927.74,573.26]
2012-02-10T12:18:32.120	105.99	[929.75,574.32]
2012-02-10T12:19:32.130	109.01	[932.43,575.74]
2012-02-10T12:20:32.120	105.23	[929.08,573.97]
2012-02-10T12:21:32.120	106.74	[930.42,574.68]
2012-02-10T12:22:32.120	108.26	[931.76,575.39]
2012-02-10T12:23:32.120	110.53	[933.76,576.45]
2012-02-10T12:24:32.120	113.56	[936.44,577.87]
2012-02-10T12:25:32.120	115.83	[938.45,578.93]
2012-02-10T12:26:32.140	118.10	[940.45,579.99]
2012-02-10T12:27:32.130	120.37	[942.46,581.06]
2012-02-10T12:28:32.120	122.64	[944.47,582.12]
2012-02-10T12:29:32.130	124.91	[946.47,583.18]
2012-02-10T12:30:32.120	126.43	[947.81,583.89]
2012-02-10T12:31:32.130	127.18	[948.48,584.25]
2012-02-10T12:32:32.120	127.94	[949.15,584.60]
2012-02-10T12:33:32.130	129.45	[950.49,585.31]
2012-02-10T12:34:32.120	131.72	[952.50,586.37]
2012-02-10T12:35:32.130	134.00	[954.50,587.44]
2012-02-10T12:36:32.120	136.27	[956.51,588.50]
2012-02-10T12:37:32.120	138.54	[958.52,589.56]
2012-02-10T12:38:32.140	140.05	[959.85,590.27]
2012-02-10T12:39:32.130	142.32	[961.86,591.34]
2012-02-10T12:40:32.120	144.59	[963.87,592.40]
2012-02-10T12:41:32.130	146.11	[965.20,593.11]
2012-02-10T12:42:32.120	155.95	[973.90,597.72]
2012-02-10T12:43:32.130	157.46	[975.24,598.42]
2012-02-10T12:44:32.120	158.98	[976.58,599.13]
2012-02-10T12:45:32.130	159.74	[977.25,599.49]
2012-02-10T12:46:32.120	163.52	[980.59,601.26]
2012-02-10T12:47:32.130	163.52	[980.59,601.26]
2012-02-10T12:48:32.120	158.98	[976.58,599.13]
2012-02-10T12:49:32.130	162.76	[979.92,600.91]
2012-02-10T12:50:32.140	165.79	[982.60,602.32]
2012-02-10T12:51:32.130	167.31	[983.94,603.03]
2012-02-10T12:52:32.120	169.58	[985.94,604.10]
2012-02-10T12:53:32.130	170.33	[986.61,604.45]
2012-02-10T12:54:32.120	164.28	[981.26,601.61]
2012-02-10T12:55:32.130	165.79	[982.60,602.32]
2012-02-10T12:56:32.130	170.33	[986.61,604.45]
2012-02-10T12:57:32.130	176.39	[991.96,607.29]
2012-02-10T12:58:32.130	180.18	[995.31,609.06]
2012-02-10T12:59:32.130	180.18	[995.31,609.06]
2012-02-10T13:00:32.130	186.23	[1000.7,611.89]
2012-02-10T13:01:32.130	186.99	[1001.3,612.25]
2012-02-10T13:02:32.120	190.02	[1004.0,613.67]
2012-02-10T13:03:32.130	192.29	[1006.0,614.73]
2012-02-10T13:04:32.120	194.56	[1008.0,615.79]
2012-02-10T13:05:32.120	196.07	[1009.4,616.50]
2012-02-10T13:06:32.120	199.10	[1012.0,617.92]
2012-02-10T13:07:32.120	201.37	[1014.0,618.98]
2012-02-10T13:08:32.130	203.64	[1016.0,620.05]
2012-02-10T13:09:32.130	205.16	[1017.4,620.75]
2012-02-10T13:10:32.120	207.43	[1019.4,621.82]
2012-02-10T13:11:32.120	209.70	[1021.4,622.88]
2012-02-10T13:12:32.120	211.97	[1023.4,623.94]
2012-02-10T13:13:32.120	214.24	[1025.4,625.01]
2012-02-10T13:14:32.120	215.76	[1026.7,625.72]
2012-02-10T13:15:32.120	217.27	[1028.1,626.43]
2012-02-10T13:16:32.140	218.78	[1029.4,627.13]
2012-02-10T13:17:32.130	220.30	[1030.8,627.84]
2012-02-10T13:18:32.120	223.33	[1033.4,629.26]
2012-02-10T13:19:32.130	224.08	[1034.1,629.62]
2012-02-10T13:20:32.120	224.08	[1034.1,629.62]
2012-02-10T13:21:32.130	218.03	[1028.8,626.78]
2012-02-10T13:22:32.130	220.30	[1030.8,627.84]
2012-02-10T13:23:32.130	222.57	[1032.8,628.91]
2012-02-10T13:24:32.120	224.84	[1034.8,629.97]
2012-02-10T13:25:32.130	226.35	[1036.1,630.68]
2012-02-10T13:26:32.120	227.87	[1037.5,631.39]
2012-02-10T13:27:32.130	229.38	[1038.8,632.10]
2012-02-10T13:28:32.140	231.65	[1040.8,633.16]
2012-02-10T13:29:32.130	235.44	[1044.1,634.93]
2012-02-10T13:30:32.120	249.07	[1056.2,641.31]
2012-02-10T13:31:32.120	263.45	[1068.9,648.05]
2012-02-10T13:32:32.120	277.08	[1080.9,654.43]
2012-02-10T13:33:32.130	292.22	[1094.3,661.52]
2012-02-10T13:34:32.120	296.76	[1098.3,663.64]
