##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0364
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0364
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 910.714 +/- 23.94
# t0 = 19480.4 +/- 92.0137
# c0 = 105.859 +/- 10.6148
# c1 = 0.00258947 +/- 0.000384765
# c2 = 91.4719 +/- 2.03636
####
# Fit Results:
# t_onset = 2011-12-29T14:57:18.597 +/- 467.199 (sec)
# h_onset = 71.0345 +/- 6.92246 (Mm)
# dh_onset = 9.52382 +/- 6.92246 (Mm)
# dt_slowrise = 1.15624 +/- 0.129777 (hrs)
# v_slowrise = 1.86695 +/- 0.521632 (km/s)
# v_fovmax = 169.382 +/- 24.662 (km/s)
# v_500arc = 319.64 +/- 26.4654 (km/s)
# a_onset = 2.03592 +/- 0.751187 (m/s^2)
# a_fovmax = 184.203 +/- 37.3655 (m/s^2)
# a_500arc = 349.386 +/- 396.001 (m/s^2)
# n_onset = 0.959248 +/- 0.0110299 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.638 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-12-29T10:30:32.120
# km per arcsec = 713.573
# Data HEIGHT error (arcsec) = 6.75302
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-12-29T13:47:56.130	72.579	[938.86,496.31]	71.722	[938.04,496.05]	0.0026160	0.000000029132
2011-12-29T13:49:56.140	72.579	[938.86,496.31]	72.036	[938.34,496.15]	0.0026197	0.000000033236
2011-12-29T13:51:56.120	72.579	[938.86,496.31]	72.351	[938.64,496.24]	0.0026240	0.000000037916
2011-12-29T13:53:56.140	72.579	[938.86,496.31]	72.666	[938.94,496.34]	0.0026289	0.000000043257
2011-12-29T13:55:56.130	72.579	[938.86,496.31]	72.982	[939.24,496.43]	0.0026344	0.000000049349
2011-12-29T13:57:56.130	72.579	[938.86,496.31]	73.298	[939.55,496.53]	0.0026407	0.000000056299
2011-12-29T13:59:56.130	73.852	[940.07,496.70]	73.615	[939.85,496.63]	0.0026480	0.000000064228
2011-12-29T14:01:56.130	73.852	[940.07,496.70]	73.934	[940.15,496.72]	0.0026562	0.000000073274
2011-12-29T14:03:56.130	73.852	[940.07,496.70]	74.253	[940.46,496.82]	0.0026656	0.000000083594
2011-12-29T14:05:56.140	73.852	[940.07,496.70]	74.573	[940.76,496.92]	0.0026763	0.000000095369
2011-12-29T14:07:56.130	73.852	[940.07,496.70]	74.895	[941.07,497.01]	0.0026886	0.00000010880
2011-12-29T14:09:56.130	73.852	[940.07,496.70]	75.219	[941.38,497.11]	0.0027025	0.00000012412
2011-12-29T14:11:56.130	73.852	[940.07,496.70]	75.544	[941.69,497.21]	0.0027184	0.00000014160
2011-12-29T14:13:56.130	73.852	[940.07,496.70]	75.871	[942.00,497.31]	0.0027366	0.00000016155
2011-12-29T14:15:56.140	73.852	[940.07,496.70]	76.201	[942.31,497.41]	0.0027573	0.00000018430
2011-12-29T14:17:56.140	74.489	[940.68,496.89]	76.533	[942.63,497.51]	0.0027810	0.00000021026
2011-12-29T14:19:56.130	75.125	[941.29,497.08]	76.868	[942.95,497.61]	0.0028079	0.00000023987
2011-12-29T14:21:56.140	81.492	[947.35,499.01]	77.207	[943.27,497.71]	0.0028387	0.00000027365
2011-12-29T14:23:56.130	76.399	[942.50,497.47]	77.550	[943.60,497.82]	0.0028738	0.00000031219
2011-12-29T14:25:56.130	76.399	[942.50,497.47]	77.897	[943.93,497.92]	0.0029138	0.00000035616
2011-12-29T14:27:56.130	77.035	[943.11,497.66]	78.249	[944.26,498.03]	0.0029595	0.00000040632
2011-12-29T14:29:56.140	77.672	[943.71,497.86]	78.608	[944.61,498.14]	0.0030116	0.00000046356
2011-12-29T14:31:56.130	82.765	[948.57,499.40]	78.973	[944.95,498.25]	0.0030711	0.00000052884
2011-12-29T14:33:56.130	78.945	[944.93,498.24]	79.345	[945.31,498.36]	0.0031389	0.00000060332
2011-12-29T14:35:56.130	78.945	[944.93,498.24]	79.726	[945.67,498.48]	0.0032163	0.00000068829
2011-12-29T14:37:56.130	79.582	[945.53,498.43]	80.117	[946.04,498.60]	0.0033046	0.00000078523
2011-12-29T14:39:56.130	80.219	[946.14,498.63]	80.520	[946.43,498.72]	0.0034053	0.00000089582
2011-12-29T14:41:56.130	80.219	[946.14,498.63]	80.935	[946.82,498.85]	0.0035202	0.0000010220
2011-12-29T14:43:56.120	81.492	[947.35,499.01]	81.365	[947.23,498.98]	0.0036513	0.0000011659
2011-12-29T14:45:56.120	80.855	[946.75,498.82]	81.812	[947.66,499.11]	0.0038008	0.0000013301
2011-12-29T14:47:56.120	82.765	[948.57,499.40]	82.278	[948.10,499.25]	0.0039714	0.0000015175
2011-12-29T14:49:56.120	84.039	[949.78,499.79]	82.766	[948.57,499.40]	0.0041661	0.0000017312
2011-12-29T14:51:56.120	84.039	[949.78,499.79]	83.279	[949.06,499.56]	0.0043881	0.0000019750
2011-12-29T14:53:56.120	82.765	[948.57,499.40]	83.821	[949.57,499.72]	0.0046414	0.0000022531
2011-12-29T14:55:56.120	85.949	[951.60,500.37]	84.395	[950.12,499.89]	0.0049304	0.0000025705
2011-12-29T14:57:56.120	88.495	[954.03,501.14]	85.006	[950.70,500.08]	0.0052601	0.0000029325
2011-12-29T14:59:56.120	91.042	[956.45,501.91]	85.659	[951.32,500.28]	0.0056363	0.0000033455
2011-12-29T15:01:56.120	93.589	[958.88,502.68]	86.360	[951.99,500.49]	0.0060654	0.0000038167
2011-12-29T15:03:56.120	94.225	[959.49,502.88]	87.117	[952.71,500.72]	0.0065549	0.0000043542
2011-12-29T15:05:56.120	91.679	[957.06,502.10]	87.936	[953.50,500.97]	0.0071134	0.0000049675
2011-12-29T15:07:56.120	85.312	[950.99,500.17]	88.827	[954.34,501.24]	0.0077506	0.0000056671
2011-12-29T15:09:56.120	85.949	[951.60,500.37]	89.800	[955.27,501.53]	0.0084775	0.0000064653
2011-12-29T15:11:56.120	92.952	[958.27,502.49]	90.866	[956.29,501.86]	0.0093068	0.0000073758
2011-12-29T15:13:56.120	94.225	[959.49,502.88]	92.038	[957.40,502.21]	0.010253	0.0000084147
2011-12-29T15:15:56.120	94.862	[960.09,503.07]	93.332	[958.64,502.60]	0.011332	0.0000095998
2011-12-29T15:17:56.120	96.772	[961.91,503.65]	94.764	[960.00,503.04]	0.012563	0.000010952
2011-12-29T15:19:56.120	98.682	[963.73,504.23]	96.354	[961.52,503.52]	0.013968	0.000012494
2011-12-29T15:21:56.120	99.955	[964.95,504.61]	98.124	[963.20,504.06]	0.015571	0.000014254
2011-12-29T15:23:56.120	94.225	[959.49,502.88]	100.10	[965.09,504.66]	0.017399	0.000016261
2011-12-29T15:25:56.120	96.772	[961.91,503.65]	102.31	[967.19,505.33]	0.019485	0.000018552
2011-12-29T15:27:56.120	99.318	[964.34,504.42]	104.79	[969.55,506.08]	0.021864	0.000021165
2011-12-29T15:29:56.120	103.78	[968.59,505.77]	107.57	[972.21,506.92]	0.024579	0.000024145
2011-12-29T15:31:56.120	108.23	[972.83,507.12]	110.70	[975.19,507.87]	0.027676	0.000027546
2011-12-29T15:33:56.120	111.41	[975.87,508.09]	114.23	[978.55,508.94]	0.031209	0.000031426
2011-12-29T15:35:56.120	116.51	[980.72,509.63]	118.21	[982.35,510.15]	0.035240	0.000035852
2011-12-29T15:37:56.120	120.96	[984.97,510.98]	122.71	[986.63,511.51]	0.039839	0.000040901
2011-12-29T15:39:56.120	126.69	[990.43,512.72]	127.80	[991.48,513.06]	0.045085	0.000046661
2011-12-29T15:41:56.120	131.79	[995.28,514.27]	133.56	[996.97,514.81]	0.051070	0.000053233
2011-12-29T15:43:56.120	138.15	[1001.3,516.20]	140.09	[1003.2,516.79]	0.057898	0.000060731
2011-12-29T15:45:56.120	145.16	[1008.0,518.32]	147.50	[1010.2,519.03]	0.065687	0.000069284
2011-12-29T15:47:56.120	153.43	[1015.9,520.83]	155.90	[1018.3,521.58]	0.074574	0.000079042
2011-12-29T15:49:56.120	162.35	[1024.4,523.54]	165.44	[1027.4,524.47]	0.084712	0.000090174
2011-12-29T15:51:56.120	172.53	[1034.1,526.62]	176.29	[1037.7,527.76]	0.096278	0.00010287
2011-12-29T15:53:56.120	189.09	[1049.9,531.64]	188.61	[1049.4,531.50]	0.10947	0.00011736
2011-12-29T15:55:56.120	208.82	[1068.7,537.63]	202.64	[1062.8,535.75]	0.12453	0.00013389
2011-12-29T15:57:56.120	229.20	[1088.1,543.81]	218.59	[1078.0,540.59]	0.14170	0.00015275
2011-12-29T15:59:56.120	250.84	[1108.7,550.37]	236.74	[1095.3,546.10]	0.16129	0.00017426
2011-12-29T16:01:56.120	274.40	[1131.2,557.52]	257.41	[1115.0,552.36]	0.18365	0.00019881
2011-12-29T16:03:56.120	236.20	[1094.8,545.93]	280.94	[1137.4,559.50]	0.20914	0.00022681
2011-12-29T16:05:56.120	317.69	[1172.4,570.65]	307.75	[1163.0,567.63]	0.23824	0.00025875
