##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0999
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0999
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.464 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2014-09-09T18:10:55.120
# km per arcsec = 730.79366
##########################################################################################
TIME	HEIGHT	COORD
2014-09-09T22:19:55.120	45.403	[986.12,230.51]
2014-09-09T22:21:55.120	43.429	[984.19,230.10]
2014-09-09T22:23:55.120	46.390	[987.08,230.71]
2014-09-09T22:25:55.120	46.390	[987.08,230.71]
2014-09-09T22:27:55.120	46.390	[987.08,230.71]
2014-09-09T22:29:55.120	46.390	[987.08,230.71]
2014-09-09T22:31:55.120	46.390	[987.08,230.71]
2014-09-09T22:33:55.120	46.390	[987.08,230.71]
2014-09-09T22:35:55.120	46.390	[987.08,230.71]
2014-09-09T22:37:55.120	46.390	[987.08,230.71]
2014-09-09T22:39:55.120	46.390	[987.08,230.71]
2014-09-09T22:41:55.120	45.896	[986.60,230.61]
2014-09-09T22:43:55.130	44.416	[985.15,230.30]
2014-09-09T22:45:55.120	36.520	[977.43,228.66]
2014-09-09T22:47:55.120	43.922	[984.67,230.20]
2014-09-09T22:49:55.120	41.948	[982.74,229.79]
2014-09-09T22:51:55.130	37.507	[978.39,228.87]
2014-09-09T22:53:55.130	38.494	[979.36,229.07]
2014-09-09T22:55:55.130	43.429	[984.19,230.10]
2014-09-09T22:57:55.120	42.442	[983.22,229.89]
2014-09-09T22:59:55.130	44.416	[985.15,230.30]
2014-09-09T23:01:55.130	43.429	[984.19,230.10]
2014-09-09T23:03:55.120	44.909	[985.64,230.40]
2014-09-09T23:05:55.130	46.390	[987.08,230.71]
2014-09-09T23:07:55.130	46.390	[987.08,230.71]
2014-09-09T23:09:55.130	45.403	[986.12,230.51]
2014-09-09T23:11:55.120	43.922	[984.67,230.20]
2014-09-09T23:13:55.130	43.429	[984.19,230.10]
2014-09-09T23:15:55.130	39.481	[980.32,229.28]
2014-09-09T23:17:55.130	45.896	[986.60,230.61]
2014-09-09T23:19:55.130	38.494	[979.36,229.07]
2014-09-09T23:21:55.130	38.494	[979.36,229.07]
2014-09-09T23:23:55.120	38.987	[979.84,229.18]
2014-09-09T23:25:55.130	44.416	[985.15,230.30]
2014-09-09T23:27:55.120	43.429	[984.19,230.10]
2014-09-09T23:29:55.130	40.468	[981.29,229.48]
2014-09-09T23:31:55.120	40.468	[981.29,229.48]
2014-09-09T23:33:55.120	40.468	[981.29,229.48]
2014-09-09T23:35:55.120	41.455	[982.26,229.69]
2014-09-09T23:37:55.120	41.455	[982.26,229.69]
2014-09-09T23:39:55.130	41.948	[982.74,229.79]
2014-09-09T23:41:55.130	42.935	[983.70,229.99]
2014-09-09T23:43:55.130	45.403	[986.12,230.51]
2014-09-09T23:45:55.130	41.455	[982.26,229.69]
2014-09-09T23:47:55.120	44.909	[985.64,230.40]
2014-09-09T23:49:55.120	39.481	[980.32,229.28]
2014-09-09T23:51:55.120	39.974	[980.81,229.38]
2014-09-09T23:53:55.120	40.961	[981.77,229.59]
2014-09-09T23:55:55.130	41.948	[982.74,229.79]
2014-09-09T23:57:55.120	42.935	[983.70,229.99]
2014-09-09T23:59:55.120	43.922	[984.67,230.20]
2014-09-10T00:01:55.130	44.416	[985.15,230.30]
2014-09-10T00:03:55.130	43.922	[984.67,230.20]
2014-09-10T00:05:55.130	41.455	[982.26,229.69]
2014-09-10T00:07:55.120	43.922	[984.67,230.20]
2014-09-10T00:09:55.120	46.883	[987.57,230.81]
2014-09-10T00:11:55.120	38.000	[978.88,228.97]
2014-09-10T00:13:55.130	47.377	[988.05,230.91]
2014-09-10T00:15:55.130	47.377	[988.05,230.91]
2014-09-10T00:17:55.130	47.377	[988.05,230.91]
2014-09-10T00:19:55.130	49.351	[989.98,231.32]
2014-09-10T00:21:55.120	50.831	[991.43,231.63]
2014-09-10T00:23:55.120	52.312	[992.88,231.94]
2014-09-10T00:25:55.120	53.792	[994.33,232.24]
2014-09-10T00:27:55.120	55.273	[995.77,232.55]
2014-09-10T00:29:55.120	58.234	[998.67,233.16]
2014-09-10T00:31:55.120	62.182	[1002.5,233.98]
2014-09-10T00:33:55.120	68.598	[1008.8,235.31]
2014-09-10T00:35:55.120	65.637	[1005.9,234.70]
2014-09-10T00:37:55.120	67.117	[1007.4,235.00]
2014-09-10T00:39:55.120	69.091	[1009.3,235.41]
2014-09-10T00:41:55.130	72.052	[1012.2,236.03]
2014-09-10T00:43:55.120	48.857	[989.50,231.22]
2014-09-10T00:45:55.120	56.753	[997.22,232.86]
2014-09-10T00:47:55.130	73.039	[1013.2,236.23]
2014-09-10T00:49:55.130	80.442	[1020.4,237.76]
2014-09-10T00:51:55.130	89.818	[1029.6,239.71]
2014-09-10T00:53:55.120	99.195	[1038.7,241.65]
2014-09-10T00:55:55.130	108.57	[1047.9,243.59]
2014-09-10T00:57:55.130	118.44	[1057.6,245.63]
2014-09-10T00:59:55.130	114.00	[1053.2,244.71]
2014-09-10T01:01:55.130	134.23	[1073.0,248.91]
2014-09-10T01:03:55.130	138.68	[1077.4,249.83]
2014-09-10T01:05:55.130	159.90	[1098.1,254.22]
2014-09-10T01:07:55.120	165.82	[1103.9,255.45]
2014-09-10T01:09:55.130	174.21	[1112.1,257.19]
2014-09-10T01:11:55.130	187.53	[1125.2,259.95]
2014-09-10T01:13:55.120	193.95	[1131.4,261.28]
2014-09-10T01:15:55.120	199.87	[1137.2,262.50]
2014-09-10T01:17:55.120	207.27	[1144.5,264.04]
