##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0228
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0228
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.479 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2011-05-30T08:08:32.120
# km per arcsec = 735.55892
##########################################################################################
TIME	HEIGHT	COORD
2011-05-30T09:04:32.140	56.456	[-810.12976,614.24]
2011-05-30T09:05:32.120	46.191	[-803.17883,606.69]
2011-05-30T09:06:32.130	49.613	[-805.49585,609.21]
2011-05-30T09:07:32.120	56.456	[-810.12976,614.24]
2011-05-30T09:08:32.120	64.154	[-815.34283,619.91]
2011-05-30T09:09:32.120	69.286	[-818.81824,623.68]
2011-05-30T09:10:32.120	76.130	[-823.45215,628.72]
2011-05-30T09:11:32.120	79.551	[-825.76910,631.24]
2011-05-30T09:12:32.120	82.117	[-827.50677,633.12]
2011-05-30T09:13:32.120	85.539	[-829.82373,635.64]
2011-05-30T09:14:32.120	91.527	[-833.87836,640.05]
2011-05-30T09:15:32.120	99.225	[-839.09155,645.71]
2011-05-30T09:16:32.120	106.92	[-844.30469,651.38]
2011-05-30T09:17:32.120	110.35	[-846.62158,653.90]
2011-05-30T09:18:32.120	112.91	[-848.35931,655.78]
2011-05-30T09:19:32.130	120.61	[-853.57245,661.45]
2011-05-30T09:20:32.120	127.45	[-858.20636,666.48]
2011-05-30T09:21:32.120	133.44	[-862.26105,670.89]
2011-05-30T09:22:32.120	135.15	[-863.41949,672.15]
2011-05-30T09:23:32.120	135.15	[-863.41949,672.15]
2011-05-30T09:24:32.120	123.18	[-855.31024,663.34]
2011-05-30T09:25:32.120	128.31	[-858.78558,667.11]
2011-05-30T09:26:32.120	131.73	[-861.10254,669.63]
2011-05-30T09:27:32.120	135.15	[-863.41949,672.15]
2011-05-30T09:28:32.120	141.14	[-867.47424,676.55]
2011-05-30T09:29:32.130	147.13	[-871.52875,680.96]
2011-05-30T09:30:32.120	153.11	[-875.58350,685.37]
2011-05-30T09:31:32.120	159.10	[-879.63812,689.77]
2011-05-30T09:32:32.120	164.23	[-883.11353,693.55]
2011-05-30T09:33:32.130	166.80	[-884.85126,695.44]
2011-05-30T09:34:32.120	169.37	[-886.58899,697.33]
2011-05-30T09:35:32.120	171.93	[-888.32672,699.21]
2011-05-30T09:36:32.120	139.43	[-866.31567,675.30]
2011-05-30T09:37:32.120	145.42	[-870.37036,679.70]
2011-05-30T09:38:32.120	159.10	[-879.63812,689.77]
2011-05-30T09:39:32.120	177.92	[-892.38135,703.62]
2011-05-30T09:40:32.120	194.17	[-903.38684,715.58]
2011-05-30T09:41:32.120	207.00	[-912.07544,725.02]
2011-05-30T09:42:32.120	216.41	[-918.44702,731.94]
2011-05-30T09:43:32.120	228.39	[-926.55627,740.76]
2011-05-30T09:44:32.120	241.22	[-935.24487,750.20]
2011-05-30T09:45:32.120	252.34	[-942.77496,758.38]
2011-05-30T09:46:32.140	260.89	[-948.56744,764.67]
2011-05-30T09:47:32.120	272.01	[-956.09741,772.86]
2011-05-30T09:48:32.120	283.13	[-963.62750,781.04]
2011-05-30T09:49:32.130	291.69	[-969.41992,787.33]
2011-05-30T09:50:32.120	304.52	[-978.10846,796.77]
2011-05-30T09:51:32.120	327.61	[-993.74792,813.77]
2011-05-30T09:52:32.140	349.00	[-1008.22876,829.50]
2011-05-30T09:53:32.130	360.12	[-1015.75885,837.69]
2011-05-30T09:54:32.120	371.24	[-1023.28894,845.87]
2011-05-30T09:55:32.130	383.21	[-1031.39819,854.68]
2011-05-30T09:56:32.120	396.05	[-1040.08679,864.12]
2011-05-30T09:57:32.140	366.11	[-1019.81360,842.09]
