##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0345
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0345
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.617 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2011-12-12T15:30:32.120
# km per arcsec = 714.43111
##########################################################################################
TIME	HEIGHT	COORD
2011-12-12T15:59:32.120	153.17	[676.86,905.80]
2011-12-12T16:00:32.130	154.81	[677.29,907.39]
2011-12-12T16:01:32.120	154.81	[677.29,907.39]
2011-12-12T16:02:32.120	154.81	[677.29,907.39]
2011-12-12T16:03:32.130	153.17	[676.86,905.80]
2011-12-12T16:04:32.120	153.17	[676.86,905.80]
2011-12-12T16:05:32.130	153.17	[676.86,905.80]
2011-12-12T16:06:32.120	153.17	[676.86,905.80]
2011-12-12T16:07:32.120	153.17	[676.86,905.80]
2011-12-12T16:08:32.120	154.81	[677.29,907.39]
2011-12-12T16:09:32.120	154.81	[677.29,907.39]
2011-12-12T16:10:32.120	154.81	[677.29,907.39]
2011-12-12T16:11:32.130	153.17	[676.86,905.80]
2011-12-12T16:12:32.120	153.17	[676.86,905.80]
2011-12-12T16:13:32.120	153.17	[676.86,905.80]
2011-12-12T16:14:32.120	154.81	[677.29,907.39]
2011-12-12T16:15:32.120	154.81	[677.29,907.39]
2011-12-12T16:16:32.140	154.81	[677.29,907.39]
2011-12-12T16:17:32.120	156.46	[677.73,908.98]
2011-12-12T16:18:32.130	158.11	[678.16,910.56]
2011-12-12T16:19:32.120	158.11	[678.16,910.56]
2011-12-12T16:20:32.120	159.76	[678.60,912.15]
2011-12-12T16:21:32.120	159.76	[678.60,912.15]
2011-12-12T16:22:32.130	159.76	[678.60,912.15]
2011-12-12T16:23:32.120	161.40	[679.04,913.74]
2011-12-12T16:24:32.120	161.40	[679.04,913.74]
2011-12-12T16:25:32.120	161.40	[679.04,913.74]
2011-12-12T16:26:32.140	161.40	[679.04,913.74]
2011-12-12T16:27:32.120	161.40	[679.04,913.74]
2011-12-12T16:28:32.120	161.40	[679.04,913.74]
2011-12-12T16:29:32.120	161.40	[679.04,913.74]
2011-12-12T16:30:32.120	163.05	[679.47,915.33]
2011-12-12T16:31:32.120	163.05	[679.47,915.33]
2011-12-12T16:32:32.120	163.05	[679.47,915.33]
2011-12-12T16:33:32.120	163.05	[679.47,915.33]
2011-12-12T16:34:32.120	163.05	[679.47,915.33]
2011-12-12T16:35:32.120	163.05	[679.47,915.33]
2011-12-12T16:36:32.120	163.05	[679.47,915.33]
2011-12-12T16:37:32.120	163.05	[679.47,915.33]
2011-12-12T16:38:32.120	163.05	[679.47,915.33]
2011-12-12T16:39:32.120	163.05	[679.47,915.33]
2011-12-12T16:40:32.130	163.05	[679.47,915.33]
2011-12-12T16:41:32.130	163.05	[679.47,915.33]
2011-12-12T16:42:32.130	164.70	[679.91,916.92]
2011-12-12T16:43:32.130	164.70	[679.91,916.92]
2011-12-12T16:44:32.120	165.52	[680.13,917.71]
2011-12-12T16:45:32.120	167.17	[680.56,919.30]
2011-12-12T16:46:32.120	167.99	[680.78,920.09]
2011-12-12T16:47:32.120	168.81	[681.00,920.89]
2011-12-12T16:48:32.120	169.64	[681.22,921.68]
2011-12-12T16:49:32.130	169.64	[681.22,921.68]
2011-12-12T16:50:32.120	169.64	[681.22,921.68]
2011-12-12T16:51:32.120	171.28	[681.65,923.27]
2011-12-12T16:52:32.120	172.11	[681.87,924.06]
2011-12-12T16:53:32.130	172.93	[682.09,924.86]
2011-12-12T16:54:32.120	173.75	[682.31,925.65]
2011-12-12T16:55:32.130	175.40	[682.74,927.24]
2011-12-12T16:56:32.120	144.93	[674.68,897.86]
2011-12-12T16:57:32.120	175.40	[682.74,927.24]
2011-12-12T16:58:32.120	176.22	[682.96,928.03]
2011-12-12T16:59:32.120	176.22	[682.96,928.03]
2011-12-12T17:00:32.120	176.22	[682.96,928.03]
2011-12-12T17:01:32.130	177.87	[683.40,929.62]
2011-12-12T17:02:32.120	185.28	[685.36,936.77]
2011-12-12T17:03:32.120	188.58	[686.23,939.95]
2011-12-12T17:04:32.120	189.40	[686.45,940.74]
2011-12-12T17:05:32.130	190.22	[686.67,941.53]
2011-12-12T17:06:32.120	191.87	[687.10,943.12]
2011-12-12T17:07:32.130	194.34	[687.76,945.50]
2011-12-12T17:08:32.120	198.46	[688.85,949.48]
2011-12-12T17:09:32.130	200.11	[689.28,951.06]
2011-12-12T17:10:32.120	189.40	[686.45,940.74]
2011-12-12T17:11:32.130	183.64	[684.92,935.18]
2011-12-12T17:12:32.130	185.28	[685.36,936.77]
2011-12-12T17:13:32.130	186.93	[685.80,938.36]
2011-12-12T17:14:32.120	188.58	[686.23,939.95]
2011-12-12T17:15:32.130	209.16	[691.68,959.80]
2011-12-12T17:16:32.120	209.99	[691.90,960.59]
2011-12-12T17:17:32.130	210.81	[692.12,961.39]
2011-12-12T17:18:32.120	211.63	[692.34,962.18]
2011-12-12T17:19:32.130	213.28	[692.77,963.77]
2011-12-12T17:20:32.120	214.93	[693.21,965.36]
2011-12-12T17:21:32.130	215.75	[693.43,966.15]
2011-12-12T17:22:32.120	216.58	[693.65,966.95]
2011-12-12T17:23:32.130	217.40	[693.86,967.74]
2011-12-12T17:24:32.120	205.87	[690.81,956.62]
2011-12-12T17:25:32.130	214.10	[692.99,964.56]
2011-12-12T18:05:32.130	288.22	[712.62,1036.0]
2011-12-12T18:06:32.120	291.51	[713.49,1039.2]
2011-12-12T18:07:32.130	293.98	[714.14,1041.6]
2011-12-12T18:08:32.120	296.45	[714.80,1044.0]
2011-12-12T18:09:32.130	298.92	[715.45,1046.4]
2011-12-12T18:10:32.120	300.57	[715.89,1047.9]
2011-12-12T18:11:32.130	303.04	[716.54,1050.3]
2011-12-12T18:12:32.140	306.33	[717.41,1053.5]
2011-12-12T18:13:32.130	309.63	[718.28,1056.7]
2011-12-12T18:14:32.120	312.10	[718.94,1059.1]
2011-12-12T18:15:32.130	315.39	[719.81,1062.2]
2011-12-12T18:16:32.120	319.51	[720.90,1066.2]
2011-12-12T18:17:32.120	322.80	[721.77,1069.4]
2011-12-12T18:18:32.120	326.10	[722.65,1072.6]
2011-12-12T18:19:32.130	331.04	[723.95,1077.3]
2011-12-12T18:20:32.120	336.80	[725.48,1082.9]
2011-12-12T18:21:32.120	344.21	[727.44,1090.0]
2011-12-12T18:22:32.120	352.45	[729.62,1098.0]
2011-12-12T18:23:32.130	359.04	[731.37,1104.3]
2011-12-12T18:24:32.120	363.98	[732.68,1109.1]
2011-12-12T18:25:32.130	369.74	[734.20,1114.6]
2011-12-12T18:26:32.120	380.45	[737.04,1125.0]
2011-12-12T18:27:32.130	388.68	[739.22,1132.9]
2011-12-12T18:28:32.120	391.98	[740.09,1136.1]
2011-12-12T18:29:32.130	394.45	[740.74,1138.5]
2011-12-12T18:30:32.140	398.56	[741.83,1142.4]
2011-12-12T18:31:32.120	402.68	[742.92,1146.4]
2011-12-12T18:32:32.140	405.98	[743.80,1149.6]
2011-12-12T18:33:32.120	411.74	[745.32,1155.1]
2011-12-12T18:34:32.140	415.86	[746.41,1159.1]
2011-12-12T18:35:32.130	420.80	[747.72,1163.9]
2011-12-12T18:36:32.130	425.74	[749.03,1168.6]
2011-12-12T18:37:32.130	429.86	[750.12,1172.6]
2011-12-12T18:38:32.120	432.33	[750.77,1175.0]
2011-12-12T18:39:32.120	437.27	[752.08,1179.8]
2011-12-12T18:40:32.120	441.39	[753.17,1183.7]
2011-12-12T18:41:32.120	443.86	[753.83,1186.1]
2011-12-12T18:42:32.120	445.50	[754.26,1187.7]
2011-12-12T18:43:32.120	447.97	[754.92,1190.1]
2011-12-12T18:44:32.120	452.91	[756.22,1194.8]
