##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0567
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0567
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.638 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-11-08T10:40:31.120
# km per arcsec = 718.82879
##########################################################################################
TIME	HEIGHT	COORD
2012-11-08T13:08:31.120	41.217	[-476.58148,-903.96948]
2012-11-08T13:09:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:10:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:11:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:12:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:13:31.130	44.964	[-479.40707,-906.43036]
2012-11-08T13:14:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:15:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:16:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:17:31.130	41.217	[-476.58148,-903.96948]
2012-11-08T13:18:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:19:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:20:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:21:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:22:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:23:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:24:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:25:31.130	44.964	[-479.40707,-906.43036]
2012-11-08T13:26:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:27:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:28:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:29:31.130	43.090	[-477.99426,-905.19989]
2012-11-08T13:30:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:31:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:32:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:33:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:34:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:35:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:36:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:37:31.130	44.964	[-479.40707,-906.43036]
2012-11-08T13:38:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:39:31.130	44.964	[-479.40707,-906.43036]
2012-11-08T13:40:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:41:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:42:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:43:31.130	44.964	[-479.40707,-906.43036]
2012-11-08T13:44:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:45:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:46:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:47:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:48:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T13:49:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T13:50:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T13:51:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T13:52:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T13:53:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T13:54:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T13:55:31.120	47.774	[-481.52621,-908.27600]
2012-11-08T13:56:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T13:57:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T13:58:31.140	43.090	[-477.99426,-905.19989]
2012-11-08T13:59:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:00:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:01:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:02:31.140	43.090	[-477.99426,-905.19989]
2012-11-08T14:03:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:04:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:05:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:06:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:07:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:08:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:09:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:10:31.120	43.090	[-477.99426,-905.19989]
2012-11-08T14:11:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:12:31.140	44.964	[-479.40707,-906.43036]
2012-11-08T14:13:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:14:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:15:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:16:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:17:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:18:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:19:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:20:31.120	44.964	[-479.40707,-906.43036]
2012-11-08T14:21:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T14:22:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T14:23:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T14:24:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T14:25:31.120	46.837	[-480.81985,-907.66077]
2012-11-08T14:26:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T14:27:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T14:28:31.120	48.711	[-482.23264,-908.89117]
2012-11-08T14:29:31.120	50.584	[-483.64542,-910.12164]
2012-11-08T14:30:31.120	50.584	[-483.64542,-910.12164]
2012-11-08T14:31:31.120	50.584	[-483.64542,-910.12164]
2012-11-08T14:32:31.120	52.458	[-485.05823,-911.35205]
2012-11-08T14:33:31.120	53.394	[-485.76462,-911.96729]
2012-11-08T14:34:31.120	54.331	[-486.47104,-912.58246]
2012-11-08T14:35:31.130	54.331	[-486.47104,-912.58246]
2012-11-08T14:36:31.140	55.268	[-487.17743,-913.19763]
2012-11-08T14:37:31.130	56.205	[-487.88382,-913.81293]
2012-11-08T14:38:31.140	57.141	[-488.59024,-914.42816]
2012-11-08T14:39:31.120	58.078	[-489.29660,-915.04333]
2012-11-08T14:40:31.120	59.015	[-490.00302,-915.65851]
2012-11-08T14:41:31.120	60.888	[-491.41580,-916.88904]
2012-11-08T14:42:31.120	61.825	[-492.12219,-917.50421]
2012-11-08T14:43:31.120	62.762	[-492.82858,-918.11945]
2012-11-08T14:44:31.120	63.698	[-493.53497,-918.73462]
2012-11-08T14:45:31.120	64.635	[-494.24139,-919.34979]
2012-11-08T14:46:31.120	66.509	[-495.65417,-920.58032]
2012-11-08T14:47:31.120	67.445	[-496.36053,-921.19550]
2012-11-08T14:48:31.120	68.382	[-497.06699,-921.81067]
2012-11-08T14:49:31.120	70.256	[-498.47974,-923.04120]
2012-11-08T14:50:31.120	72.129	[-499.89255,-924.27161]
2012-11-08T14:51:31.120	74.003	[-501.30536,-925.50195]
2012-11-08T14:52:31.120	75.876	[-502.71814,-926.73248]
2012-11-08T14:53:31.120	78.686	[-504.83734,-928.57806]
2012-11-08T14:54:31.120	81.497	[-506.95651,-930.42371]
2012-11-08T14:55:31.120	83.370	[-508.36929,-931.65411]
2012-11-08T14:56:31.120	85.244	[-509.78210,-932.88464]
2012-11-08T14:57:31.120	88.054	[-511.90131,-934.73022]
2012-11-08T14:58:31.120	89.927	[-513.31409,-935.96063]
2012-11-08T14:59:31.130	91.801	[-514.72687,-937.19110]
2012-11-08T15:00:31.120	94.611	[-516.84607,-939.03680]
2012-11-08T15:01:31.130	98.358	[-519.67163,-941.49756]
2012-11-08T15:02:31.120	103.98	[-523.91003,-945.18884]
2012-11-08T15:03:31.120	111.47	[-529.56122,-950.11060]
2012-11-08T15:04:31.120	119.90	[-535.91876,-955.64752]
2012-11-08T15:05:31.120	122.71	[-538.03796,-957.49316]
2012-11-08T15:06:31.120	127.40	[-541.56995,-960.56915]
2012-11-08T15:07:31.120	107.73	[-526.73560,-947.64972]
2012-11-08T15:08:31.120	136.76	[-548.63391,-966.72131]
2012-11-08T15:09:31.120	144.26	[-554.28510,-971.64307]
2012-11-08T15:10:31.140	129.27	[-542.98273,-961.79968]
2012-11-08T15:11:31.120	135.83	[-547.92749,-966.10620]
2012-11-08T15:12:31.120	143.32	[-553.57867,-971.02789]
2012-11-08T15:13:31.120	152.69	[-560.64264,-977.18005]
2012-11-08T15:14:31.120	160.18	[-566.29382,-982.10175]
2012-11-08T15:15:31.120	167.68	[-571.94501,-987.02350]
2012-11-08T15:16:31.120	175.17	[-577.59619,-991.94519]
2012-11-08T15:17:31.120	182.66	[-583.24731,-996.86688]
2012-11-08T15:18:31.120	190.16	[-588.89850,-1001.78864]
2012-11-08T15:19:31.130	196.72	[-593.84326,-1006.09509]
2012-11-08T15:20:31.120	202.34	[-598.08167,-1009.78644]
2012-11-08T15:21:31.120	208.89	[-603.02643,-1014.09296]
2012-11-08T15:22:31.120	212.64	[-605.85205,-1016.55371]
2012-11-08T15:23:31.120	215.45	[-607.97119,-1018.39941]
2012-11-08T15:24:31.120	217.32	[-609.38403,-1019.62988]
2012-11-08T15:25:31.130	219.20	[-610.79681,-1020.86029]
2012-11-08T15:26:31.120	223.88	[-614.32880,-1023.93640]
2012-11-08T15:27:31.130	228.57	[-617.86078,-1027.01245]
2012-11-08T15:28:31.120	234.19	[-622.09918,-1030.70374]
2012-11-08T15:29:31.120	237.93	[-624.92474,-1033.16455]
2012-11-08T15:30:31.120	242.62	[-628.45673,-1036.24060]
2012-11-08T15:31:31.130	249.17	[-633.40149,-1040.54712]
2012-11-08T15:32:31.120	252.92	[-636.22705,-1043.00806]
2012-11-08T15:33:31.130	257.60	[-639.75903,-1046.08411]
2012-11-08T15:34:31.120	262.29	[-643.29102,-1049.16016]
2012-11-08T15:35:31.120	266.97	[-646.82300,-1052.23621]
2012-11-08T15:36:31.120	272.59	[-651.06140,-1055.92749]
2012-11-08T15:37:31.130	274.47	[-652.47418,-1057.15796]
2012-11-08T15:38:31.120	279.15	[-656.00623,-1060.23401]
2012-11-08T15:39:31.120	284.77	[-660.24457,-1063.92529]
2012-11-08T15:40:31.120	291.33	[-665.18933,-1068.23181]
2012-11-08T15:41:31.120	296.95	[-669.42773,-1071.92310]
2012-11-08T15:42:31.120	302.57	[-673.66608,-1075.61438]
2012-11-08T15:43:31.120	310.06	[-679.31726,-1080.53613]
2012-11-08T15:44:31.130	319.43	[-686.38129,-1086.68823]
2012-11-08T15:45:31.120	318.49	[-685.67480,-1086.07300]
2012-11-08T15:46:31.120	328.80	[-693.44519,-1092.84045]
2012-11-08T15:47:31.120	334.42	[-697.68359,-1096.53174]
2012-11-08T15:48:31.120	339.10	[-701.21558,-1099.60779]
2012-11-08T15:49:31.120	342.85	[-704.04108,-1102.06860]
2012-11-08T15:50:31.120	347.53	[-707.57312,-1105.14478]
2012-11-08T15:51:31.120	353.15	[-711.81152,-1108.83606]
2012-11-08T15:52:31.120	360.65	[-717.46265,-1113.75769]
2012-11-08T15:53:31.120	366.27	[-721.70105,-1117.44897]
2012-11-08T15:54:31.120	370.95	[-725.23303,-1120.52515]
2012-11-08T15:55:31.120	375.63	[-728.76501,-1123.60120]
