##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0186
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0186
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 425.736 +/- 11.6828
# t0 = 9124.75 +/- 69.7408
# c0 = 216.781 +/- 36.1761
# c1 = 0.00732645 +/- 0.000504952
# c2 = 55.6382 +/- 1.67617
####
# Fit Results:
# t_onset = 2011-03-04T04:44:35.112 +/- 177.945 (sec)
# h_onset = 43.2417 +/- 6.61438 (Mm)
# dh_onset = 18.166 +/- 6.61438 (Mm)
# dt_slowrise = 0.834164 +/- 0.0494291 (hrs)
# v_slowrise = 5.27564 +/- 0.606827 (km/s)
# v_fovmax = 417.475 +/- 48.8843 (km/s)
# v_500arc = 752.854 +/- 58.3847 (km/s)
# a_onset = 12.4072 +/- 2.41521 (m/s^2)
# a_fovmax = 969.721 +/- 194.18 (m/s^2)
# a_500arc = 1758.47 +/- 1951.26 (m/s^2)
# n_onset = 0.917602 +/- 0.0626221 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.518 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-03-04T02:42:32.120
# km per arcsec = 719.442
# Data HEIGHT error (arcsec) = 5.75323
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-03-04T03:54:32.120	22.934	[-951.40125,-324.25232]	20.439	[-948.97479,-323.66998]	0.0073328	0.000000015011
2011-03-04T03:55:32.120	21.892	[-950.38757,-324.00903]	20.879	[-949.40271,-323.77264]	0.0073338	0.000000017283
2011-03-04T03:56:32.120	21.892	[-950.38757,-324.00903]	21.319	[-949.83057,-323.87537]	0.0073349	0.000000019898
2011-03-04T03:57:32.130	21.892	[-950.38757,-324.00903]	21.759	[-950.25861,-323.97806]	0.0073362	0.000000022910
2011-03-04T03:58:32.120	20.850	[-949.37384,-323.76575]	22.200	[-950.68665,-324.08078]	0.0073377	0.000000026377
2011-03-04T03:59:32.120	25.019	[-953.42859,-324.73889]	22.640	[-951.11475,-324.18356]	0.0073394	0.000000030369
2011-03-04T04:00:32.120	25.019	[-953.42859,-324.73889]	23.080	[-951.54303,-324.28635]	0.0073413	0.000000034965
2011-03-04T04:01:32.120	26.062	[-954.44232,-324.98218]	23.521	[-951.97144,-324.38916]	0.0073436	0.000000040257
2011-03-04T04:02:32.120	26.062	[-954.44232,-324.98218]	23.962	[-952.39990,-324.49200]	0.0073462	0.000000046350
2011-03-04T04:03:32.130	26.062	[-954.44232,-324.98218]	24.402	[-952.82867,-324.59491]	0.0073492	0.000000053366
2011-03-04T04:04:32.120	27.104	[-955.45599,-325.22546]	24.843	[-953.25751,-324.69781]	0.0073526	0.000000061442
2011-03-04T04:05:32.120	27.104	[-955.45599,-325.22546]	25.285	[-953.68652,-324.80078]	0.0073566	0.000000070741
2011-03-04T04:06:32.120	27.104	[-955.45599,-325.22546]	25.726	[-954.11591,-324.90384]	0.0073611	0.000000081447
2011-03-04T04:07:32.120	27.104	[-955.45599,-325.22546]	26.168	[-954.54547,-325.00696]	0.0073664	0.000000093774
