##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0734
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0734
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 832.041 +/- 6.87657
# t0 = 18262.1 +/- 36.4286
# c0 = 433.3 +/- 19.4712
# c1 = 0.000566445 +/- 0.0001097
# c2 = 43.8296 +/- 0.911015
####
# Fit Results:
# t_onset = 2013-06-18T00:49:58.823 +/- 416.499 (sec)
# h_onset = 40.744 +/- 6.1804 (Mm)
# dh_onset = 3.00257 +/- 6.1804 (Mm)
# dt_slowrise = 1.74103 +/- 0.115694 (hrs)
# v_slowrise = 0.417835 +/- 0.150257 (km/s)
# v_fovmax = 374.009 +/- 10.0759 (km/s)
# v_500arc = 404.622 +/- 6.08991 (km/s)
# a_onset = 0.502388 +/- 0.186674 (m/s^2)
# a_fovmax = 449.075 +/- 20.2123 (m/s^2)
# a_500arc = 485.86 +/- 494.554 (m/s^2)
# n_onset = 1.33856 +/- 0.0199929 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.168 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2013-06-17T21:20:31.130
# km per arcsec = 737.258
# Data HEIGHT error (arcsec) = 6.83873
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2013-06-17T23:05:31.120	34.319	[812.25,571.34]	37.054	[814.55,572.81]	0.00056674	0.00000000035703
2013-06-17T23:06:31.120	34.319	[812.25,571.34]	37.088	[814.58,572.83]	0.00056676	0.00000000038373
2013-06-17T23:07:31.120	34.319	[812.25,571.34]	37.122	[814.61,572.84]	0.00056679	0.00000000041242
2013-06-17T23:08:31.120	34.319	[812.25,571.34]	37.156	[814.64,572.86]	0.00056681	0.00000000044326
2013-06-17T23:09:31.120	34.319	[812.25,571.34]	37.190	[814.67,572.88]	0.00056684	0.00000000047641
2013-06-17T23:10:31.120	34.319	[812.25,571.34]	37.224	[814.70,572.90]	0.00056687	0.00000000051203
2013-06-17T23:11:31.120	34.319	[812.25,571.34]	37.258	[814.72,572.92]	0.00056690	0.00000000055032
2013-06-17T23:12:31.120	34.319	[812.25,571.34]	37.292	[814.75,572.93]	0.00056694	0.00000000059147
2013-06-17T23:13:31.120	34.319	[812.25,571.34]	37.326	[814.78,572.95]	0.00056697	0.00000000063570
2013-06-17T23:14:31.120	34.319	[812.25,571.34]	37.360	[814.81,572.97]	0.00056701	0.00000000068323
2013-06-17T23:15:31.120	34.319	[812.25,571.34]	37.394	[814.84,572.99]	0.00056706	0.00000000073432
2013-06-17T23:16:31.120	34.319	[812.25,571.34]	37.428	[814.87,573.01]	0.00056710	0.00000000078923
2013-06-17T23:17:31.120	34.319	[812.25,571.34]	37.462	[814.90,573.03]	0.00056715	0.00000000084825
2013-06-17T23:18:31.120	36.125	[813.77,572.31]	37.496	[814.93,573.04]	0.00056720	0.00000000091168
2013-06-17T23:19:31.120	36.125	[813.77,572.31]	37.530	[814.95,573.06]	0.00056726	0.00000000097985
2013-06-17T23:20:31.150	36.125	[813.77,572.31]	37.564	[814.98,573.08]	0.00056732	0.0000000010532
2013-06-17T23:21:31.120	36.125	[813.77,572.31]	37.598	[815.01,573.10]	0.00056739	0.0000000011319
