##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0568
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0568
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 3530.27 +/- 49.8625
# t0 = 57847.7 +/- 339.605
# c0 = 210.006 +/- 21.1691
# c1 = 0.00155573 +/- 2.10899E-05
# c2 = 171.011 +/- 0.961791
####
# Fit Results:
# t_onset = 2012-11-10T21:30:31.569 +/- 631.332 (sec)
# h_onset = 122.896 +/- 6.51961 (Mm)
# dh_onset = 53.6791 +/- 6.51961 (Mm)
# dt_slowrise = 12.3501 +/- 0.17537 (hrs)
# v_slowrise = 1.11772 +/- 0.0349996 (km/s)
# v_fovmax = 58.7678 +/- 1.7169 (km/s)
# v_500arc = 67.5835 +/- 4.52508 (km/s)
# a_onset = 0.316712 +/- 0.031057 (m/s^2)
# a_fovmax = 16.3375 +/- 1.66224 (m/s^2)
# a_500arc = 18.8344 +/- 21.0887 (m/s^2)
# n_onset = 1.12374 +/- 0.00452435 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.538 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-11-10T09:00:31.120
# km per arcsec = 718.449
# Data HEIGHT error (arcsec) = 6.7377
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-11-10T09:09:31.130	88.504	[536.23,-927.37732]	81.856	[532.07,-922.18829]	0.0015557	0.0000000000015018
2012-11-10T09:12:31.130	88.504	[536.23,-927.37732]	82.136	[532.25,-922.40686]	0.0015557	0.0000000000015804
2012-11-10T09:15:31.130	88.504	[536.23,-927.37732]	82.416	[532.42,-922.62543]	0.0015557	0.0000000000016630
2012-11-10T09:18:31.120	88.504	[536.23,-927.37732]	82.696	[532.60,-922.84399]	0.0015557	0.0000000000017500
2012-11-10T09:21:31.120	90.143	[537.25,-928.65643]	82.976	[532.77,-923.06256]	0.0015557	0.0000000000018416
2012-11-10T09:24:31.140	90.143	[537.25,-928.65643]	83.256	[532.95,-923.28107]	0.0015557	0.0000000000019379
2012-11-10T09:27:31.130	90.143	[537.25,-928.65643]	83.536	[533.12,-923.49963]	0.0015557	0.0000000000020393
2012-11-10T09:30:31.130	90.143	[537.25,-928.65643]	83.816	[533.30,-923.71820]	0.0015557	0.0000000000021460
2012-11-10T09:33:31.130	90.143	[537.25,-928.65643]	84.096	[533.47,-923.93677]	0.0015557	0.0000000000022582
2012-11-10T09:36:31.130	91.782	[538.28,-929.93573]	84.376	[533.65,-924.15533]	0.0015557	0.0000000000023763
2012-11-10T09:39:31.130	91.782	[538.28,-929.93573]	84.656	[533.82,-924.37390]	0.0015557	0.0000000000025006
2012-11-10T09:42:31.130	93.421	[539.30,-931.21497]	84.936	[534.00,-924.59247]	0.0015557	0.0000000000026314
2012-11-10T09:45:31.130	94.240	[539.82,-931.85455]	85.216	[534.17,-924.81104]	0.0015557	0.0000000000027691
2012-11-10T09:48:31.130	95.060	[540.33,-932.49414]	85.496	[534.35,-925.02960]	0.0015557	0.0000000000029139
2012-11-10T09:51:31.130	95.060	[540.33,-932.49414]	85.776	[534.52,-925.24811]	0.0015557	0.0000000000030664
2012-11-10T09:54:31.120	95.060	[540.33,-932.49414]	86.056	[534.70,-925.46667]	0.0015557	0.0000000000032268
2012-11-10T09:57:31.130	96.699	[541.35,-933.77344]	86.336	[534.87,-925.68536]	0.0015557	0.0000000000033956
