##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0585
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0585
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2283.86 +/- 102.973
# t0 = 35919.2 +/- 208.321
# c0 = 330.258 +/- 28.706
# c1 = 0.00386723 +/- 0.000402508
# c2 = 101.584 +/- 5.3121
####
# Fit Results:
# t_onset = 2012-12-04T04:41:34.023 +/- 1204.22 (sec)
# h_onset = 66.6187 +/- 14.053 (Mm)
# dh_onset = 30.936 +/- 14.053 (Mm)
# dt_slowrise = 2.47747 +/- 0.334507 (hrs)
# v_slowrise = 2.82255 +/- 0.78908 (km/s)
# v_fovmax = 87.1186 +/- 13.1382 (km/s)
# v_500arc = 127.202 +/- 10.851 (km/s)
# a_onset = 1.21836 +/- 0.482461 (m/s^2)
# a_fovmax = 37.0743 +/- 7.93876 (m/s^2)
# a_500arc = 54.6831 +/- 60.4283 (m/s^2)
# n_onset = 0.951552 +/- 0.0157857 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.605 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-12-03T21:00:55.140
# km per arcsec = 715.172
# Data HEIGHT error (arcsec) = 8.65399
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-12-04T02:12:55.130	33.274	[-865.27753,-541.34143]	35.248	[-866.61700,-542.79150]	0.0039448	0.000000033958
2012-12-04T02:15:55.130	36.126	[-867.21277,-543.43640]	35.958	[-867.09918,-543.31348]	0.0039511	0.000000036743
2012-12-04T02:21:55.130	36.126	[-867.21277,-543.43640]	37.383	[-868.06604,-544.36017]	0.0039655	0.000000043016
2012-12-04T02:30:55.130	35.175	[-866.56769,-542.73804]	39.531	[-869.52368,-545.93811]	0.0039917	0.000000054490
2012-12-04T02:33:55.130	32.323	[-864.63245,-540.64307]	40.251	[-870.01184,-546.46655]	0.0040019	0.000000058959
2012-12-04T03:03:55.120	44.682	[-873.01837,-549.72131]	47.580	[-874.98541,-551.85077]	0.0041634	0.00000012967
2012-12-04T03:06:55.140	48.484	[-875.59869,-552.51465]	48.332	[-875.49542,-552.40289]	0.0041877	0.00000014030
2012-12-04T03:09:55.120	50.386	[-876.88879,-553.91125]	49.088	[-876.00848,-552.95825]	0.0042139	0.00000015181
2012-12-04T03:12:55.120	51.336	[-877.53387,-554.60962]	49.849	[-876.52484,-553.51727]	0.0042424	0.00000016425
2012-12-04T03:15:55.120	51.336	[-877.53387,-554.60962]	50.616	[-877.04486,-554.08020]	0.0042731	0.00000017772
2012-12-04T03:21:55.120	60.843	[-883.98462,-561.59283]	52.166	[-878.09692,-555.21912]	0.0043424	0.00000020807
2012-12-04T03:24:55.120	60.843	[-883.98462,-561.59283]	52.951	[-878.62964,-555.79578]	0.0043814	0.00000022513
2012-12-04T03:27:55.120	62.744	[-885.27478,-562.98950]	53.743	[-879.16736,-556.37787]	0.0044236	0.00000024359
2012-12-04T03:30:55.120	61.794	[-884.62976,-562.29120]	54.544	[-879.71039,-556.96576]	0.0044692	0.00000026356
