##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0732
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0732
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.177 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-06-16T11:10:31.130
# km per arcsec = 737.19767
##########################################################################################
TIME	HEIGHT	COORD
2013-06-16T18:35:31.120	91.192	[-890.32379,543.57]
2013-06-16T18:40:31.140	91.192	[-890.32379,543.57]
2013-06-16T18:45:31.120	91.192	[-890.32379,543.57]
2013-06-16T18:50:31.120	86.341	[-887.40765,539.70]
2013-06-16T18:55:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:00:31.140	92.162	[-890.90704,544.35]
2013-06-16T19:05:31.120	93.132	[-891.49030,545.12]
2013-06-16T19:10:31.120	93.132	[-891.49030,545.12]
2013-06-16T19:15:31.120	93.132	[-891.49030,545.12]
2013-06-16T19:20:31.120	93.132	[-891.49030,545.12]
2013-06-16T19:25:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:30:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:35:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:40:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:45:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:50:31.120	91.192	[-890.32379,543.57]
2013-06-16T19:55:31.130	91.192	[-890.32379,543.57]
2013-06-16T20:00:31.120	94.102	[-892.07349,545.90]
2013-06-16T20:05:31.120	96.043	[-893.23999,547.45]
2013-06-16T20:10:31.120	97.013	[-893.82324,548.22]
2013-06-16T20:15:31.120	96.043	[-893.23999,547.45]
2013-06-16T20:20:31.120	95.072	[-892.65680,546.67]
2013-06-16T20:25:31.120	86.341	[-887.40765,539.70]
2013-06-16T20:30:31.140	89.252	[-889.15735,542.02]
2013-06-16T20:35:31.120	93.132	[-891.49030,545.12]
2013-06-16T20:40:31.120	91.192	[-890.32379,543.57]
2013-06-16T20:45:31.120	91.192	[-890.32379,543.57]
2013-06-16T20:50:31.120	93.132	[-891.49030,545.12]
2013-06-16T20:55:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:01:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:06:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:11:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:16:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:21:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:26:31.120	95.072	[-892.65680,546.67]
2013-06-16T21:31:31.120	95.072	[-892.65680,546.67]
2013-06-16T21:36:31.120	95.072	[-892.65680,546.67]
2013-06-16T21:41:31.130	95.072	[-892.65680,546.67]
2013-06-16T21:46:31.120	93.132	[-891.49030,545.12]
2013-06-16T21:51:31.130	93.132	[-891.49030,545.12]
2013-06-16T21:56:31.120	96.043	[-893.23999,547.45]
2013-06-16T22:01:31.130	97.013	[-893.82324,548.22]
2013-06-16T22:06:31.120	97.013	[-893.82324,548.22]
2013-06-16T22:11:31.130	97.013	[-893.82324,548.22]
2013-06-16T22:16:31.130	95.072	[-892.65680,546.67]
