##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0086
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0086
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 1585.69 +/- 25.6142
# t0 = 23719.7 +/- 119.774
# c0 = 202.616 +/- 15.9038
# c1 = 0.00196415 +/- 8.2929E-05
# c2 = 48.0732 +/- 1.01538
####
# Fit Results:
# t_onset = 2010-09-12T04:45:33.520 +/- 649.944 (sec)
# h_onset = 38.3431 +/- 4.53256 (Mm)
# dh_onset = 16.6741 +/- 4.53256 (Mm)
# dt_slowrise = 2.78372 +/- 0.18054 (hrs)
# v_slowrise = 1.43714 +/- 0.0860542 (km/s)
# v_fovmax = 77.5315 +/- 3.10306 (km/s)
# v_500arc = 208.493 +/- 41.43 (km/s)
# a_onset = 0.905358 +/- 0.215328 (m/s^2)
# a_fovmax = 48.0142 +/- 9.53126 (m/s^2)
# a_500arc = 130.644 +/- 189.355 (m/s^2)
# n_onset = 0.882934 +/- 0.00586387 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.301 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2010-09-12T00:00:32.120
# km per arcsec = 730.361
# Data HEIGHT error (arcsec) = 4.24903
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2010-09-12T01:58:32.120	13.396	[-659.90906,-721.09454]	15.396	[-659.94025,-723.09412]	0.0019677	0.0000000022331
2010-09-12T02:00:32.120	13.396	[-659.90906,-721.09454]	15.632	[-659.94397,-723.33032]	0.0019680	0.0000000024086
2010-09-12T02:02:32.140	13.396	[-659.90906,-721.09454]	15.868	[-659.94763,-723.56647]	0.0019683	0.0000000025980
2010-09-12T02:04:32.140	13.396	[-659.90906,-721.09454]	16.105	[-659.95129,-723.80261]	0.0019686	0.0000000028022
2010-09-12T02:06:32.120	13.396	[-659.90906,-721.09454]	16.341	[-659.95502,-724.03888]	0.0019689	0.0000000030225
2010-09-12T02:08:32.120	13.396	[-659.90906,-721.09454]	16.577	[-659.95868,-724.27509]	0.0019693	0.0000000032601
2010-09-12T02:16:32.120	13.396	[-659.90906,-721.09454]	17.523	[-659.97345,-725.22070]	0.0019711	0.0000000044126
2010-09-12T02:18:32.120	13.396	[-659.90906,-721.09454]	17.759	[-659.97717,-725.45728]	0.0019717	0.0000000047595
2010-09-12T02:20:32.140	13.396	[-659.90906,-721.09454]	17.996	[-659.98083,-725.69391]	0.0019723	0.0000000051337
2010-09-12T02:22:32.120	15.071	[-659.93518,-722.76886]	18.233	[-659.98456,-725.93054]	0.0019729	0.0000000055372
2010-09-12T02:24:32.140	15.071	[-659.93518,-722.76886]	18.470	[-659.98822,-726.16736]	0.0019736	0.0000000059726
2010-09-12T02:26:32.140	15.908	[-659.94824,-723.60596]	18.706	[-659.99188,-726.40411]	0.0019744	0.0000000064421
2010-09-12T02:28:32.120	16.745	[-659.96130,-724.44318]	18.943	[-659.99561,-726.64111]	0.0019752	0.0000000069485
2010-09-12T02:30:32.140	16.745	[-659.96130,-724.44318]	19.180	[-659.99933,-726.87811]	0.0019760	0.0000000074948
