##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0295
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0295
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 2091.83 +/- 77.3885
# t0 = 12659.1 +/- 109.714
# c0 = 53.9266 +/- 3.38439
# c1 = 0.00407749 +/- 0.000587061
# c2 = 144.294 +/- 3.96687
####
# Fit Results:
# t_onset = 2011-09-14T09:58:43.610 +/- 945.920 (sec)
# h_onset = 110.603 +/- 14.2596 (Mm)
# dh_onset = 18.9648 +/- 14.2596 (Mm)
# dt_slowrise = 1.23653 +/- 0.262756 (hrs)
# v_slowrise = 3.3288 +/- 0.762558 (km/s)
# v_fovmax = 89.0922 +/- 5.31229 (km/s)
# v_500arc = 121.731 +/- 5.6616 (km/s)
# a_onset = 1.43088 +/- 0.494987 (m/s^2)
# a_fovmax = 41.2584 +/- 4.61135 (m/s^2)
# a_500arc = 56.8921 +/- 59.575 (m/s^2)
# n_onset = 0.951188 +/- 0.0138696 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.309 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2011-09-14T07:32:32.120
# km per arcsec = 729.979
# Data HEIGHT error (arcsec) = 10.4836
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2011-09-14T08:44:32.120	99.896	[-594.83392,874.27]	111.29	[-596.53766,885.54]	0.0045561	0.00000022879
2011-09-14T08:46:32.120	100.64	[-594.94537,875.01]	111.84	[-596.61963,886.08]	0.0045843	0.00000024229
2011-09-14T08:52:32.100	102.13	[-595.16827,876.48]	113.51	[-596.86884,887.73]	0.0046795	0.00000028779
2011-09-14T08:54:32.120	104.37	[-595.50262,878.70]	114.07	[-596.95312,888.29]	0.0047151	0.00000030479
2011-09-14T08:56:32.120	107.35	[-595.94843,881.64]	114.64	[-597.03802,888.85]	0.0047527	0.00000032278
2011-09-14T08:58:32.120	109.59	[-596.28278,883.86]	115.21	[-597.12366,889.42]	0.0047926	0.00000034184
2011-09-14T09:00:32.120	110.33	[-596.39423,884.59]	115.79	[-597.20996,889.99]	0.0048348	0.00000036203
2011-09-14T09:02:32.120	110.33	[-596.39423,884.59]	116.37	[-597.29712,890.57]	0.0048795	0.00000038340
2011-09-14T09:04:32.120	111.08	[-596.50568,885.33]	116.96	[-597.38507,891.15]	0.0049269	0.00000040604
2011-09-14T09:06:32.130	112.57	[-596.72858,886.80]	117.56	[-597.47388,891.73]	0.0049770	0.00000043001
2011-09-14T09:08:32.150	113.31	[-596.84003,887.54]	118.16	[-597.56366,892.33]	0.0050301	0.00000045541
2011-09-14T09:10:32.120	113.31	[-596.84003,887.54]	118.76	[-597.65436,892.93]	0.0050864	0.00000048229
2011-09-14T09:12:32.150	114.06	[-596.95148,888.28]	119.38	[-597.74615,893.54]	0.0051459	0.00000051077
2011-09-14T09:14:32.120	115.55	[-597.17432,889.75]	120.00	[-597.83905,894.15]	0.0052090	0.00000054092
2011-09-14T09:16:32.120	117.04	[-597.39722,891.23]	120.63	[-597.93311,894.77]	0.0052758	0.00000057286
2011-09-14T09:18:32.120	118.53	[-597.62012,892.70]	121.26	[-598.02838,895.40]	0.0053466	0.00000060668
2011-09-14T09:20:32.150	120.77	[-597.95447,894.91]	121.91	[-598.12494,896.04]	0.0054215	0.00000064251
2011-09-14T09:22:32.120	123.01	[-598.28882,897.12]	122.57	[-598.22290,896.69]	0.0055009	0.00000068044
