##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0573
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0573
####
# Fit Parameters for h(t) = c0*exp[(t-t0)/tau] + c1(t-t0) + c2
# Note that t is in seconds relative to the start of observations, and h is in arcsec
# above the the limb along the (not necessarily radial) fit trajectory.
##
# tau = 3977.34 +/- 68.3083
# t0 = 55375.4 +/- 268.105
# c0 = 173.991 +/- 12.5772
# c1 = 0.00333714 +/- 8.78167E-05
# c2 = 172.694 +/- 1.95319
####
# Fit Results:
# t_onset = 2012-11-18T17:14:57.931 +/- 1831.29 (sec)
# h_onset = 119.353 +/- 13.469 (Mm)
# dh_onset = 53.136 +/- 13.469 (Mm)
# dt_slowrise = 5.06745 +/- 0.508693 (hrs)
# v_slowrise = 2.41784 +/- 0.409229 (km/s)
# v_fovmax = 54.5941 +/- 2.32349 (km/s)
# v_500arc = 59.9658 +/- 4.73651 (km/s)
# a_onset = 0.602159 +/- 0.176115 (m/s^2)
# a_fovmax = 13.1317 +/- 1.65043 (m/s^2)
# a_500arc = 14.4823 +/- 16.7986 (m/s^2)
# n_onset = 0.908181 +/- 0.0302996 (none)
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.564 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
# FIT_H = Fitted height in arcsec given parameters listed above.
# FIT_COORD = [x,y] coordinate for FIT_H
# FIT_V = Fit velocity in arcsec per second
# FIT_A = Fit acceleration in arcsec per second^2
####
# Data Info:
# Observation Start = 2012-11-18T04:42:31.130
# km per arcsec = 717.19
# Data HEIGHT error (arcsec) = 6.03163
##########################################################################################
TIME	HEIGHT	COORD	FIT_H	FIT_COORD	FIT_V	FIT_A
2012-11-18T12:10:55.120	74.319	[-752.24622,-746.81476]	77.816	[-754.93518,-749.05060]	0.0033712	0.0000000085602
2012-11-18T12:13:55.130	74.319	[-752.24622,-746.81476]	78.423	[-755.40192,-749.43872]	0.0033728	0.0000000089566
2012-11-18T12:16:55.130	76.717	[-754.08960,-748.34747]	79.030	[-755.86884,-749.82697]	0.0033744	0.0000000093712
2012-11-18T12:19:55.120	76.717	[-754.08960,-748.34747]	79.638	[-756.33600,-750.21533]	0.0033761	0.0000000098050
2012-11-18T12:22:55.120	76.717	[-754.08960,-748.34747]	80.246	[-756.80341,-750.60400]	0.0033779	0.000000010259
2012-11-18T12:25:55.120	77.915	[-755.01135,-749.11395]	80.854	[-757.27100,-750.99280]	0.0033798	0.000000010734
2012-11-18T12:28:55.120	79.114	[-755.93304,-749.88031]	81.463	[-757.73901,-751.38190]	0.0033818	0.000000011231
2012-11-18T12:31:55.120	79.114	[-755.93304,-749.88031]	82.071	[-758.20715,-751.77118]	0.0033839	0.000000011751
2012-11-18T12:34:55.140	79.114	[-755.93304,-749.88031]	82.681	[-758.67572,-752.16077]	0.0033860	0.000000012295
2012-11-18T12:37:55.130	81.511	[-757.77649,-751.41302]	83.291	[-759.14453,-752.55054]	0.0033883	0.000000012864
2012-11-18T12:40:55.140	81.511	[-757.77649,-751.41302]	83.901	[-759.61365,-752.94061]	0.0033907	0.000000013460
2012-11-18T12:43:55.130	81.511	[-757.77649,-751.41302]	84.511	[-760.08313,-753.33093]	0.0033931	0.000000014083
2012-11-18T12:46:55.130	81.511	[-757.77649,-751.41302]	85.122	[-760.55292,-753.72156]	0.0033957	0.000000014735
2012-11-18T12:49:55.130	91.101	[-765.15015,-757.54401]	85.734	[-761.02307,-754.11249]	0.0033985	0.000000015417
