##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0719
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0719
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.248 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2013-06-04T13:00:31.120
# km per arcsec = 736.18717
##########################################################################################
TIME	HEIGHT	COORD
2013-06-04T13:03:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:04:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:05:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:06:31.140	36.562	[-808.66431,580.75]
2013-06-04T13:07:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:08:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:09:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:10:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:11:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:12:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:13:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:14:31.140	38.713	[-810.01508,582.42]
2013-06-04T13:15:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:16:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:17:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:18:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:19:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:20:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:21:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:22:31.120	36.562	[-808.66431,580.75]
2013-06-04T13:23:31.120	34.411	[-807.31348,579.08]
2013-06-04T13:26:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:27:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:28:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:29:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:30:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:31:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:32:31.120	38.713	[-810.01508,582.42]
2013-06-04T13:33:31.120	38.713	[-810.01508,582.42]
