##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
# IDL save file: http://aia.cfa.harvard.edu/filament/catalog_table.sav
###
# Column Headers:
#  ID = Catalog ID number
# Start = Start time (UT)
# _End = End time (UT)
# X = X coordinate (arcsec)
# Y = Y coordinate (arcsec)
# Rating = Arbitrary interest rating from 1 to 5. -1 indicates a duplicate event.
# Type = Active Region (AR), Intermediate (IP), Quescient (QS), or Polar Crown (PC)
# Eruption = Full (F), Partial (P), or Confined (C)
# Symmetry = Symmetric (S) or Asymmetric (A)
# Direction = Radial (R), Non-radial (NR), or Sideways (S)
# Twist = Yes (Y) or No (N) for apparent twist motions
# Writhe = Yes (Y) or No (N) for apparent writhing motions
# Threads = Yes (Y) or No (N) for vertical threads
# Cavity = Yes (Y), No (N), or During (D) for presence of a coronal cavity
# Flare = Flares within movie FOV. "?" indicates flares without location info.
# CME = Yes (Y), No (N), or a CME speed number
# Box = [x1,x2,y1,y2] HEK box coordinates (arcsec)
# AIA_FOV = [x1,x2,y1,y2] Catalog movie box coordinates (pixels)
# HEK_Link = IVO ID link for the HEK event
# Cat_Link = URL for catalog entry
##########################################################################################
ID	START	_END	X	Y	RATING	TYPE	ERUPTION	SYMMETRY	DIRECTION	TWIST	WRITHE	THREADS	CAVITY	FLARE	CME	BOX	AIA_FOV	HEK_LINK	CAT_LINK
0216	2011-05-13T05:00:01	2011-05-13T21:10:01	605	-585	5.0	QS	P	?	S	Y	Y	Y	N	N	0383	[162,1048,-301,-869]	[2097,4016,534,1613]	ivo://helio-informatics.org/FE304_ThomasBerger_20110519_183554	http://aia.cfa.harvard.edu/filament/index.html?search=0216
0217	2011-05-15T14:00:02	2011-05-16T00:00:02	-60	-401	3.0	AR	P?	A	S	Y	N	N	N	N	N	[-288,168,-221,-581]	[1309,2588,1020,1739]	ivo://helio-informatics.org/FE304_WeiLiu_20110520_040838	http://aia.cfa.harvard.edu/filament/index.html?search=0217
0218	2011-05-17T02:19:56	2011-05-17T04:39:56	291	397	3.0	IP	P	S	R	Y	Y?	Y	N	N	0149	[-64,647,153,640]	[1894,3173,2349,3068]	ivo://helio-informatics.org/FE304_WeiLiu_20110521_020635	http://aia.cfa.harvard.edu/filament/index.html?search=0218
0219	2011-05-18T00:00:02	2011-05-18T08:40:02	953	554	5.0	QS	P	S?	R	Y	Y?	Y	N	N	0134	[1193,713,271,836]	[2176,4095,2431,3510]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20110519_204935	http://aia.cfa.harvard.edu/filament/index.html?search=0219
0220	2011-05-18T00:00:02	2011-05-18T23:07:32	-515	960	5.0	PC	F	A?	R	Y?	N	Y	Y	N	0601	[-947,-84,1182,738]	[229,2148,3016,4095]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110520_004505	http://aia.cfa.harvard.edu/filament/index.html?search=0220
0221	2011-05-21T00:00:02	2011-05-21T08:00:02	-905	-510	5.0	QS	P	S?	R	?	N	Y	N	N	0355	[-1169,-640,-300,-720]	[0,1279,839,1558]	ivo://helio-informatics.org/FE304_WeiLiu_20110523_211130	http://aia.cfa.harvard.edu/filament/index.html?search=0221
0222	2011-05-21T06:45:02	2011-05-21T21:45:02	-806	115	2.0	QS	C	A	S	N	N	Y	N	N	N	[-947,-666,363,-133]	[0,1919,1700,2779]	ivo://helio-informatics.org/FEMET_WeiLiu_20110523_210052	http://aia.cfa.harvard.edu/filament/index.html?search=0222
0223	2011-05-23T00:00:12	2011-05-23T06:45:12	-298	407	2.0	QS	F	S	R	Y	N	Y	N	N	0389	[-490,-106,169,646]	[592,2511,2188,3267]	ivo://helio-informatics.org/FEMET_WeiLiu_20110523_214646	http://aia.cfa.harvard.edu/filament/index.html?search=0223
0224	2011-05-27T00:49:45	2011-05-27T05:01:45	-270	826	1.0	PC	C	S	R	N	N	Y	N	N	N	[-618,79,478,1174]	[959,2238,3065,3784]	ivo://helio-informatics.org/FE304_halocme_20110530_041744	http://aia.cfa.harvard.edu/filament/index.html?search=0224
0225	2011-05-28T09:30:02	2011-05-28T17:00:02	551	642	1.0	QS	C?	S?	R	N	N	N?	N	N	N	[239,864,408,877]	[2328,3607,2759,3478]	ivo://helio-informatics.org/FE304_halocme_20110530_221901	http://aia.cfa.harvard.edu/filament/index.html?search=0225
0226	2011-05-28T14:30:02	2011-05-28T16:58:50	435	-582	2.0	QS	O	?	S	Y	N	N	N	N	N	[224,646,-740,-423]	[2134,3413,719,1438]	ivo://helio-informatics.org/FE304_halocme_20110603_234112	http://aia.cfa.harvard.edu/filament/index.html?search=0226
0227	2011-05-29T12:30:02	2011-05-29T14:30:02	-367	-835	1.0	QS	C?	S?	R	N	N	N	N	N	N	[-480,-254,-745,-926]	[797,2076,296,1015]	ivo://helio-informatics.org/FE304_halocme_20110531_013707	http://aia.cfa.harvard.edu/filament/index.html?search=0227
0228	2011-05-30T08:00:02	2011-05-30T12:30:02	-688	694	3.0	QS	F	A	R	Y	N	N	Y	N	0248	[-1235,-141,147,1242]	[0,3241,2274,4095]	ivo://helio-informatics.org/FEMET_halocme_20110604_015414	http://aia.cfa.harvard.edu/filament/index.html?search=0228
0229	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FEMET_KarelSchrijver_20110608_142943	-
0230	2011-06-05T01:59:56	2011-06-05T07:59:56	-309	604	3.0	QS	P?	A	R	Y	N	Y	N	N	0511	[-756,138,157,1051]	[574,2493,2515,3594]	ivo://helio-informatics.org/FEMET_halocme_20110606_053627	http://aia.cfa.harvard.edu/filament/index.html?search=0230
0231	2011-06-06T01:40:04	2011-06-06T09:48:04	556	290	5.0	IP	P?	S	R	Y	Y	Y	N	B6.7	0374	[207,905,38,542]	[2335,3614,2172,2891]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20110608_163746	http://aia.cfa.harvard.edu/filament/index.html?search=0231
0232	2011-06-06T03:36:04	2011-06-06T09:44:04	-946	-427	2.0	QS	C?	A	R	N	N	Y	N	N	N	[-1215,-677,-769,-84]	[0,2029,768,1907]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20110608_164028	http://aia.cfa.harvard.edu/filament/index.html?search=0232
0233	2011-06-06T04:36:04	2011-06-06T13:08:04	816	-825	5.0	QS	P	S	R	N	N	Y	N	N	0374	[429,1202,-527,-1124]	[2176,4095,133,1212]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20110608_164640	http://aia.cfa.harvard.edu/filament/index.html?search=0233
0234	2011-06-07T05:35:56	2011-06-07T10:31:56	611	-355	5.0	AR	P	S?	R	Y?	N	N?	N	M2.5	0694	[-6,1228,-881,171]	[2039,4094,879,2034]	ivo://helio-informatics.org/FE211_KarelSchrijver_20110608_152355	http://aia.cfa.harvard.edu/filament/index.html?search=0234
0235	2011-06-09T11:47:56	2011-06-09T17:44:56	133	594	2.0	QS	F?	S	R	N	N	N?	N	N	N	[-151,418,834,354]	[1631,2910,2679,3398]	ivo://helio-informatics.org/FE211_TBerger_20110610_184536	http://aia.cfa.harvard.edu/filament/index.html?search=0235
0236	2011-06-09T18:08:56	2011-06-09T23:56:56	-615	853	5.0	QS	F	S	R	N	N	N	N	N	0234	[-979,-251,1073,634]	[384,1663,3111,3830]	ivo://helio-informatics.org/FE304_TBerger_20110610_184321	http://aia.cfa.harvard.edu/filament/index.html?search=0236
0237	2011-06-11T08:14:56	2011-06-12T08:29:56	-342	1057	5.0	PC	P	?	R	Y	N	Y	Y	N	Y?	[-597,-88,1321,793]	[518,2437,3016,4095]	ivo://helio-informatics.org/FE304_MarkCheung_20110614_172149	http://aia.cfa.harvard.edu/filament/index.html?search=0237
0238	2011-06-11T08:29:56	2011-06-11T12:59:56	-377	529	2.0	IP	F?	A?	R	N	N	N	N	N	0247	[-254,-500,293,766]	[460,2379,2391,3470]	ivo://helio-informatics.org/FE304_MarkCheung_20110614_162414	http://aia.cfa.harvard.edu/filament/index.html?search=0238
0239	2011-06-12T10:29:56	2011-06-12T17:29:56	1042	125	5.0	AR	F	S	R	Y	Y?	Y	N	N	0318	[831,1254,310,-61]	[2816,4095,1896,2615]	ivo://helio-informatics.org/FE304_MarkCheung_20110614_153807	http://aia.cfa.harvard.edu/filament/index.html?search=0239
0240	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110620_191824	-
0241	2011-06-14T02:14:56	2011-06-14T11:29:56	-962	-396	3.0	QS	F	S	R	N	N	N	N	N	0456	[-1225,-700,10,-802]	[0,2406,713,2064]	ivo://helio-informatics.org/FE304_MarkCheung_20110614_155515	http://aia.cfa.harvard.edu/filament/index.html?search=0241
0242	2011-06-14T15:11:56	2011-06-14T23:59:56	717	730	2.0	QS	P	A	S	N	N	Y	N	N	0138	[528,907,448,1013]	[2176,4095,2726,3805]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20110620_203047	http://aia.cfa.harvard.edu/filament/index.html?search=0242
0243	2011-06-15T08:02:56	2011-06-15T15:41:56	890	-480	2.0	QS	F	A	S?	N	N	Y	N	N	0459	[527,1253,-787,-173]	[2816,4095,889,1608]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20110620_215018	http://aia.cfa.harvard.edu/filament/index.html?search=0243
0244	2011-06-16T09:56:56	2011-06-16T17:29:56	859	-360	5.0	QS	P?	S	R	N?	Y	Y	N	N	1205	[538,1179,-602,-118]	[2816,4095,1089,1808]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110620_235041	http://aia.cfa.harvard.edu/filament/index.html?search=0244
0245	2011-06-20T21:00:40	2011-06-21T06:00:40	40	366	3.0	AR	F	S	S	?	N	N	N	C7.7	0183	[-277,357,-40,772]	[912,3318,1983,3334]	ivo://helio-informatics.org/FEMET_WeiLiu_20110621_200052	http://aia.cfa.harvard.edu/filament/index.html?search=0245
0246	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE211_WeiLiu_20110621_202611	-
0247	2011-06-23T05:59:56	2011-06-23T12:19:56	-620	379	2.0	QS	P	S?	S	N	N	Y	N	N	N	[-901,-339,-5,764]	[0,2278,2041,3320]	ivo://helio-informatics.org/FE304_WeiLiu_20110625_003903	http://aia.cfa.harvard.edu/filament/index.html?search=0247
0248	2011-06-24T17:19:56	2011-06-24T20:19:56	-952	-388	3.0	QS	F	S	R	Y	N	Y	N	N	0584	[-1162,-741,-589,-186]	[0,1279,1043,1762]	ivo://helio-informatics.org/FE304_WeiLiu_20110625_021338	http://aia.cfa.harvard.edu/filament/index.html?search=0248
0249	2011-07-05T20:15:04	2011-07-06T13:00:04	637	630	5.0	QS	F	A	R	Y	N	Y	N	N	0521	[90,1185,224,1036]	[2151,4070,2559,3638]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20110706_163442	http://aia.cfa.harvard.edu/filament/index.html?search=0249
0250	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110706_220658	-
0251	2011-07-07T09:28:04	2011-07-07T17:04:04	-735	-380	4.0	IP?	P	S	R	N	N	Y?	N	N	0309	[-972,-497,-570,-190]	[184,1463,1055,1774]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20110708_235359	http://aia.cfa.harvard.edu/filament/index.html?search=0251
0252	2011-07-08T22:00:04	2011-07-09T04:00:04	-446	-488	4.0	AR	F	A	NR	?	N	Y	N	B4.9|B4.7	0473	[-761,-130,-804,-173]	[666,1945,874,1593]	ivo://helio-informatics.org/FEMET_halocme_20110718_233738	http://aia.cfa.harvard.edu/filament/index.html?search=0252
0253	2011-07-09T19:00:04	2011-07-09T23:48:04	-568	628	2.0	QS	P?	A?	R	?	N	Y	Y	N	N	[-639,-498,589,666]	[461,1740,2734,3453]	ivo://helio-informatics.org/FE171_TBerger_20110712_011535	http://aia.cfa.harvard.edu/filament/index.html?search=0253
0254	2011-07-14T04:10:09	2011-07-14T14:10:09	-141	911	2.0	PC	P	A	S	Y	N	Y	N	N	N?	[-513,232,769,1052]	[1174,2453,3206,3925]	ivo://helio-informatics.org/FEMET_MarkCheung_20110715_203831	http://aia.cfa.harvard.edu/filament/index.html?search=0254
0255	2011-07-17T01:30:04	2011-07-17T03:54:04	1007	-259	2.0	IP?	P	A	R	Y?	N	N	N	N	N?	[844,1170,-393,-125]	[2816,4095,1257,1976]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110720_181652	http://aia.cfa.harvard.edu/filament/index.html?search=0255
0256	2011-07-17T04:21:04	2011-07-17T07:09:04	-570	568	2.0	QS	P	A	NR	N	N	N	N	N	0249	[-737,-402,231,906]	[99,2099,2434,3557]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110720_181332	http://aia.cfa.harvard.edu/filament/index.html?search=0256
0257	2011-07-19T18:42:04	2011-07-19T23:04:04	-838	568	5.0	QS	P	A	R	Y	Y	N	N	N	0332	[-976,-700,420,716]	[12,1291,2635,3354]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110725_233438	http://aia.cfa.harvard.edu/filament/index.html?search=0257
0258	2011-07-22T04:25:06	2011-07-22T11:25:06	610	841	1.0	QS	C?	S	R	N	N	N	N	N	N	[382,839,687,994]	[2426,3705,3089,3808]	ivo://helio-informatics.org/FE304_TBerger_20110802_000533	http://aia.cfa.harvard.edu/filament/index.html?search=0258
0259	2011-07-22T13:45:06	2011-07-22T17:50:06	573	391	3.0	QS	P?	A	R	Y	N	N	N	N	N	[520,626,353,429]	[2364,3643,2340,3059]	ivo://helio-informatics.org/FE304_TBerger_20110802_001203	http://aia.cfa.harvard.edu/filament/index.html?search=0259
0260	2011-07-23T00:00:04	2011-07-23T11:00:04	-1056	-252	2.0	QS	P	S	R	N	N	N	N	N	0484	[-1208,-903,-498,-7]	[0,1919,1088,2167]	ivo://helio-informatics.org/FE304_WeiLiu_20110808_225531	http://aia.cfa.harvard.edu/filament/index.html?search=0260
0261	2011-07-23T20:00:04	2011-07-25T00:00:04	548	631	3.0	PC	P	S	R	N	N	Y	N	N	0315	[256,840,259,1003]	[1860,4063,2481,3718]	ivo://helio-informatics.org/FE304_WeiLiu_20110808_233103	http://aia.cfa.harvard.edu/filament/index.html?search=0261
0262	2011-07-25T02:40:04	2011-07-25T08:50:04	765	-347	3.0	IP	C?	S	R	N	N	Y	N	N	N	[595,936,-514,-180]	[2684,3963,1110,1829]	ivo://helio-informatics.org/FE304_WeiLiu_20110808_235046	http://aia.cfa.harvard.edu/filament/index.html?search=0262
0263	2011-07-27T00:10:00	2011-07-27T11:58:00	-417	340	2.0	IP	F	S?	R	?	N	N	N	C3.0	0694	[-1172,339,-85,765]	[95,2612,1907,3322]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110728_202919	http://aia.cfa.harvard.edu/filament/index.html?search=0263
0264	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110728_192901	-
0265	2011-07-27T15:04:00	2011-07-27T19:28:00	207	316	4.0	QS	C	S	R	Y	Y	Y	N	N	N	[57,358,250,382]	[1754,3033,2215,2934]	ivo://helio-informatics.org/FE211_AnnaMalanushenko_20110728_005254	http://aia.cfa.harvard.edu/filament/index.html?search=0265
0266	2011-07-28T00:00:04	2011-07-28T03:06:04	-211	469	1.0	QS	P?	S	R	Y	N	N	N	C2.5	N	[-679,256,277,660]	[736,2655,2289,3368]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110729_184711	http://aia.cfa.harvard.edu/filament/index.html?search=0266
0267	2011-07-30T22:00:04	2011-07-31T09:50:04	924	469	2.0	IP?	C	A	R	Y	N	Y	Y	N	N	[698,1150,297,641]	[2816,4095,2470,3189]	ivo://helio-informatics.org/FE211_AlbertoSainzDalda_20110801_234449	http://aia.cfa.harvard.edu/filament/index.html?search=0267
0268	2011-08-01T00:20:04	2011-08-01T14:00:04	615	800	1.0	PC	C	A?	R	N	N	N	N	N	N	[512,719,695,906]	[2434,3713,3023,3742]	ivo://helio-informatics.org/FE304_WeiLiu_20110802_003733	http://aia.cfa.harvard.edu/filament/index.html?search=0268
0269	2011-08-04T03:30:00	2011-08-04T09:00:00	592	207	4.0	AR	F	A	R	Y	N	N	N	M9.3|C3.5	0868	[335,849,-68,481]	[2075,3994,1853,2932]	ivo://helio-informatics.org/FEMET_WeiLiu_20110806_022109	http://aia.cfa.harvard.edu/filament/index.html?search=0269
0270	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_WeiLiu_20110809_012037	-
0271	2011-08-05T15:20:04	2011-08-05T22:50:04	830	615	4.0	QS	C?	S?	R	Y	N	Y	Y	N	N	[703,957,541,689]	[2792,4071,2714,3433]	ivo://helio-informatics.org/FE304_WeiLiu_20110809_014759	http://aia.cfa.harvard.edu/filament/index.html?search=0271
0272	2011-08-06T08:00:04	2011-08-06T12:00:04	771	-642	3.0	QS	F	A	R	Y	N	N	N	N	0299	[480,1061,-887,-398]	[2693,3972,618,1337]	ivo://helio-informatics.org/FE304_WeiLiu_20110809_014039	http://aia.cfa.harvard.edu/filament/index.html?search=0272
0273	2011-08-07T00:00:04	2011-08-08T12:50:04	47	826	2.0	PC	C	A	S	N	N	Y	N	N	N	[-718,812,568,1083]	[852,3401,2662,4095]	ivo://helio-informatics.org/FEMET_AlbertoSainzDalda_20110811_005320	http://aia.cfa.harvard.edu/filament/index.html?search=0273
0274	2011-08-10T00:00:04	2011-08-10T13:18:04	5	1038	2.0	PC	P	?	S	?	N	N	N	N	N?	[-250,260,871,1205]	[1417,2696,3376,4095]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110811_181525	http://aia.cfa.harvard.edu/filament/index.html?search=0274
0275	2011-08-10T15:16:04	2011-08-10T16:56:04	-819	259	4.0	IP	P?	S	S	Y	Y	N	N	N	0347	[-1114,-523,93,425]	[44,1323,2120,2839]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110811_183240	http://aia.cfa.harvard.edu/filament/index.html?search=0275
0276	2011-08-11T09:12:04	2011-08-11T11:56:04	1027	93	5.0	AR	F	S	S	Y	Y	N	N	C6.2	0976	[861,1192,-89,274]	[2816,4095,1843,2562]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110812_233225	http://aia.cfa.harvard.edu/filament/index.html?search=0276
0277	2011-08-12T01:32:04	2011-08-12T05:02:04	-522	756	3.0	QS	F?	A	R	Y	N	Y	N	N	0346	[-899,-144,512,1001]	[539,1818,2949,3668]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110815_193420	http://aia.cfa.harvard.edu/filament/index.html?search=0277
0278	2011-08-13T00:00:04	2011-08-13T08:25:04	-789	765	3.0	PC	P	S	R	Y	N	Y	N	N	0235	[-1031,-548,582,948]	[93,1372,2964,3683]	ivo://helio-informatics.org/FEMET_TBerger_20110816_004806	http://aia.cfa.harvard.edu/filament/index.html?search=0278
0279	2011-08-16T02:35:04	2011-08-16T12:00:04	-799	737	5.0	PC	P	S	R	Y	N	Y	N	N	0471	[-1277,-321,280,1195]	[0,1919,2738,3817]	ivo://helio-informatics.org/FE304_TBerger_20110819_214134	http://aia.cfa.harvard.edu/filament/index.html?search=0279
0280	2011-08-16T04:15:04	2011-08-16T12:00:04	159	951	2.0	PC	F?	A	R	N	N	N	N	N	0301	[-169,487,750,1152]	[1674,2953,3274,3993]	ivo://helio-informatics.org/FEMET_TBerger_20110819_214359	http://aia.cfa.harvard.edu/filament/index.html?search=0280
0281	2011-08-28T10:00:04	2011-08-28T15:20:04	728	882	2.0	QS	P?	A	R	Y	N	N	N	N	N	[601,855,663,1100]	[2176,4095,2978,4057]	ivo://helio-informatics.org/FE304_MarkCheung_20110902_165701	http://aia.cfa.harvard.edu/filament/index.html?search=0281
0282	2011-08-31T03:00:04	2011-08-31T07:00:04	-109	382	2.0	AR	C	S	R	N	N	N	N	N	N	[-214,-4,250,514]	[1227,2506,2325,3044]	ivo://helio-informatics.org/FE211_MarkCheung_20110831_222109	http://aia.cfa.harvard.edu/filament/index.html?search=0282
0283	2011-08-31T03:20:04	2011-08-31T17:20:04	299	750	3.0	PC	F?	A	R	Y	N	N	N	N	0140	[-261,859,462,1039]	[1587,3506,2759,3838]	ivo://helio-informatics.org/FE304_MarkCheung_20110902_170051	http://aia.cfa.harvard.edu/filament/index.html?search=0283
0284	2011-09-01T08:00:04	2011-09-01T16:30:04	-524	885	3.0	QS	P	S	R	N	N	N	N	N	N	[-744,-304,666,1103]	[535,1814,3163,3882]	ivo://helio-informatics.org/FE304_MarkCheung_20110902_165259	http://aia.cfa.harvard.edu/filament/index.html?search=0284
0285	2011-09-07T21:42:36	2011-09-08T02:06:36	694	405	5.0	AR	P	A	R	N	N	N	N	C1.6|X1.8	0425	[-74,1463,-20,831]	[1534,4095,2004,3443]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110919_044017	http://aia.cfa.harvard.edu/filament/index.html?search=0285
0286	2011-09-08T03:14:04	2011-09-08T07:24:04	505	445	4.0	QS	P	A	R	Y	?	Y	N	N	0403	[344,665,258,631]	[2249,3528,2429,3148]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20110919_205826	http://aia.cfa.harvard.edu/filament/index.html?search=0286
0287	2011-09-08T15:08:04	2011-09-08T19:42:04	-564	-741	4.0	QS	F?	A	R	Y	N	N	N	N	0309	[-908,-221,-1072,-410]	[468,1747,454,1173]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110919_211040	http://aia.cfa.harvard.edu/filament/index.html?search=0287
0288	2011-09-09T14:16:04	2011-09-09T21:04:04	214	176	2.0	QS	C	S	R	N	N	N	N	N	N	[-50,478,28,324]	[1765,3044,1982,2701]	ivo://helio-informatics.org/FE304_MarcDeRosa_20110920_000359	http://aia.cfa.harvard.edu/filament/index.html?search=0288
0289	2011-09-09T21:00:04	2011-09-10T07:12:04	157	520	4.0	QS	F	A	R	Y	Y?	Y	N	C1.1|B6.5	0324	[-880,1194,-51,1091]	[582,4037,1943,3886]	ivo://helio-informatics.org/FE193_MarcDeRosa_20110920_004025	http://aia.cfa.harvard.edu/filament/index.html?search=0289
0290	2011-09-12T16:38:04	2011-09-13T00:00:04	-923	411	5.0	AR	P?	A	R	Y?	Y	N	N	C9.9	Y?	[-1057,-789,310,511]	[0,1279,2373,3092]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110920_202448	http://aia.cfa.harvard.edu/filament/index.html?search=0290
0291	2011-09-13T03:06:04	2011-09-13T06:14:04	944	466	2.0	QS	P	A	R	Y	N	Y	N	N	0405	[817,1070,316,615]	[2816,4095,2464,3183]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110920_211400	http://aia.cfa.harvard.edu/filament/index.html?search=0291
0292	2011-09-13T09:42:04	2011-09-13T17:54:04	-715	927	5.0	PC	P	A	R	N	N	Y	N	N	0480	[-897,-533,743,1111]	[217,1496,3234,3953]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110920_215829	http://aia.cfa.harvard.edu/filament/index.html?search=0292
0293	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE211_AnnaMalanushenko_20110920_212506	-
0294	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20110920_221559	-
0295	2011-09-14T10:30:00	2011-09-14T12:30:36	-598	895	5.0	PC	F?	S	R	Y	N	Y	N	N	0578	[-775,-421,663,1127]	[92,2011,3000,4079]	ivo://helio-informatics.org/FE304_WeiLiu_20110914_213701	http://aia.cfa.harvard.edu/filament/index.html?search=0295
0296	2011-09-22T15:10:04	2011-09-22T22:50:04	-869	504	4.0	QS	P	A	S	Y	N	Y	N	N	0343	[-1081,-656,84,924]	[0,2487,2190,3587]	ivo://helio-informatics.org/FE304_MarkCheung_20110929_010115	http://aia.cfa.harvard.edu/filament/index.html?search=0296
0297	2011-09-30T02:24:04	2011-09-30T03:40:04	685	-25	2.0	AR	C?	A	S	N	N	N	N	C1.0	N	[475,894,-231,182]	[2549,3828,1648,2367]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20111003_205636	http://aia.cfa.harvard.edu/filament/index.html?search=0297
0298	2011-10-01T08:44:04	2011-10-01T12:22:04	808	448	4.0	AR	P?	A	R	N	N	N?	N	N	0351	[496,1121,95,801]	[2006,4095,2208,3381]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20111004_194514	http://aia.cfa.harvard.edu/filament/index.html?search=0298
0299	2011-10-01T14:32:04	2011-10-01T21:14:04	-1075	366	4.0	AR	F	A	R	Y	N	N	N	N	0710	[-1309,-842,179,553]	[0,1279,2299,3018]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20111004_214309	http://aia.cfa.harvard.edu/filament/index.html?search=0299
0300	2011-10-01T19:08:04	2011-10-01T23:10:04	-519	875	1.0	PC	O	?	R	N	N	Y	N	N	N	[-625,-414,810,940]	[543,1822,3147,3866]	ivo://helio-informatics.org/FE211_AnnaMalanushenko_20111004_215527	http://aia.cfa.harvard.edu/filament/index.html?search=0300
0301	2011-10-01T19:30:00	2011-10-01T22:00:00	-730	94	4.0	IP?	F	A	R	Y?	N	N	N	N	0710	[-1224,-236,-400,589]	[0,2928,1383,3028]	ivo://helio-informatics.org/FE304_halocme_20111005_231355	http://aia.cfa.harvard.edu/filament/index.html?search=0301
0302	2011-10-03T00:20:04	2011-10-03T04:10:04	920	164	4.0	IP?	P	S?	NR	Y	Y?	Y?	N	C7.6|C2.1	0192	[624,1216,-128,456]	[2816,4095,1962,2681]	ivo://helio-informatics.org/FEMET_MarkCheung_20111003_233711	http://aia.cfa.harvard.edu/filament/index.html?search=0302
0303	2011-10-04T11:40:04	2011-10-04T14:20:04	-821	-668	2.5	QS	P	S	R	Y	Y?	Y	Y	N	N?	[-1139,-503,-964,-371]	[40,1319,576,1295]	ivo://helio-informatics.org/FEMET_MarkCheung_20111004_233201	http://aia.cfa.harvard.edu/filament/index.html?search=0303
0304	2011-10-09T00:00:04	2011-10-09T03:52:04	-996	-132	3.0	QS?	C	?	R	?	N	N	N	N	N	[-1160,-832,-452,188]	[0,1919,1289,2368]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20111011_003531	http://aia.cfa.harvard.edu/filament/index.html?search=0304
0305	2011-10-12T10:25:04	2011-10-13T06:05:04	661	830	3.0	PC	P	A?	R	N	N	Y	Y	N	0346	[358,964,562,1098]	[2510,3789,3072,3791]	ivo://helio-informatics.org/FE304_MarkCheung_20111014_220320	http://aia.cfa.harvard.edu/filament/index.html?search=0305
0306	2011-10-13T12:50:04	2011-10-13T15:15:04	962	-327	3.0	QS?	P	S	R	?	N	N	N	N	0351	[770,1154,-547,-107]	[2176,4095,964,2043]	ivo://helio-informatics.org/FE304_MarkCheung_20111014_221649	http://aia.cfa.harvard.edu/filament/index.html?search=0306
0307	2011-10-15T00:00:04	2011-10-15T04:20:04	-858	711	3.0	IP	P?	A	R	Y	N	N	N	N	0447	[-1049,-668,485,938]	[0,1919,2694,3773]	ivo://helio-informatics.org/FE304_WeiLiu_20111017_174756	http://aia.cfa.harvard.edu/filament/index.html?search=0307
0308	2011-10-17T08:00:04	2011-10-17T15:00:04	-176	262	2.0	QS	O	?	?	Y?	N	Y	N	N	N	[-463,111,-60,583]	[795,2714,1944,3023]	ivo://helio-informatics.org/FEMET_WeiLiu_20111017_184032	http://aia.cfa.harvard.edu/filament/index.html?search=0308
